train_params/lambda_sds,train/grad_norm,train/max_step,train_params/lambda_normal_consistency,step,lr-AdamW,train/loss_sds,train/loss_normal_consistency,train/min_step,epoch
1.0,73.14239501953125,500.0,0.0,6368,,2674.90478515625,0.04971076175570488,20.0,0
,,,,6369,0.001,,,,
1.0,7.420926094055176,500.0,0.0,6369,,27.535072326660156,0.05054647475481033,20.0,0
,,,,6370,0.001,,,,
1.0,16.1088924407959,500.0,0.0,6370,,129.7482147216797,0.05124230682849884,20.0,0
,,,,6371,0.001,,,,
1.0,101.66887664794922,500.0,0.0,6371,,5168.28076171875,0.051203008741140366,20.0,0
,,,,6372,0.001,,,,
1.0,126.91363525390625,500.0,0.0,6372,,8053.53564453125,0.05155818164348602,20.0,0
,,,,6373,0.001,,,,
1.0,78.31768798828125,500.0,0.0,6373,,3066.829833984375,0.051734559237957,20.0,0
,,,,6374,0.001,,,,
1.0,25.303373336791992,500.0,0.0,6374,,320.1304016113281,0.052106600254774094,20.0,0
,,,,6375,0.001,,,,
1.0,43.76202392578125,500.0,0.0,6375,,957.557373046875,0.05237415060400963,20.0,0
,,,,6376,0.001,,,,
1.0,27.41161346435547,500.0,0.0,6376,,375.6982727050781,0.05262550711631775,20.0,0
,,,,6377,0.001,,,,
1.0,67.27709197998047,500.0,0.0,6377,,2263.103759765625,0.05326218158006668,20.0,0
,,,,6378,0.001,,,,
1.0,192.6304931640625,500.0,0.0,6378,,18553.25390625,0.052923884242773056,20.0,0
,,,,6379,0.001,,,,
1.0,33.35869216918945,500.0,0.0,6379,,556.401123046875,0.05277235805988312,20.0,0
,,,,6380,0.001,,,,
1.0,92.29378509521484,500.0,0.0,6380,,4259.0712890625,0.05295110121369362,20.0,0
,,,,6381,0.001,,,,
1.0,84.87763214111328,500.0,0.0,6381,,3602.10595703125,0.053099196404218674,20.0,0
,,,,6382,0.001,,,,
1.0,47.668731689453125,500.0,0.0,6382,,1136.154052734375,0.05345674604177475,20.0,0
,,,,6383,0.001,,,,
1.0,106.13795471191406,500.0,0.0,6383,,5632.63232421875,0.05329836532473564,20.0,0
,,,,6384,0.001,,,,
1.0,115.1111068725586,500.0,0.0,6384,,6625.283203125,0.05306102707982063,20.0,0
,,,,6385,0.001,,,,
1.0,91.16023254394531,500.0,0.0,6385,,4155.09375,0.05286587029695511,20.0,0
,,,,6386,0.001,,,,
1.0,13.381728172302246,500.0,0.0,6386,,89.53531646728516,0.05255276337265968,20.0,0
,,,,6387,0.001,,,,
1.0,100.41130065917969,500.0,0.0,6387,,5041.21484375,0.05251846835017204,20.0,0
,,,,6388,0.001,,,,
1.0,99.20368194580078,500.0,0.0,6388,,4920.685546875,0.052247725427150726,20.0,0
,,,,6389,0.001,,,,
1.0,9.925655364990234,500.0,0.0,6389,,49.259315490722656,0.05238490551710129,20.0,0
,,,,6390,0.001,,,,
1.0,10.01949405670166,500.0,0.0,6390,,50.195125579833984,0.05255618318915367,20.0,0
,,,,6391,0.001,,,,
1.0,48.55603790283203,500.0,0.0,6391,,1178.844482421875,0.05294257774949074,20.0,0
,,,,6392,0.001,,,,
1.0,188.55419921875,500.0,0.0,6392,,17776.34375,0.0527665913105011,20.0,0
,,,,6393,0.001,,,,
1.0,91.86449432373047,500.0,0.0,6393,,4219.54296875,0.05181073024868965,20.0,0
,,,,6394,0.001,,,,
1.0,113.30565643310547,500.0,0.0,6394,,6419.0859375,0.05161510035395622,20.0,0
,,,,6395,0.001,,,,
1.0,97.6784896850586,500.0,0.0,6395,,4770.5439453125,0.05122837796807289,20.0,0
,,,,6396,0.001,,,,
1.0,36.25477981567383,500.0,0.0,6396,,657.2045288085938,0.0512361153960228,20.0,0
,,,,6397,0.001,,,,
1.0,22.352588653564453,500.0,0.0,6397,,249.819091796875,0.05068289861083031,20.0,0
,,,,6398,0.001,,,,
1.0,42.780948638916016,500.0,0.0,6398,,915.104736328125,0.05055427923798561,20.0,0
,,,,6399,0.001,,,,
1.0,81.09361267089844,500.0,0.0,6399,,3288.087158203125,0.050540875643491745,20.0,0
,,,,6400,0.001,,,,
1.0,143.8314208984375,500.0,0.0,6400,,10343.73828125,0.05045708268880844,20.0,0
,,,,6401,0.001,,,,
1.0,29.741212844848633,500.0,0.0,6401,,442.2698974609375,0.05056190490722656,20.0,0
,,,,6402,0.001,,,,
1.0,73.83676147460938,500.0,0.0,6402,,2725.933349609375,0.050501495599746704,20.0,0
,,,,6403,0.001,,,,
1.0,114.87828826904297,500.0,0.0,6403,,6598.5107421875,0.05043883994221687,20.0,0
,,,,6404,0.001,,,,
1.0,110.86341857910156,500.0,0.0,6404,,6145.3486328125,0.05038359388709068,20.0,0
,,,,6405,0.001,,,,
1.0,13.02200698852539,500.0,0.0,6405,,84.78633117675781,0.05080126225948334,20.0,0
,,,,6406,0.001,,,,
1.0,45.93012619018555,500.0,0.0,6406,,1054.788330078125,0.050454527139663696,20.0,0
,,,,6407,0.001,,,,
1.0,5.837926387786865,500.0,0.0,6407,,17.040691375732422,0.0501299649477005,20.0,0
,,,,6408,0.001,,,,
1.0,27.9036865234375,500.0,0.0,6408,,389.307861328125,0.05016603320837021,20.0,0
,,,,6409,0.001,,,,
1.0,34.649696350097656,500.0,0.0,6409,,600.3007202148438,0.050339844077825546,20.0,0
,,,,6410,0.001,,,,
1.0,82.71670532226562,500.0,0.0,6410,,3421.02685546875,0.050418559461832047,20.0,0
,,,,6411,0.001,,,,
1.0,196.9874267578125,500.0,0.0,6411,,19402.0234375,0.050099585205316544,20.0,0
,,,,6412,0.001,,,,
1.0,61.26911163330078,500.0,0.0,6412,,1876.951904296875,0.05011247843503952,20.0,0
,,,,6413,0.001,,,,
1.0,148.2234649658203,500.0,0.0,6413,,10985.09765625,0.05022577568888664,20.0,0
,,,,6414,0.001,,,,
1.0,22.59023094177246,500.0,0.0,6414,,255.15928649902344,0.05031527951359749,20.0,0
,,,,6415,0.001,,,,
1.0,13.724090576171875,500.0,0.0,6415,,94.17533111572266,0.050413474440574646,20.0,0
,,,,6416,0.001,,,,
1.0,74.54039001464844,500.0,0.0,6416,,2778.135009765625,0.05047076195478439,20.0,0
,,,,6417,0.001,,,,
1.0,10.475378036499023,500.0,0.0,6417,,54.86677551269531,0.050369229167699814,20.0,0
,,,,6418,0.001,,,,
1.0,197.19784545898438,500.0,0.0,6418,,19443.49609375,0.050376299768686295,20.0,0
,,,,6419,0.001,,,,
1.0,39.741416931152344,500.0,0.0,6419,,789.690185546875,0.050464995205402374,20.0,0
,,,,6420,0.001,,,,
1.0,101.12905883789062,500.0,0.0,6420,,5113.54296875,0.05033951252698898,20.0,0
,,,,6421,0.001,,,,
1.0,172.41488647460938,500.0,0.0,6421,,14863.4453125,0.05041198804974556,20.0,0
,,,,6422,0.001,,,,
1.0,87.4565200805664,500.0,0.0,6422,,3824.3212890625,0.050544556230306625,20.0,0
,,,,6423,0.001,,,,
1.0,10.352540969848633,500.0,0.0,6423,,53.587554931640625,0.05073448270559311,20.0,0
,,,,6424,0.001,,,,
1.0,96.49065399169922,500.0,0.0,6424,,4655.2236328125,0.05094835162162781,20.0,0
,,,,6425,0.001,,,,
1.0,40.20515823364258,500.0,0.0,6425,,808.2273559570312,0.05118125304579735,20.0,0
,,,,6426,0.001,,,,
1.0,61.240325927734375,500.0,0.0,6426,,1875.1885986328125,0.05129889026284218,20.0,0
,,,,6427,0.001,,,,
1.0,16.960182189941406,500.0,0.0,6427,,143.82388305664062,0.05136604607105255,20.0,0
,,,,6428,0.001,,,,
1.0,133.3875274658203,500.0,0.0,6428,,8896.115234375,0.05129439756274223,20.0,0
,,,,6429,0.001,,,,
1.0,95.57872772216797,500.0,0.0,6429,,4567.64697265625,0.05213145166635513,20.0,0
,,,,6430,0.001,,,,
1.0,53.864295959472656,500.0,0.0,6430,,1450.68115234375,0.05289515107870102,20.0,0
,,,,6431,0.001,,,,
1.0,106.87552642822266,500.0,0.0,6431,,5711.18896484375,0.05385533347725868,20.0,0
,,,,6432,0.001,,,,
1.0,64.26385498046875,500.0,0.0,6432,,2064.92138671875,0.05476636067032814,20.0,0
,,,,6433,0.001,,,,
1.0,91.14933013916016,500.0,0.0,6433,,4154.10009765625,0.05559929087758064,20.0,0
,,,,6434,0.001,,,,
1.0,77.64879608154297,500.0,0.0,6434,,3014.66796875,0.05622987821698189,20.0,0
,,,,6435,0.001,,,,
1.0,126.57117462158203,500.0,0.0,6435,,8010.130859375,0.056724533438682556,20.0,0
,,,,6436,0.001,,,,
1.0,91.11420440673828,500.0,0.0,6436,,4150.89892578125,0.05714832618832588,20.0,0
,,,,6437,0.001,,,,
1.0,68.37590789794922,500.0,0.0,6437,,2337.63232421875,0.05782347917556763,20.0,0
,,,,6438,0.001,,,,
1.0,16.360363006591797,500.0,0.0,6438,,133.83074951171875,0.058273375034332275,20.0,0
,,,,6439,0.001,,,,
1.0,97.09188079833984,500.0,0.0,6439,,4713.41650390625,0.05884799733757973,20.0,0
,,,,6440,0.001,,,,
1.0,115.36292266845703,500.0,0.0,6440,,6654.3017578125,0.05889380723237991,20.0,0
,,,,6441,0.001,,,,
1.0,61.16824722290039,500.0,0.0,6441,,1870.77734375,0.059017330408096313,20.0,0
,,,,6442,0.001,,,,
1.0,42.95988845825195,500.0,0.0,6442,,922.7759399414062,0.05912952125072479,20.0,0
,,,,6443,0.001,,,,
1.0,52.251163482666016,500.0,0.0,6443,,1365.092041015625,0.05924667418003082,20.0,0
,,,,6444,0.001,,,,
1.0,42.05601501464844,500.0,0.0,6444,,884.3541259765625,0.059234995394945145,20.0,0
,,,,6445,0.001,,,,
1.0,65.10394287109375,500.0,0.0,6445,,2119.26123046875,0.05970776081085205,20.0,0
,,,,6446,0.001,,,,
1.0,36.23725891113281,500.0,0.0,6446,,656.5694580078125,0.059548519551754,20.0,0
,,,,6447,0.001,,,,
1.0,5.619113922119141,500.0,0.0,6447,,15.787220001220703,0.05970021337270737,20.0,0
,,,,6448,0.001,,,,
1.0,8.947914123535156,500.0,0.0,6448,,40.03258514404297,0.059846241027116776,20.0,0
,,,,6449,0.001,,,,
1.0,30.887014389038086,500.0,0.0,6449,,477.00384521484375,0.060038406401872635,20.0,0
,,,,6450,0.001,,,,
1.0,130.1371612548828,500.0,0.0,6450,,8467.8388671875,0.060138411819934845,20.0,0
,,,,6451,0.001,,,,
1.0,66.89125061035156,500.0,0.0,6451,,2237.219482421875,0.06065411493182182,20.0,0
,,,,6452,0.001,,,,
1.0,37.037879943847656,500.0,0.0,6452,,685.9022827148438,0.06102124974131584,20.0,0
,,,,6453,0.001,,,,
1.0,150.64874267578125,500.0,0.0,6453,,11347.521484375,0.06141166016459465,20.0,0
,,,,6454,0.001,,,,
1.0,114.21399688720703,500.0,0.0,6454,,6522.4189453125,0.061543144285678864,20.0,0
,,,,6455,0.001,,,,
1.0,20.160303115844727,500.0,0.0,6455,,203.2189178466797,0.0621023066341877,20.0,0
,,,,6456,0.001,,,,
1.0,86.6739273071289,500.0,0.0,6456,,3756.18505859375,0.06269188225269318,20.0,0
,,,,6457,0.001,,,,
1.0,45.02842712402344,500.0,0.0,6457,,1013.779541015625,0.06306176632642746,20.0,0
,,,,6458,0.001,,,,
1.0,19.48422622680664,500.0,0.0,6458,,189.81753540039062,0.06355607509613037,20.0,0
,,,,6459,0.001,,,,
1.0,18.04684829711914,500.0,0.0,6459,,162.8443603515625,0.06382586061954498,20.0,0
,,,,6460,0.001,,,,
1.0,69.13929748535156,500.0,0.0,6460,,2390.12109375,0.06393872946500778,20.0,0
,,,,6461,0.001,,,,
1.0,171.03269958496094,500.0,0.0,6461,,14626.09375,0.06416407972574234,20.0,0
,,,,6462,0.001,,,,
1.0,95.85511779785156,500.0,0.0,6462,,4594.10205078125,0.06430821865797043,20.0,0
,,,,6463,0.001,,,,
1.0,74.93698120117188,500.0,0.0,6463,,2807.775390625,0.06446079164743423,20.0,0
,,,,6464,0.001,,,,
1.0,60.39710235595703,500.0,0.0,6464,,1823.905029296875,0.06405690312385559,20.0,0
,,,,6465,0.001,,,,
1.0,33.157249450683594,500.0,0.0,6465,,549.7015991210938,0.06379552185535431,20.0,0
,,,,6466,0.001,,,,
1.0,8.70451831817627,500.0,0.0,6466,,37.884315490722656,0.06364166736602783,20.0,0
,,,,6467,0.001,,,,
1.0,109.85575866699219,500.0,0.0,6467,,6034.1435546875,0.06358721852302551,20.0,0
,,,,6468,0.001,,,,
1.0,83.22089385986328,500.0,0.0,6468,,3462.85888671875,0.06200737506151199,20.0,0
,,,,6469,0.001,,,,
1.0,42.25628662109375,500.0,0.0,6469,,892.7969360351562,0.06099739298224449,20.0,0
,,,,6470,0.001,,,,
1.0,30.73164939880371,500.0,0.0,6470,,472.21710205078125,0.059731148183345795,20.0,0
,,,,6471,0.001,,,,
1.0,41.153255462646484,500.0,0.0,6471,,846.795166015625,0.05865618586540222,20.0,0
,,,,6472,0.001,,,,
1.0,30.88582992553711,500.0,0.0,6472,,476.96722412109375,0.057734303176403046,20.0,0
,,,,6473,0.001,,,,
1.0,11.867201805114746,500.0,0.0,6473,,70.41523742675781,0.057237014174461365,20.0,0
,,,,6474,0.001,,,,
1.0,36.655391693115234,500.0,0.0,6474,,671.808837890625,0.05640818551182747,20.0,0
,,,,6475,0.001,,,,
1.0,6.837803840637207,500.0,0.0,6475,,23.37778091430664,0.05598797649145126,20.0,0
,,,,6476,0.001,,,,
1.0,122.82377624511719,500.0,0.0,6476,,7542.83984375,0.05554622784256935,20.0,0
,,,,6477,0.001,,,,
1.0,19.809913635253906,500.0,0.0,6477,,196.2163543701172,0.05502335727214813,20.0,0
,,,,6478,0.001,,,,
1.0,168.4103546142578,500.0,0.0,6478,,14181.0234375,0.0546487532556057,20.0,0
,,,,6479,0.001,,,,
1.0,32.248504638671875,500.0,0.0,6479,,519.9830322265625,0.05425282195210457,20.0,0
,,,,6480,0.001,,,,
1.0,68.08367156982422,500.0,0.0,6480,,2317.693359375,0.05438150465488434,20.0,0
,,,,6481,0.001,,,,
1.0,61.00948715209961,500.0,0.0,6481,,1861.07861328125,0.05418446660041809,20.0,0
,,,,6482,0.001,,,,
1.0,105.03540802001953,500.0,0.0,6482,,5516.21875,0.05417276918888092,20.0,0
,,,,6483,0.001,,,,
1.0,27.49151611328125,500.0,0.0,6483,,377.8917236328125,0.05433755740523338,20.0,0
,,,,6484,0.001,,,,
1.0,7.922564506530762,500.0,0.0,6484,,31.383512496948242,0.05443689972162247,20.0,0
,,,,6485,0.001,,,,
1.0,78.62345886230469,500.0,0.0,6485,,3090.82421875,0.0543489009141922,20.0,0
,,,,6486,0.001,,,,
1.0,88.22606658935547,500.0,0.0,6486,,3891.919189453125,0.05458858236670494,20.0,0
,,,,6487,0.001,,,,
1.0,33.813133239746094,500.0,0.0,6487,,571.6639404296875,0.05438802391290665,20.0,0
,,,,6488,0.001,,,,
1.0,20.9174861907959,500.0,0.0,6488,,218.7706298828125,0.0543363057076931,20.0,0
,,,,6489,0.001,,,,
1.0,54.11264419555664,500.0,0.0,6489,,1464.089111328125,0.05433010682463646,20.0,0
,,,,6490,0.001,,,,
1.0,40.23721694946289,500.0,0.0,6490,,809.5167846679688,0.054389335215091705,20.0,0
,,,,6491,0.001,,,,
1.0,14.884721755981445,500.0,0.0,6491,,110.7774658203125,0.05440213903784752,20.0,0
,,,,6492,0.001,,,,
1.0,42.38497543334961,500.0,0.0,6492,,898.2429809570312,0.05438884347677231,20.0,0
,,,,6493,0.001,,,,
1.0,6.8349409103393555,500.0,0.0,6493,,23.35820770263672,0.05441934987902641,20.0,0
,,,,6494,0.001,,,,
1.0,40.43492126464844,500.0,0.0,6494,,817.491455078125,0.05440312996506691,20.0,0
,,,,6495,0.001,,,,
1.0,21.66952133178711,500.0,0.0,6495,,234.78408813476562,0.054776567965745926,20.0,0
,,,,6496,0.001,,,,
1.0,19.772451400756836,500.0,0.0,6496,,195.4749298095703,0.05462883040308952,20.0,0
,,,,6497,0.001,,,,
1.0,136.36737060546875,500.0,0.0,6497,,9298.0302734375,0.05468378961086273,20.0,0
,,,,6498,0.001,,,,
1.0,90.48726654052734,500.0,0.0,6498,,4093.97314453125,0.054652824997901917,20.0,0
,,,,6499,0.001,,,,
1.0,67.53227233886719,500.0,0.0,6499,,2280.3037109375,0.05468916520476341,20.0,0
,,,,6500,0.001,,,,
1.0,35.46147537231445,500.0,0.0,6500,,628.758056640625,0.05482598394155502,20.0,0
,,,,6501,0.001,,,,
1.0,106.91678619384766,500.0,0.0,6501,,5715.599609375,0.054486535489559174,20.0,0
,,,,6502,0.001,,,,
1.0,109.26793670654297,500.0,0.0,6502,,5969.7412109375,0.05459725111722946,20.0,0
,,,,6503,0.001,,,,
1.0,22.723939895629883,500.0,0.0,6503,,258.188720703125,0.054058995097875595,20.0,0
,,,,6504,0.001,,,,
1.0,26.421939849853516,500.0,0.0,6504,,349.0594482421875,0.054036617279052734,20.0,0
,,,,6505,0.001,,,,
1.0,23.037395477294922,500.0,0.0,6505,,265.36077880859375,0.05414674058556557,20.0,0
,,,,6506,0.001,,,,
1.0,86.27906036376953,500.0,0.0,6506,,3722.0380859375,0.05400405824184418,20.0,0
,,,,6507,0.001,,,,
1.0,115.74735260009766,500.0,0.0,6507,,6698.724609375,0.05404210090637207,20.0,0
,,,,6508,0.001,,,,
1.0,124.27759552001953,500.0,0.0,6508,,7722.46044921875,0.05400080233812332,20.0,0
,,,,6509,0.001,,,,
1.0,27.59491539001465,500.0,0.0,6509,,380.73968505859375,0.05409252271056175,20.0,0
,,,,6510,0.001,,,,
1.0,90.12013244628906,500.0,0.0,6510,,4060.8193359375,0.05378052219748497,20.0,0
,,,,6511,0.001,,,,
1.0,74.04242706298828,500.0,0.0,6511,,2741.140625,0.05366628244519234,20.0,0
,,,,6512,0.001,,,,
1.0,6.878457546234131,500.0,0.0,6512,,23.656587600708008,0.053586628288030624,20.0,0
,,,,6513,0.001,,,,
1.0,80.63363647460938,500.0,0.0,6513,,3250.8916015625,0.053513869643211365,20.0,0
,,,,6514,0.001,,,,
1.0,115.47886657714844,500.0,0.0,6514,,6667.68408203125,0.05364680290222168,20.0,0
,,,,6515,0.001,,,,
1.0,76.94929504394531,500.0,0.0,6515,,2960.59716796875,0.05328907445073128,20.0,0
,,,,6516,0.001,,,,
1.0,80.78486633300781,500.0,0.0,6516,,3263.097412109375,0.05323111638426781,20.0,0
,,,,6517,0.001,,,,
1.0,76.13436126708984,500.0,0.0,6517,,2898.220703125,0.05322367325425148,20.0,0
,,,,6518,0.001,,,,
1.0,25.037755966186523,500.0,0.0,6518,,313.444580078125,0.05352925881743431,20.0,0
,,,,6519,0.001,,,,
1.0,3.9378490447998047,500.0,0.0,6519,,7.7533278465271,0.05332118645310402,20.0,0
,,,,6520,0.001,,,,
1.0,49.30701446533203,500.0,0.0,6520,,1215.5908203125,0.05354328826069832,20.0,0
,,,,6521,0.001,,,,
1.0,122.51979064941406,500.0,0.0,6521,,7505.5498046875,0.05331559479236603,20.0,0
,,,,6522,0.001,,,,
1.0,32.69122314453125,500.0,0.0,6522,,534.3580322265625,0.05331076681613922,20.0,0
,,,,6523,0.001,,,,
1.0,93.61763763427734,500.0,0.0,6523,,4382.1318359375,0.053283292800188065,20.0,0
,,,,6524,0.001,,,,
1.0,15.652161598205566,500.0,0.0,6524,,122.49508666992188,0.05344952270388603,20.0,0
,,,,6525,0.001,,,,
1.0,16.82965660095215,500.0,0.0,6525,,141.61866760253906,0.05365675315260887,20.0,0
,,,,6526,0.001,,,,
1.0,24.766538619995117,500.0,0.0,6526,,306.69073486328125,0.05373157933354378,20.0,0
,,,,6527,0.001,,,,
1.0,156.96038818359375,500.0,0.0,6527,,12318.28125,0.05389726907014847,20.0,0
,,,,6528,0.001,,,,
1.0,20.52076530456543,500.0,0.0,6528,,210.5509033203125,0.0543486550450325,20.0,0
,,,,6529,0.001,,,,
1.0,21.26237678527832,500.0,0.0,6529,,226.04434204101562,0.05416069179773331,20.0,0
,,,,6530,0.001,,,,
1.0,100.5708236694336,500.0,0.0,6530,,5057.2451171875,0.054276157170534134,20.0,0
,,,,6531,0.001,,,,
1.0,48.147239685058594,500.0,0.0,6531,,1159.078369140625,0.05452188849449158,20.0,0
,,,,6532,0.001,,,,
1.0,3.1849794387817383,500.0,0.0,6532,,5.072046756744385,0.05467384308576584,20.0,0
,,,,6533,0.001,,,,
1.0,116.24420166015625,500.0,0.0,6533,,6756.357421875,0.055073752999305725,20.0,0
,,,,6534,0.001,,,,
1.0,7.124362945556641,500.0,0.0,6534,,25.37827491760254,0.054972101002931595,20.0,0
,,,,6535,0.001,,,,
1.0,26.364530563354492,500.0,0.0,6535,,347.54425048828125,0.05488190799951553,20.0,0
,,,,6536,0.001,,,,
1.0,70.15165710449219,500.0,0.0,6536,,2460.627685546875,0.05482219532132149,20.0,0
,,,,6537,0.001,,,,
1.0,88.69043731689453,500.0,0.0,6537,,3932.99658203125,0.05464307218790054,20.0,0
,,,,6538,0.001,,,,
1.0,110.89563751220703,500.0,0.0,6538,,6148.92138671875,0.05474906414747238,20.0,0
,,,,6539,0.001,,,,
1.0,55.74052810668945,500.0,0.0,6539,,1553.503173828125,0.054969530552625656,20.0,0
,,,,6540,0.001,,,,
1.0,77.10769653320312,500.0,0.0,6540,,2972.79833984375,0.05478351190686226,20.0,0
,,,,6541,0.001,,,,
1.0,110.79174041748047,500.0,0.0,6541,,6137.4052734375,0.05484110489487648,20.0,0
,,,,6542,0.001,,,,
1.0,103.71350860595703,500.0,0.0,6542,,5378.24658203125,0.055094655603170395,20.0,0
,,,,6543,0.001,,,,
1.0,137.994140625,500.0,0.0,6543,,9521.19140625,0.055023688822984695,20.0,0
,,,,6544,0.001,,,,
1.0,72.89154052734375,500.0,0.0,6544,,2656.58837890625,0.05508436635136604,20.0,0
,,,,6545,0.001,,,,
1.0,104.06684112548828,500.0,0.0,6545,,5414.9541015625,0.055034492164850235,20.0,0
,,,,6546,0.001,,,,
1.0,87.64168548583984,500.0,0.0,6546,,3840.53271484375,0.05519246682524681,20.0,0
,,,,6547,0.001,,,,
1.0,79.39099884033203,500.0,0.0,6547,,3151.46533203125,0.055244386196136475,20.0,0
,,,,6548,0.001,,,,
1.0,63.454158782958984,500.0,0.0,6548,,2013.215087890625,0.055328045040369034,20.0,0
,,,,6549,0.001,,,,
1.0,25.75800323486328,500.0,0.0,6549,,331.73736572265625,0.05553271621465683,20.0,0
,,,,6550,0.001,,,,
1.0,65.93968200683594,500.0,0.0,6550,,2174.02099609375,0.05598178133368492,20.0,0
,,,,6551,0.001,,,,
1.0,23.303123474121094,500.0,0.0,6551,,271.517822265625,0.05638894811272621,20.0,0
,,,,6552,0.001,,,,
1.0,35.153682708740234,500.0,0.0,6552,,617.8907470703125,0.05675564706325531,20.0,0
,,,,6553,0.001,,,,
1.0,20.7259521484375,500.0,0.0,6553,,214.78256225585938,0.05723678693175316,20.0,0
,,,,6554,0.001,,,,
1.0,45.24974060058594,500.0,0.0,6554,,1023.7694702148438,0.05757119506597519,20.0,0
,,,,6555,0.001,,,,
1.0,82.89550018310547,500.0,0.0,6555,,3435.83203125,0.05781113728880882,20.0,0
,,,,6556,0.001,,,,
1.0,28.801916122436523,500.0,0.0,6556,,414.77520751953125,0.05811384692788124,20.0,0
,,,,6557,0.001,,,,
1.0,31.94451332092285,500.0,0.0,6557,,510.2259521484375,0.05817053094506264,20.0,0
,,,,6558,0.001,,,,
1.0,49.5118522644043,500.0,0.0,6558,,1225.711669921875,0.0583341084420681,20.0,0
,,,,6559,0.001,,,,
1.0,26.47102165222168,500.0,0.0,6559,,350.35748291015625,0.05834295228123665,20.0,0
,,,,6560,0.001,,,,
1.0,75.04280090332031,500.0,0.0,6560,,2815.7109375,0.05815055966377258,20.0,0
,,,,6561,0.001,,,,
1.0,131.70724487304688,500.0,0.0,6561,,8673.3984375,0.05788669362664223,20.0,0
,,,,6562,0.001,,,,
1.0,81.75023651123047,500.0,0.0,6562,,3341.550537109375,0.0574713870882988,20.0,0
,,,,6563,0.001,,,,
1.0,55.34987258911133,500.0,0.0,6563,,1531.80419921875,0.057442035526037216,20.0,0
,,,,6564,0.001,,,,
1.0,89.81642150878906,500.0,0.0,6564,,4033.49462890625,0.05716156214475632,20.0,0
,,,,6565,0.001,,,,
1.0,7.370753765106201,500.0,0.0,6565,,27.164005279541016,0.057018764317035675,20.0,0
,,,,6566,0.001,,,,
1.0,31.869352340698242,500.0,0.0,6566,,507.82781982421875,0.05681902542710304,20.0,0
,,,,6567,0.001,,,,
1.0,41.598270416259766,500.0,0.0,6567,,865.2080078125,0.056707993149757385,20.0,0
,,,,6568,0.001,,,,
1.0,37.32651138305664,500.0,0.0,6568,,696.6341552734375,0.05639222636818886,20.0,0
,,,,6569,0.001,,,,
1.0,80.89447784423828,500.0,0.0,6569,,3271.9580078125,0.056309059262275696,20.0,0
,,,,6570,0.001,,,,
1.0,68.9183120727539,500.0,0.0,6570,,2374.86669921875,0.05599319189786911,20.0,0
,,,,6571,0.001,,,,
1.0,29.120372772216797,500.0,0.0,6571,,423.9980163574219,0.05586549639701843,20.0,0
,,,,6572,0.001,,,,
1.0,70.28062438964844,500.0,0.0,6572,,2469.682861328125,0.05579954385757446,20.0,0
,,,,6573,0.001,,,,
1.0,14.026793479919434,500.0,0.0,6573,,98.3754653930664,0.05576026067137718,20.0,0
,,,,6574,0.001,,,,
1.0,52.03579330444336,500.0,0.0,6574,,1353.86181640625,0.05570029467344284,20.0,0
,,,,6575,0.001,,,,
1.0,30.394821166992188,500.0,0.0,6575,,461.92254638671875,0.05562333017587662,20.0,0
,,,,6576,0.001,,,,
1.0,60.08729934692383,500.0,0.0,6576,,1805.24169921875,0.055471017956733704,20.0,0
,,,,6577,0.001,,,,
1.0,27.374357223510742,500.0,0.0,6577,,374.677734375,0.05537905916571617,20.0,0
,,,,6578,0.001,,,,
1.0,68.0146713256836,500.0,0.0,6578,,2312.99755859375,0.055452194064855576,20.0,0
,,,,6579,0.001,,,,
1.0,122.02680969238281,500.0,0.0,6579,,7445.27197265625,0.05528447404503822,20.0,0
,,,,6580,0.001,,,,
1.0,64.68866729736328,500.0,0.0,6580,,2092.31201171875,0.055679190903902054,20.0,0
,,,,6581,0.001,,,,
1.0,110.41996765136719,500.0,0.0,6581,,6096.28466796875,0.055854640901088715,20.0,0
,,,,6582,0.001,,,,
1.0,120.14103698730469,500.0,0.0,6582,,7216.9345703125,0.05598659813404083,20.0,0
,,,,6583,0.001,,,,
1.0,97.51121520996094,500.0,0.0,6583,,4754.21875,0.05663615092635155,20.0,0
,,,,6584,0.001,,,,
1.0,150.52117919921875,500.0,0.0,6584,,11328.3125,0.05705426633358002,20.0,0
,,,,6585,0.001,,,,
1.0,123.4361801147461,500.0,0.0,6585,,7618.2451171875,0.05734991654753685,20.0,0
,,,,6586,0.001,,,,
1.0,63.11503219604492,500.0,0.0,6586,,1991.753662109375,0.05767126381397247,20.0,0
,,,,6587,0.001,,,,
1.0,31.85552978515625,500.0,0.0,6587,,507.3873596191406,0.05841957777738571,20.0,0
,,,,6588,0.001,,,,
1.0,81.72422790527344,500.0,0.0,6588,,3339.424560546875,0.05911268666386604,20.0,0
,,,,6589,0.001,,,,
1.0,45.73283004760742,500.0,0.0,6589,,1045.745849609375,0.05954526364803314,20.0,0
,,,,6590,0.001,,,,
1.0,112.80419921875,500.0,0.0,6590,,6362.3935546875,0.06006758287549019,20.0,0
,,,,6591,0.001,,,,
1.0,46.34135437011719,500.0,0.0,6591,,1073.760498046875,0.06047137826681137,20.0,0
,,,,6592,0.001,,,,
1.0,66.86907196044922,500.0,0.0,6592,,2235.736328125,0.06096883490681648,20.0,0
,,,,6593,0.001,,,,
