lr-AdamW/geometry,lr-AdamW/texture,lr-AdamW/variance,step,train/loss_rgb_mse,train/loss_rgb,train/loss_normal,train/loss_eikonal,train/loss_mask,train/loss_opaque,train/loss_sparsity,train/loss_3d_normal_smooth,train/inv_s,train_params/lambda_rgb_mse,train_params/lambda_rgb_l1,train_params/lambda_mask,train_params/lambda_eikonal,train_params/lambda_normal,train_params/lambda_3d_normal_smooth,train_params/lambda_curvature,train_params/lambda_sparsity,train_params/lambda_distortion,train_params/lambda_distortion_bg,train_params/lambda_opaque,train/num_rays,epoch,val/psnr,test/psnr
,,,6599,0.01441908534616232,0.12053804099559784,0.02225102297961712,0.01578948274254799,0.0006826855824328959,0.008292626589536667,0.018651707097887993,0.021466568112373352,5555.5771484375,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,3144.0,0,,
0.00022257361736826182,0.0022257361736826246,0.00022257361736826182,6699,,,,,,,,,,,,,,,,,,,,,,,,
,,,6699,0.025126740336418152,0.13214638829231262,0.021252887323498726,0.015723101794719696,0.0006834060768596828,0.008035752922296524,0.018956977874040604,0.02108747325837612,5560.10400390625,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,3125.0,0,,
0.00021724378880106922,0.0021724378880107007,0.00021724378880106922,6799,,,,,,,,,,,,,,,,,,,,,,,,
,,,6799,0.021167762577533722,0.12787829339504242,0.025632373988628387,0.01580536924302578,0.0006909145740792155,0.007979607209563255,0.021042391657829285,0.021365707740187645,5702.15576171875,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,3172.0,0,,
0.00021204159024183352,0.0021204159024183437,0.00021204159024183352,6899,,,,,,,,,,,,,,,,,,,,,,,,
,,,6899,0.01836918480694294,0.12976589798927307,0.02367241308093071,0.01532098837196827,0.0006821344722993672,0.008476943708956242,0.018543729558587074,0.02254909835755825,5725.7841796875,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,3137.0,0,,
0.00020696396541609337,0.0020696396541609436,0.00020696396541609337,6999,,,,,,,,,,,,,,,,,,,,,,,,
,,,6999,0.023191014304757118,0.13045063614845276,0.021985696628689766,0.014835787005722523,0.0006857595290057361,0.008482064120471478,0.01881347969174385,0.02113787643611431,5786.97705078125,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,3186.0,0,,
0.000202007931236045,0.0020200793123604575,0.000202007931236045,7099,,,,,,,,,,,,,,,,,,,,,,,,
,,,7099,0.022494608536362648,0.12929598987102509,0.024937670677900314,0.015223588794469833,0.0006873299134895205,0.00863305851817131,0.018724720925092697,0.020750708878040314,5785.01318359375,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,3135.0,0,,
0.0001971705760479865,0.0019717057604798716,0.0001971705760479865,7199,,,,,,,,,,,,,,,,,,,,,,,,
,,,7199,0.023759469389915466,0.14031460881233215,0.02114543505012989,0.015765944495797157,0.0006816791137680411,0.009223580360412598,0.02087218314409256,0.021287735551595688,5818.3818359375,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,3159.0,0,,
0.00019244905792173178,0.0019244905792173226,0.00019244905792173178,7299,,,,,,,,,,,,,,,,,,,,,,,,
,,,7299,0.017556428909301758,0.12732620537281036,0.023489492014050484,0.014700837433338165,0.0006799267139285803,0.00876412633806467,0.01800006628036499,0.02227461338043213,5952.40283203125,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,3181.0,0,,
0.0001878406029809857,0.0018784060298098607,0.0001878406029809857,7399,,,,,,,,,,,,,,,,,,,,,,,,
,,,7399,0.024277331307530403,0.13192333281040192,0.019867155700922012,0.014587173238396645,0.0006803314900025725,0.008295716717839241,0.019954875111579895,0.020915478467941284,5963.89794921875,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,3161.0,0,,
0.00018334250377370073,0.0018334250377370113,0.00018334250377370073,7499,,,,,,,,,,,,,,,,,,,,,,,,
,,,7499,0.026958223432302475,0.14169153571128845,0.02068266086280346,0.015234291553497314,0.0006753994384780526,0.008347692899405956,0.017236411571502686,0.022494828328490257,5889.06201171875,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,3170.0,0,,
0.00017895211768145845,0.0017895211768145895,0.00017895211768145845,7599,,,,,,,,,,,,,,,,,,,,,,,,
,,,7599,0.022708652541041374,0.13889369368553162,0.021217284724116325,0.015080233104526997,0.0006872274680063128,0.008128766901791096,0.014111182652413845,0.019128210842609406,5925.97998046875,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,3190.0,0,,
0.0001746668653669394,0.0017466686536693984,0.0001746668653669394,7699,,,,,,,,,,,,,,,,,,,,,,,,
,,,7699,0.02077084220945835,0.12706083059310913,0.020863685756921768,0.014581728726625443,0.0006853078375570476,0.00831556785851717,0.01809246838092804,0.019746912643313408,5944.580078125,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,3186.0,0,,
0.00017048422925857088,0.0017048422925857146,0.00017048422925857088,7799,,,,,,,,,,,,,,,,,,,,,,,,
,,,7799,0.020402152091264725,0.1291685551404953,0.024137331172823906,0.014964010566473007,0.0006905932677909732,0.008318604901432991,0.02273307368159294,0.022497113794088364,5882.724609375,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,3160.0,0,,
0.00016640175207146253,0.0016640175207146312,0.00016640175207146253,7899,,,,,,,,,,,,,,,,,,,,,,,,
,,,7899,0.01964649185538292,0.12517057359218597,0.01918039470911026,0.015144550241529942,0.0006828474579378963,0.008797979913651943,0.020302128046751022,0.021614212542772293,5902.53369140625,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,3200.0,0,,
0.00016241703536375895,0.0016241703536375941,0.00016241703536375895,7999,,,,,,,,,,,,,,,,,,,,,,,,
,,,7999,0.021659789606928825,0.13358694314956665,0.020799769088625908,0.014319399371743202,0.0006819285918027163,0.007950423285365105,0.020054709166288376,0.021337423473596573,5887.64697265625,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,3176.0,0,,
0.00015852773812756322,0.001585277381275637,0.00015852773812756322,8099,,,,,,,,,,,,,,,,,,,,,,,,
,,,8099,0.02347678691148758,0.13154688477516174,0.024841684848070145,0.014883761294186115,0.0006771993357688189,0.00811844877898693,0.021922588348388672,0.02105598710477352,5853.16015625,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,3188.0,0,,
0.00015473157541360266,0.0015473157541360323,0.00015473157541360266,8199,,,,,,,,,,,,,,,,,,,,,,,,
,,,8199,0.018723884597420692,0.12929151952266693,0.021537533029913902,0.014463815838098526,0.000690156186465174,0.008429004810750484,0.02265692502260208,0.022117257118225098,5798.05322265625,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,3216.0,0,,
0.00015102631698882878,0.0015102631698882952,0.00015102631698882878,8299,,,,,,,,,,,,,,,,,,,,,,,,
,,,8299,0.02067391388118267,0.1265101283788681,0.020862724632024765,0.01450797077268362,0.000676722964271903,0.00842941366136074,0.018743464723229408,0.022417649626731873,5757.61962890625,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,3209.0,0,,
0.00014740978602616268,0.0014740978602616338,0.00014740978602616268,8399,,,,,,,,,,,,,,,,,,,,,,,,
,,,8399,0.02033819817006588,0.129188671708107,0.02236514538526535,0.015394489280879498,0.000693547772243619,0.00821249932050705,0.02065315842628479,0.019854269921779633,5773.2568359375,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,3245.0,0,,
0.00014387985782561577,0.0014387985782561641,0.00014387985782561577,8499,,,,,,,,,,,,,,,,,,,,,,,,
,,,8499,0.015561342239379883,0.1230970248579979,0.02322838082909584,0.014265165664255619,0.0006818606634624302,0.008551506325602531,0.01743939146399498,0.021098671481013298,5775.90625,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,3230.0,0,,
0.00014043445856603626,0.0014043445856603684,0.00014043445856603626,8599,,,,,,,,,,,,,,,,,,,,,,,,
,,,8599,0.019743580371141434,0.1262723058462143,0.020982269197702408,0.014059818349778652,0.0006904049660079181,0.00881628505885601,0.020280644297599792,0.02140759490430355,5823.86083984375,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,3237.0,0,,
0.00013707156408674571,0.0013707156408674615,0.00013707156408674571,8699,,,,,,,,,,,,,,,,,,,,,,,,
,,,8699,0.024362923577427864,0.13563592731952667,0.01855752058327198,0.014435648918151855,0.0006884356262162328,0.008586101233959198,0.022709593176841736,0.021193042397499084,5826.98876953125,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,3254.0,0,,
0.00013378919869835152,0.001337891986983518,0.00013378919869835152,8799,,,,,,,,,,,,,,,,,,,,,,,,
,,,8799,0.022945040836930275,0.13117118179798126,0.021815678104758263,0.014522702433168888,0.0006905398913659155,0.008599495515227318,0.016229523345828056,0.021199390292167664,5775.6416015625,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,3278.0,0,,
0.00013058543402203577,0.0013058543402203605,0.00013058543402203577,8899,,,,,,,,,,,,,,,,,,,,,,,,
,,,8899,0.02513752318918705,0.13517794013023376,0.019023694097995758,0.014325384050607681,0.0006883298046886921,0.00806411262601614,0.016331393271684647,0.019688347354531288,5812.6142578125,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,3236.0,0,,
0.00012745838785663935,0.001274583878566394,0.00012745838785663935,8999,,,,,,,,,,,,,,,,,,,,,,,,
,,,8999,0.014161426573991776,0.11555741727352142,0.018225636333227158,0.013974667526781559,0.0006816979730501771,0.008751691319048405,0.019540268927812576,0.01995314098894596,5842.5810546875,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,3225.0,0,,
,,,8999,,,,,,,,,,,,,,,,,,,,,,0,22.77141571044922,
0.00012440622307287414,0.0012440622307287427,0.00012440622307287414,9099,,,,,,,,,,,,,,,,,,,,,,,,
,,,9099,0.016735626384615898,0.12072405964136124,0.018247690051794052,0.014236416667699814,0.000676881056278944,0.007969842292368412,0.018989309668540955,0.02033626288175583,5787.5673828125,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,3249.0,0,,
0.0001214271465340171,0.0012142714653401716,0.0001214271465340171,9199,,,,,,,,,,,,,,,,,,,,,,,,
,,,9199,0.026633333414793015,0.14285801351070404,0.020304735749959946,0.014729440212249756,0.0006870543002150953,0.008982313796877861,0.021514102816581726,0.020026929676532745,5806.31982421875,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,3234.0,0,,
0.00011851940804244703,0.0011851940804244716,0.00011851940804244703,9299,,,,,,,,,,,,,,,,,,,,,,,,
,,,9299,0.01904227025806904,0.12646061182022095,0.019556129351258278,0.014558427967131138,0.0006880254368297756,0.008074626326560974,0.018287932500243187,0.018597405403852463,5873.51416015625,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,3223.0,0,,
0.00011568129931140997,0.001156812993114101,0.00011568129931140997,9399,,,,,,,,,,,,,,,,,,,,,,,,
,,,9399,0.015617381781339645,0.12026619166135788,0.02083437517285347,0.01494172029197216,0.0006849253550171852,0.008274597115814686,0.01611350104212761,0.018196050077676773,5879.443359375,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,3233.0,0,,
0.00011291115296140587,0.0011291115296140602,0.00011291115296140587,9499,,,,,,,,,,,,,,,,,,,,,,,,
,,,9499,0.02180120162665844,0.1320776641368866,0.019219249486923218,0.013974754139780998,0.0006777331000193954,0.008434364572167397,0.021065061911940575,0.022352706640958786,5838.91015625,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,3248.0,0,,
0.00011020734154060924,0.0011020734154060935,0.00011020734154060924,9599,,,,,,,,,,,,,,,,,,,,,,,,
,,,9599,0.0180580485612154,0.12399732321500778,0.020060686394572258,0.013555324636399746,0.0006834684172645211,0.008286707103252411,0.019564863294363022,0.021474329754710197,5847.20166015625,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,3274.0,0,,
0.000107568276568746,0.0010756827656874617,0.000107568276568746,9699,,,,,,,,,,,,,,,,,,,,,,,,
,,,9699,0.022841226309537888,0.1290646344423294,0.023412354290485382,0.014194576069712639,0.0006771464832127094,0.008324976079165936,0.017581794410943985,0.01957753859460354,5846.912109375,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,3262.0,0,,
0.000104992407603867,0.0010499240760386706,0.000104992407603867,9799,,,,,,,,,,,,,,,,,,,,,,,,
,,,9799,0.020444247871637344,0.12752772867679596,0.0198211669921875,0.013532181270420551,0.0006703746621496975,0.008372733369469643,0.021153492853045464,0.019169777631759644,5752.00537109375,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,3242.0,0,,
0.00010247822133146831,0.001024782213314682,0.00010247822133146831,9899,,,,,,,,,,,,,,,,,,,,,,,,
,,,9899,0.01438768208026886,0.11748026311397552,0.018366288393735886,0.013497564941644669,0.0006905613117851317,0.008333110250532627,0.024229105561971664,0.022301360964775085,5760.55810546875,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,3252.0,0,,
0.00010002424067542386,0.0010002424067542383,0.00010002424067542386,9999,,,,,,,,,,,,,,,,,,,,,,,,
,,,9999,0.01580743119120598,0.11986488103866577,0.021056853234767914,0.013833349570631981,0.0006859176210127771,0.008184724487364292,0.018657609820365906,0.019056452438235283,5723.61669921875,0.5,0.0,1.0,0.20000000298023224,1.0,1.0,0.0,0.5,0.0,0.0,0.0,3278.0,0,,
,,,10000,,,,,,,,,,,,,,,,,,,,,,1,,23.849349975585938
