Wall time,Step,Value
1701703953.4740775,7155,1.8595505952835083
1701703959.0509455,7167,12.715551376342773
1701703959.5176957,7168,348.7485046386719
1701703962.7769403,7175,630.962646484375
1701703969.295512,7189,96.45753479003906
1701703972.0909505,7195,1145.017578125
1701703975.439031,7202,0.04666390269994736
1701703976.375975,7204,328.205078125
1701703980.5737777,7213,317.60467529296875
1701703981.5056818,7215,4.074863433837891
1701703981.9700618,7216,234.84201049804688
1701703990.811496,7235,1612.65771484375
1701703992.2060716,7238,881.9268188476562
1701703996.4013438,7247,429.78277587890625
1701704002.4548452,7260,575.3604736328125
1701704013.592619,7284,42.24046325683594
1701704021.0480654,7300,278.83966064453125
1701704026.1739993,7311,523.254638671875
1701704034.5589674,7329,249.26947021484375
1701704039.1760795,7339,238.9600372314453
1701704039.640785,7340,623.810791015625
1701704042.4440777,7346,37.08336639404297
1701704045.6629803,7353,1395.5460205078125
1701704047.4865093,7357,0.8342928886413574
1701704047.9406993,7358,1244.32666015625
1701704048.4004414,7359,538.361083984375
1701704058.572734,7381,183.49398803710938
1701704059.0412104,7382,282.09814453125
1701704060.9012961,7386,189.73873901367188
1701704061.834525,7388,262.8585205078125
1701704066.0299091,7397,146.09503173828125
1701704067.9819818,7401,0.685373067855835
1701704081.4782534,7430,563.6055908203125
1701704081.9454827,7431,0.1723269522190094
1701704086.1360984,7440,208.2677001953125
1701704087.532548,7443,54.40615463256836
1701704090.787619,7450,25.623327255249023
1701704095.4477658,7460,652.8088989257812
1701704095.9118643,7461,392.8890380859375
1701704096.846186,7463,339.3279724121094
1701704099.175404,7468,325.719970703125
1701704101.9703486,7474,50.27264404296875
1701704103.834111,7478,326.9061279296875
1701704104.7686813,7480,724.59130859375
1701704112.2240422,7496,492.6813659667969
1701704115.0091612,7502,1412.91455078125
1701704115.4754705,7503,1858.0498046875
1701704119.1845453,7511,230.45599365234375
1701704128.040452,7530,933.6495971679688
1701704135.9593785,7547,0.24389934539794922
1701704148.070931,7573,896.5494384765625
1701704158.7860684,7596,118.36239624023438
1701704164.9207742,7609,1300.27490234375
1701704166.318076,7612,35.21227264404297
1701704180.7695708,7643,520.180419921875
1701704181.2382705,7644,1031.8345947265625
1701704188.6961982,7660,296.6512145996094
1701704189.1628642,7661,0.42622241377830505
1701704193.8223574,7671,235.35177612304688
1701704195.2172437,7674,0.06937296688556671
1701704196.151591,7676,1147.144775390625
1701704201.2724738,7687,209.0384063720703
1701704204.0680597,7693,189.79928588867188
1701704205.4682772,7696,76.6776123046875
1701704207.332261,7700,11.505462646484375
1701704215.7190714,7718,0.6786817908287048
1701704216.1821005,7719,0.036641187965869904
1701704218.0353484,7723,0.2010168731212616
1701704219.4092433,7726,787.0615844726562
1701704220.3355284,7728,234.29644775390625
1701704226.811802,7742,492.5704040527344
1701704228.6728199,7746,13.330815315246582
1701704233.796077,7757,855.185791015625
1701704235.1964786,7760,212.02935791015625
1701704244.4976258,7780,407.81658935546875
1701704248.2336066,7788,912.09716796875
1701704252.8894958,7798,226.74017333984375
1701704253.362526,7799,38.480552673339844
1701704258.5518122,7810,1.2244982719421387
1701704269.267037,7833,465.6705627441406
1701704271.5934823,7838,431.55804443359375
1701704279.5089974,7855,1716.8187255859375
1701704300.0014653,7899,78.39505004882812
1701704300.4691854,7900,116.25763702392578
1701704302.330255,7904,5.795965194702148
1701704304.1718447,7908,980.963134765625
1701704312.566647,7926,524.6531982421875
1701704315.3652918,7932,1176.630126953125
1701704335.3858826,7975,266.4057922363281
1701704339.1121886,7983,724.8301391601562
1701704342.8140764,7991,112.59048461914062
1701704343.2818954,7992,563.65869140625
1701704351.2872689,8009,338.6557312011719
1701704357.317558,8022,0.1258508265018463
1701704359.181789,8026,0.3599610924720764
1701704364.300995,8037,459.5784912109375
1701704369.890702,8049,73.55525207519531
1701704371.2899413,8052,469.22607421875
1701704372.2210412,8054,1186.6656494140625
1701704374.086425,8058,942.0524291992188
1701704377.7951174,8066,285.9845275878906
1701704405.756085,8126,0.42771822214126587
1701704408.532189,8132,48.6448974609375
1701704408.9997644,8133,25.018627166748047
1701704416.8781223,8150,1046.115966796875
1701704420.1384442,8157,1.3483259677886963
1701704430.816343,8180,1347.52197265625
1701704432.6794465,8184,40.37349319458008
1701704437.8039033,8195,13.172571182250977
1701704439.2027469,8198,2012.69189453125
1701704447.209617,8215,5.01420783996582
1701704450.0054288,8221,1.3653109073638916
1701704456.0655093,8234,156.77926635742188
1701704465.3860784,8254,458.56976318359375
1701704469.578026,8263,38.22411346435547
1701704477.0313091,8279,194.70068359375
1701704477.9616957,8281,312.1209716796875
1701704482.153186,8290,75.66647338867188
1701704486.3466444,8299,560.0250244140625
1701704490.0680096,8307,1637.873779296875
1701704499.3030617,8327,216.88287353515625
1701704500.2349598,8329,214.78042602539062
1701704501.6307962,8332,232.81671142578125
1701704502.5632489,8334,142.98910522460938
1701704505.3339064,8340,1599.7236328125
1701704510.9234152,8352,8.82088565826416
1701704511.3940566,8353,0.1637522280216217
1701704514.659339,8360,1542.5628662109375
1701704516.0558238,8363,127.0920181274414
1701704518.3930492,8368,282.87066650390625
1701704521.6562092,8375,999.813720703125
1701704522.5931375,8377,1748.2099609375
1701704546.4134467,8428,305.8696594238281
1701704551.5346122,8439,1638.1939697265625
1701704552.9328618,8442,474.1511535644531
1701704555.2646725,8447,0.8807093501091003
1701704562.7181602,8463,620.4161987304688
1701704564.5816293,8467,0.09485110640525818
1701704565.0496423,8468,1.6439321041107178
1701704565.9771495,8470,312.19061279296875
1701704570.6398592,8480,718.5828857421875
1701704572.5023897,8484,76.37986755371094
1701704574.36444,8488,0.07322623580694199
1701704578.5363753,8497,1055.86767578125
1701704579.0042052,8498,606.1417236328125
1701704581.3352733,8503,246.045166015625
1701704583.2014048,8507,420.5890197753906
1701704583.6700647,8508,398.4241027832031
1701704590.644937,8523,945.00244140625
1701704605.045583,8554,136.34097290039062
1701704610.616844,8566,227.17758178710938
1701704613.8789217,8573,1333.5087890625
1701704616.1845589,8578,930.4178466796875
1701704622.7068696,8592,3863.484619140625
1701704626.9873574,8601,13.59516429901123
1701704633.9668806,8616,596.1800537109375
1701704639.0868704,8627,248.86651611328125
1701704642.351082,8634,182.99327087402344
1701704642.8151727,8635,13.201360702514648
1701704647.0121706,8644,704.9381713867188
1701704664.7272067,8682,5.068324089050293
1701704666.1224203,8685,384.4510498046875
1701704667.055435,8687,786.65771484375
1701704668.4533741,8690,398.16571044921875
1701704668.9164324,8691,184.80810546875
1701704670.7823675,8695,118.20458984375
1701704685.6796281,8727,222.90969848632812
1701704692.198233,8741,1383.416015625
1701704704.7768779,8768,1.521308422088623
1701704707.5681055,8774,8.352258682250977
1701704709.4324071,8778,215.122802734375
1701704717.8288035,8796,719.5279541015625
1701704720.2484348,8801,55.23488998413086
1701704727.235415,8816,0.5036067962646484
1701704728.6364381,8819,1229.130126953125
1701704730.0353491,8822,636.197998046875
1701704739.7998772,8843,97.55978393554688
1701704744.9024065,8854,14.856979370117188
1701704750.9589126,8867,28.815771102905273
1701704751.4268231,8868,1234.56787109375
1701704756.0627265,8878,1235.821533203125
1701704757.461694,8881,1172.264404296875
1701704759.323084,8885,680.5673828125
1701704767.2381356,8902,54.443870544433594
1701704768.1666155,8904,0.7043866515159607
1701704769.5697393,8907,379.7878112792969
1701704779.3483932,8928,16.65255355834961
1701704780.2830215,8930,917.5226440429688
1701704782.6150177,8935,1427.75537109375
1701704787.7421243,8946,14.414155006408691
1701704791.4539933,8954,285.5168762207031
1701704793.3233569,8958,1267.821044921875
1701704801.2293744,8975,1233.939697265625
1701704804.021119,8981,894.6494750976562
1701704808.6767612,8991,262.6827087402344
1701704809.6080952,8993,69.15203094482422
1701704812.4043732,8999,539.3792724609375
1701704814.815365,9004,34.02408981323242
1701704817.1409774,9009,812.9658813476562
1701704818.5405889,9012,1916.25634765625
1701704825.5268466,9027,862.1107177734375
1701704825.990971,9028,1083.240966796875
1701704838.5692773,9055,1917.2283935546875
1701704842.2876503,9063,358.14361572265625
1701704846.953158,9073,19.63375473022461
1701704852.08343,9084,121.22785186767578
1701704861.879294,9105,1232.17431640625
1701704869.8006167,9122,144.24276733398438
1701704870.2706718,9123,2.722299575805664
1701704885.1750677,9155,768.22607421875
1701704885.6399877,9156,217.2534637451172
1701704888.4337208,9162,190.472900390625
1701704912.7364454,9214,0.5354962348937988
1701704913.6674263,9216,717.4963989257812
1701704916.9318864,9223,483.679931640625
1701704918.330522,9226,143.0863037109375
1701704921.595157,9233,142.00668334960938
1701704934.1873581,9260,728.161376953125
1701704943.9680176,9281,1094.52880859375
1701704948.6248548,9291,234.72186279296875
1701704956.0722907,9307,61.40382766723633
1701704956.9888148,9309,790.3184814453125
1701704957.9211278,9311,671.16064453125
1701704960.2456934,9316,1376.8271484375
1701704975.1581109,9348,1063.6568603515625
1701704977.4564757,9353,397.88800048828125
1701704982.5489976,9364,0.7962234616279602
1701704983.0165968,9365,79.87359619140625
1701704983.4837065,9366,1029.73779296875
1701704984.8828454,9369,14.82906723022461
1701704992.3356073,9385,989.3682861328125
1701705004.9637883,9412,374.8915710449219
1701705006.3273125,9415,71.86183166503906
1701705015.6434374,9435,19.50741958618164
1701705018.4364166,9441,625.6722412109375
1701705018.9032195,9442,786.7916259765625
1701705030.999257,9468,0.4042165279388428
1701705034.2571056,9475,711.3995361328125
1701705037.5157819,9482,34.49766159057617
1701705052.8342903,9515,640.4080200195312
1701705054.2365856,9518,799.4144897460938
1701705063.0763342,9537,1046.8564453125
1701705063.535802,9538,144.74319458007812
1701705067.7023325,9547,391.72943115234375
1701705070.960597,9554,18.9996280670166
1701705072.3579144,9557,250.1364288330078
1701705075.6183455,9564,778.626953125
1701705077.0156052,9567,15.267851829528809
1701705085.8638496,9586,183.461669921875
1701705087.2604332,9589,534.963623046875
1701705092.4628148,9600,190.6466827392578
1701705097.5911736,9611,631.7218627929688
1701705102.2450986,9621,18.444976806640625
1701705103.1786137,9623,7.318129539489746
1701705103.6460807,9624,1141.838134765625
1701705105.043107,9627,0.4243972897529602
1701705116.2262998,9651,122.38003540039062
1701705118.5564678,9656,1.487647533416748
1701705119.0262725,9657,0.1443355679512024
1701705120.889198,9661,170.15725708007812
1701705129.7520604,9680,423.927978515625
1701705130.2163672,9681,413.1799011230469
1701705134.411788,9690,555.7130126953125
1701705138.1371214,9698,272.3768310546875
1701705143.7093372,9710,749.2440185546875
1701705160.9425886,9747,1531.56201171875
1701705162.3376205,9750,2.7686407566070557
1701705166.529476,9759,63.524742126464844
1701705166.9952781,9760,46.50859069824219
1701705169.7878585,9766,299.5511779785156
1701705170.7230763,9768,605.6922607421875
1701705174.9115345,9777,1352.968994140625
1701705191.307434,9812,1492.0960693359375
1701705193.6372695,9817,6.341269016265869
1701705204.3048394,9840,215.68563842773438
1701705205.7024956,9843,1200.334228515625
1701705207.101763,9846,0.8844649791717529
1701705211.261896,9855,430.34326171875
1701705224.2531223,9883,1095.5137939453125
1701705235.4098918,9907,919.926513671875
1701705240.0367455,9917,1120.9554443359375
1701705265.661382,9972,143.4499969482422
1701705268.439939,9978,369.8751220703125
1701705270.302489,9982,31.99968719482422
1701705271.7023304,9985,1.562680959701538
1701705276.8252153,9996,3.8862667083740234
1701705278.53859,9999,83.29635620117188
