train/max_step,train_params/lambda_opaque,train/loss_sparsity,train/loss_sds,train/loss_opaque,lr-Adam/geometry,train_params/lambda_sds,train/min_step,lr-Adam/background,train_params/lambda_orient,train_params/lambda_sparsity,epoch,train/loss_orient,train/grad_norm,step
,,,,,0.01,,,0.001,,,,,,4044
980.0,0.0,0.25520747900009155,36.19045639038086,0.06397446990013123,,1.0,20.0,,810.7119750976562,1.0,0,0.02289804257452488,8.507697105407715,4044
,,,,,0.01,,,0.001,,,,,,4045
980.0,0.0,0.2862088084220886,0.07086822390556335,0.06852877140045166,,1.0,20.0,,810.9099731445312,1.0,0,0.01985088177025318,0.37647899985313416,4045
,,,,,0.01,,,0.001,,,,,,4046
980.0,0.0,0.16810911893844604,0.049147702753543854,0.02871810831129551,,1.0,20.0,,811.1079711914062,1.0,0,0.021357497200369835,0.31352102756500244,4046
,,,,,0.01,,,0.001,,,,,,4047
980.0,0.0,0.23506851494312286,57.29518127441406,0.05220493674278259,,1.0,20.0,,811.3060302734375,1.0,0,0.02525150589644909,10.70468807220459,4047
,,,,,0.01,,,0.001,,,,,,4048
980.0,0.0,0.39444500207901,2395.9931640625,0.1030682846903801,,1.0,20.0,,811.5040283203125,1.0,0,0.028650332242250443,69.22417449951172,4048
,,,,,0.01,,,0.001,,,,,,4049
980.0,0.0,0.13288867473602295,136.7064208984375,0.021100955083966255,,1.0,20.0,,811.7020263671875,1.0,0,0.022431157529354095,16.535200119018555,4049
,,,,,0.01,,,0.001,,,,,,4050
980.0,0.0,0.2468581199645996,991.2548217773438,0.05565369129180908,,1.0,20.0,,811.9000244140625,1.0,0,0.02741270884871483,44.52538299560547,4050
,,,,,0.01,,,0.001,,,,,,4051
980.0,0.0,0.24679069221019745,1303.887939453125,0.06020510941743851,,1.0,20.0,,812.0980224609375,1.0,0,0.023776406422257423,51.06638717651367,4051
,,,,,0.01,,,0.001,,,,,,4052
980.0,0.0,0.17085601389408112,5.18016242980957,0.031876325607299805,,1.0,20.0,,812.2960205078125,1.0,0,0.020643917843699455,3.2187459468841553,4052
,,,,,0.01,,,0.001,,,,,,4053
980.0,0.0,0.26335933804512024,1596.8914794921875,0.06088826805353165,,1.0,20.0,,812.4940185546875,1.0,0,0.018310315907001495,56.51356506347656,4053
,,,,,0.01,,,0.001,,,,,,4054
980.0,0.0,0.2638649642467499,2368.928466796875,0.06062988191843033,,1.0,20.0,,812.6920166015625,1.0,0,0.022304074838757515,68.83209228515625,4054
,,,,,0.01,,,0.001,,,,,,4055
980.0,0.0,0.18859079480171204,778.8140258789062,0.033455587923526764,,1.0,20.0,,812.8900146484375,1.0,0,0.018595535308122635,39.466796875,4055
,,,,,0.01,,,0.001,,,,,,4056
980.0,0.0,0.16119012236595154,293.2187194824219,0.02916587144136429,,1.0,20.0,,813.0880126953125,1.0,0,0.01811954379081726,24.21647071838379,4056
,,,,,0.01,,,0.001,,,,,,4057
980.0,0.0,0.17616942524909973,3.867922067642212,0.03301263600587845,,1.0,20.0,,813.2860107421875,1.0,0,0.01693037524819374,2.7813384532928467,4057
,,,,,0.01,,,0.001,,,,,,4058
980.0,0.0,0.1811981201171875,1833.615966796875,0.03527456521987915,,1.0,20.0,,813.4840087890625,1.0,0,0.020825976505875587,60.557674407958984,4058
,,,,,0.01,,,0.001,,,,,,4059
980.0,0.0,0.1982157826423645,1005.8339233398438,0.04159054160118103,,1.0,20.0,,813.6820068359375,1.0,0,0.021405594423413277,44.851619720458984,4059
,,,,,0.01,,,0.001,,,,,,4060
980.0,0.0,0.24014388024806976,214.4593048095703,0.0519135445356369,,1.0,20.0,,813.8800048828125,1.0,0,0.018809394910931587,20.710351943969727,4060
,,,,,0.01,,,0.001,,,,,,4061
980.0,0.0,0.34965571761131287,447.8341064453125,0.08316393196582794,,1.0,20.0,,814.0780029296875,1.0,0,0.025565290823578835,29.927717208862305,4061
,,,,,0.01,,,0.001,,,,,,4062
980.0,0.0,0.13718298077583313,10.06151008605957,0.02229073829948902,,1.0,20.0,,814.2760009765625,1.0,0,0.02315940149128437,4.48586893081665,4062
,,,,,0.01,,,0.001,,,,,,4063
980.0,0.0,0.18152138590812683,336.55389404296875,0.031103190034627914,,1.0,20.0,,814.4739990234375,1.0,0,0.017025813460350037,25.944320678710938,4063
,,,,,0.01,,,0.001,,,,,,4064
980.0,0.0,0.23129740357398987,485.2391662597656,0.05372696742415428,,1.0,20.0,,814.6719970703125,1.0,0,0.024719946086406708,31.152502059936523,4064
,,,,,0.01,,,0.001,,,,,,4065
980.0,0.0,0.20013463497161865,207.34347534179688,0.03609449416399002,,1.0,20.0,,814.8699951171875,1.0,0,0.020969701930880547,20.363862991333008,4065
,,,,,0.01,,,0.001,,,,,,4066
980.0,0.0,0.18059006333351135,14.620551109313965,0.03585006296634674,,1.0,20.0,,815.0679931640625,1.0,0,0.021093444898724556,5.407504081726074,4066
,,,,,0.01,,,0.001,,,,,,4067
980.0,0.0,0.19182440638542175,206.85812377929688,0.03786003962159157,,1.0,20.0,,815.2659912109375,1.0,0,0.025127645581960678,20.340015411376953,4067
,,,,,0.01,,,0.001,,,,,,4068
980.0,0.0,0.21211963891983032,520.2559204101562,0.041576631367206573,,1.0,20.0,,815.4639892578125,1.0,0,0.021169599145650864,32.25696563720703,4068
,,,,,0.01,,,0.001,,,,,,4069
980.0,0.0,0.1490691602230072,784.4974365234375,0.024211160838603973,,1.0,20.0,,815.6619873046875,1.0,0,0.019014084711670876,39.610538482666016,4069
,,,,,0.01,,,0.001,,,,,,4070
980.0,0.0,0.21206963062286377,1907.0130615234375,0.044263094663619995,,1.0,20.0,,815.8599853515625,1.0,0,0.024487799033522606,61.7578010559082,4070
,,,,,0.01,,,0.001,,,,,,4071
980.0,0.0,0.3303649425506592,756.2030029296875,0.08463425934314728,,1.0,20.0,,816.0579833984375,1.0,0,0.021113749593496323,38.88966369628906,4071
,,,,,0.01,,,0.001,,,,,,4072
980.0,0.0,0.14770841598510742,296.147705078125,0.02288128063082695,,1.0,20.0,,816.2559814453125,1.0,0,0.019565261900424957,24.337120056152344,4072
,,,,,0.01,,,0.001,,,,,,4073
980.0,0.0,0.19800691306591034,814.12255859375,0.046543627977371216,,1.0,20.0,,816.4539794921875,1.0,0,0.03188561275601387,40.35152053833008,4073
,,,,,0.01,,,0.001,,,,,,4074
980.0,0.0,0.22569134831428528,124.02137756347656,0.049992404878139496,,1.0,20.0,,816.6519775390625,1.0,0,0.02498123236000538,15.749373435974121,4074
,,,,,0.01,,,0.001,,,,,,4075
980.0,0.0,0.2693873345851898,985.5704345703125,0.054328277707099915,,1.0,20.0,,816.8499755859375,1.0,0,0.02527482993900776,44.39753341674805,4075
,,,,,0.01,,,0.001,,,,,,4076
980.0,0.0,0.15358753502368927,296.91790771484375,0.023804740980267525,,1.0,20.0,,817.0479736328125,1.0,0,0.020317763090133667,24.368745803833008,4076
,,,,,0.01,,,0.001,,,,,,4077
980.0,0.0,0.1386268138885498,0.1568630039691925,0.02129301428794861,,1.0,20.0,,817.2459716796875,1.0,0,0.024592414498329163,0.560112476348877,4077
,,,,,0.01,,,0.001,,,,,,4078
980.0,0.0,0.29509085416793823,800.0496826171875,0.07250722497701645,,1.0,20.0,,817.4439697265625,1.0,0,0.023181332275271416,40.001243591308594,4078
,,,,,0.01,,,0.001,,,,,,4079
980.0,0.0,0.21686062216758728,882.3558349609375,0.052029240876436234,,1.0,20.0,,817.6420288085938,1.0,0,0.02547641471028328,42.00846862792969,4079
,,,,,0.01,,,0.001,,,,,,4080
980.0,0.0,0.14734627306461334,3.9153380393981934,0.02161453664302826,,1.0,20.0,,817.8400268554688,1.0,0,0.017166243866086006,2.7983345985412598,4080
,,,,,0.01,,,0.001,,,,,,4081
980.0,0.0,0.33329397439956665,80.93939208984375,0.08123729377985,,1.0,20.0,,818.0380249023438,1.0,0,0.022037256509065628,12.723159790039062,4081
,,,,,0.01,,,0.001,,,,,,4082
980.0,0.0,0.1925438642501831,128.36538696289062,0.037995096296072006,,1.0,20.0,,818.2360229492188,1.0,0,0.018429329618811607,16.02281951904297,4082
,,,,,0.01,,,0.001,,,,,,4083
980.0,0.0,0.2202826738357544,243.36126708984375,0.046826545149087906,,1.0,20.0,,818.4340209960938,1.0,0,0.025769192725419998,22.06178855895996,4083
,,,,,0.01,,,0.001,,,,,,4084
980.0,0.0,0.24558661878108978,64.67578125,0.053424254059791565,,1.0,20.0,,818.6320190429688,1.0,0,0.01674613170325756,11.373282432556152,4084
,,,,,0.01,,,0.001,,,,,,4085
980.0,0.0,0.33329686522483826,1217.17041015625,0.08216749131679535,,1.0,20.0,,818.8300170898438,1.0,0,0.02525417134165764,49.33903884887695,4085
,,,,,0.01,,,0.001,,,,,,4086
980.0,0.0,0.15172535181045532,283.1560363769531,0.022036727517843246,,1.0,20.0,,819.0280151367188,1.0,0,0.02051098272204399,23.797311782836914,4086
,,,,,0.01,,,0.001,,,,,,4087
980.0,0.0,0.18599221110343933,26.120737075805664,0.035668015480041504,,1.0,20.0,,819.2260131835938,1.0,0,0.0216800719499588,7.2278265953063965,4087
,,,,,0.01,,,0.001,,,,,,4088
980.0,0.0,0.23610110580921173,495.6173095703125,0.048964545130729675,,1.0,20.0,,819.4240112304688,1.0,0,0.02146618813276291,31.48387908935547,4088
,,,,,0.01,,,0.001,,,,,,4089
980.0,0.0,0.21111077070236206,177.23117065429688,0.038384810090065,,1.0,20.0,,819.6220092773438,1.0,0,0.01406517717987299,18.827171325683594,4089
,,,,,0.01,,,0.001,,,,,,4090
980.0,0.0,0.33880484104156494,3274.337158203125,0.07900753617286682,,1.0,20.0,,819.8200073242188,1.0,0,0.022565320134162903,80.92388153076172,4090
,,,,,0.01,,,0.001,,,,,,4091
980.0,0.0,0.1922532469034195,271.18267822265625,0.0364425890147686,,1.0,20.0,,820.0180053710938,1.0,0,0.024535046890378,23.288738250732422,4091
,,,,,0.01,,,0.001,,,,,,4092
980.0,0.0,0.19444623589515686,29.838237762451172,0.040945060551166534,,1.0,20.0,,820.2160034179688,1.0,0,0.02382904849946499,7.725054740905762,4092
,,,,,0.01,,,0.001,,,,,,4093
980.0,0.0,0.15647336840629578,721.30810546875,0.023073431104421616,,1.0,20.0,,820.4140014648438,1.0,0,0.018166353926062584,37.981788635253906,4093
,,,,,0.01,,,0.001,,,,,,4094
980.0,0.0,0.23420071601867676,27.52503204345703,0.049359165132045746,,1.0,20.0,,820.6119995117188,1.0,0,0.022026119753718376,7.419572830200195,4094
,,,,,0.01,,,0.001,,,,,,4095
980.0,0.0,0.16948755085468292,514.8409423828125,0.027923952788114548,,1.0,20.0,,820.8099975585938,1.0,0,0.016318578273057938,32.08865737915039,4095
,,,,,0.01,,,0.001,,,,,,4096
980.0,0.0,0.24761351943016052,529.2625732421875,0.05307956039905548,,1.0,20.0,,821.0079956054688,1.0,0,0.02129538729786873,32.53498458862305,4096
,,,,,0.01,,,0.001,,,,,,4097
980.0,0.0,0.1813599169254303,311.12957763671875,0.032881516963243484,,1.0,20.0,,821.2059936523438,1.0,0,0.01779806800186634,24.94512367248535,4097
,,,,,0.01,,,0.001,,,,,,4098
980.0,0.0,0.2504118084907532,1409.78173828125,0.04590407758951187,,1.0,20.0,,821.4039916992188,1.0,0,0.016363155096769333,53.09956359863281,4098
,,,,,0.01,,,0.001,,,,,,4099
980.0,0.0,0.3042588233947754,270.3948059082031,0.06810975819826126,,1.0,20.0,,821.6019897460938,1.0,0,0.01706121675670147,23.2548828125,4099
,,,,,0.01,,,0.001,,,,,,4100
980.0,0.0,0.268372118473053,1133.7734375,0.052398212254047394,,1.0,20.0,,821.7999877929688,1.0,0,0.018464988097548485,47.61876678466797,4100
,,,,,0.01,,,0.001,,,,,,4101
980.0,0.0,0.3857506811618805,213.52880859375,0.091863714158535,,1.0,20.0,,821.9979858398438,1.0,0,0.018679175525903702,20.665372848510742,4101
,,,,,0.01,,,0.001,,,,,,4102
980.0,0.0,0.19459933042526245,45.6014404296875,0.037697918713092804,,1.0,20.0,,822.1959838867188,1.0,0,0.019304201006889343,9.550020217895508,4102
,,,,,0.01,,,0.001,,,,,,4103
980.0,0.0,0.32316267490386963,1706.8656005859375,0.07501887530088425,,1.0,20.0,,822.3939819335938,1.0,0,0.019960926845669746,58.427146911621094,4103
,,,,,0.01,,,0.001,,,,,,4104
980.0,0.0,0.2151387333869934,1920.3792724609375,0.049077555537223816,,1.0,20.0,,822.5919799804688,1.0,0,0.026611529290676117,61.973854064941406,4104
,,,,,0.01,,,0.001,,,,,,4105
980.0,0.0,0.2350964993238449,161.00869750976562,0.049229323863983154,,1.0,20.0,,822.7899780273438,1.0,0,0.018864374607801437,17.944843292236328,4105
,,,,,0.01,,,0.001,,,,,,4106
980.0,0.0,0.16813743114471436,797.553955078125,0.029606180265545845,,1.0,20.0,,822.9879760742188,1.0,0,0.024883726611733437,39.93880081176758,4106
,,,,,0.01,,,0.001,,,,,,4107
980.0,0.0,0.19404593110084534,624.6788940429688,0.03777457773685455,,1.0,20.0,,823.1859741210938,1.0,0,0.02019558474421501,35.346256256103516,4107
,,,,,0.01,,,0.001,,,,,,4108
980.0,0.0,0.35930004715919495,450.93408203125,0.08310973644256592,,1.0,20.0,,823.3839721679688,1.0,0,0.02230641059577465,30.03112030029297,4108
,,,,,0.01,,,0.001,,,,,,4109
980.0,0.0,0.25315696001052856,36.534400939941406,0.0509297177195549,,1.0,20.0,,823.5819702148438,1.0,0,0.02824736386537552,8.548028945922852,4109
,,,,,0.01,,,0.001,,,,,,4110
980.0,0.0,0.18673095107078552,1254.78515625,0.03129671886563301,,1.0,20.0,,823.780029296875,1.0,0,0.020587977021932602,50.095611572265625,4110
,,,,,0.01,,,0.001,,,,,,4111
980.0,0.0,0.21564152836799622,17.95977020263672,0.04863777384161949,,1.0,20.0,,823.97802734375,1.0,0,0.021000143140554428,5.99329137802124,4111
,,,,,0.01,,,0.001,,,,,,4112
980.0,0.0,0.1827588528394699,317.89080810546875,0.03911427780985832,,1.0,20.0,,824.176025390625,1.0,0,0.029445519670844078,25.214712142944336,4112
,,,,,0.01,,,0.001,,,,,,4113
980.0,0.0,0.2494095265865326,172.2377471923828,0.04618196189403534,,1.0,20.0,,824.3740234375,1.0,0,0.020421084016561508,18.56005096435547,4113
,,,,,0.01,,,0.001,,,,,,4114
980.0,0.0,0.21847949922084808,730.6298828125,0.050322189927101135,,1.0,20.0,,824.572021484375,1.0,0,0.029326124116778374,38.2264289855957,4114
,,,,,0.01,,,0.001,,,,,,4115
980.0,0.0,0.17754441499710083,0.5882471203804016,0.034338369965553284,,1.0,20.0,,824.77001953125,1.0,0,0.02330213040113449,1.0846632719039917,4115
,,,,,0.01,,,0.001,,,,,,4116
980.0,0.0,0.25492891669273376,132.84698486328125,0.05280556529760361,,1.0,20.0,,824.968017578125,1.0,0,0.03289760276675224,16.300121307373047,4116
,,,,,0.01,,,0.001,,,,,,4117
980.0,0.0,0.22117115557193756,86.89884948730469,0.04956714063882828,,1.0,20.0,,825.166015625,1.0,0,0.027078187093138695,13.183235168457031,4117
,,,,,0.01,,,0.001,,,,,,4118
980.0,0.0,0.14620088040828705,218.61947631835938,0.02127489447593689,,1.0,20.0,,825.364013671875,1.0,0,0.020805398002266884,20.910259246826172,4118
,,,,,0.01,,,0.001,,,,,,4119
980.0,0.0,0.2107233703136444,808.1390380859375,0.04096546769142151,,1.0,20.0,,825.56201171875,1.0,0,0.023706387728452682,40.20296096801758,4119
,,,,,0.01,,,0.001,,,,,,4120
980.0,0.0,0.24654199182987213,0.3968260884284973,0.05213916301727295,,1.0,20.0,,825.760009765625,1.0,0,0.019555186852812767,0.8908715844154358,4120
,,,,,0.01,,,0.001,,,,,,4121
980.0,0.0,0.20709940791130066,1.0262770652770996,0.05190042406320572,,1.0,20.0,,825.9580078125,1.0,0,0.0249435156583786,1.4326738119125366,4121
,,,,,0.01,,,0.001,,,,,,4122
980.0,0.0,0.2268102467060089,407.750732421875,0.049621909856796265,,1.0,20.0,,826.156005859375,1.0,0,0.01995387114584446,28.55698585510254,4122
,,,,,0.01,,,0.001,,,,,,4123
980.0,0.0,0.1898433268070221,342.01092529296875,0.03816833347082138,,1.0,20.0,,826.35400390625,1.0,0,0.02194010093808174,26.153810501098633,4123
,,,,,0.01,,,0.001,,,,,,4124
980.0,0.0,0.13462969660758972,9.673198699951172,0.02062862180173397,,1.0,20.0,,826.552001953125,1.0,0,0.02469194121658802,4.398454189300537,4124
,,,,,0.01,,,0.001,,,,,,4125
980.0,0.0,0.1686118245124817,690.4775390625,0.033567819744348526,,1.0,20.0,,826.75,1.0,0,0.021270787343382835,37.16120529174805,4125
,,,,,0.01,,,0.001,,,,,,4126
980.0,0.0,0.1785692572593689,96.63462829589844,0.03162802755832672,,1.0,20.0,,826.947998046875,1.0,0,0.020950263366103172,13.902131080627441,4126
,,,,,0.01,,,0.001,,,,,,4127
980.0,0.0,0.16824810206890106,158.9298553466797,0.02806207537651062,,1.0,20.0,,827.14599609375,1.0,0,0.01762772537767887,17.82862091064453,4127
,,,,,0.01,,,0.001,,,,,,4128
980.0,0.0,0.15123598277568817,128.06790161132812,0.025346141308546066,,1.0,20.0,,827.343994140625,1.0,0,0.018327176570892334,16.004243850708008,4128
,,,,,0.01,,,0.001,,,,,,4129
980.0,0.0,0.19954830408096313,830.82470703125,0.039924025535583496,,1.0,20.0,,827.5419921875,1.0,0,0.018450047820806503,40.76333236694336,4129
,,,,,0.01,,,0.001,,,,,,4130
980.0,0.0,0.2185615599155426,859.1455688476562,0.0479603186249733,,1.0,20.0,,827.739990234375,1.0,0,0.019286859780550003,41.452274322509766,4130
,,,,,0.01,,,0.001,,,,,,4131
980.0,0.0,0.28519630432128906,868.3785400390625,0.06071082502603531,,1.0,20.0,,827.93798828125,1.0,0,0.030792364850640297,41.67441940307617,4131
,,,,,0.01,,,0.001,,,,,,4132
980.0,0.0,0.2814819812774658,430.33154296875,0.06461179256439209,,1.0,20.0,,828.135986328125,1.0,0,0.02245812490582466,29.337059020996094,4132
,,,,,0.01,,,0.001,,,,,,4133
980.0,0.0,0.25906670093536377,348.9970397949219,0.050130318850278854,,1.0,20.0,,828.333984375,1.0,0,0.019944338127970695,26.41957664489746,4133
,,,,,0.01,,,0.001,,,,,,4134
980.0,0.0,0.20408895611763,1080.92626953125,0.044662024825811386,,1.0,20.0,,828.531982421875,1.0,0,0.023689934983849525,46.4957275390625,4134
,,,,,0.01,,,0.001,,,,,,4135
980.0,0.0,0.2032724916934967,666.8414306640625,0.04296787828207016,,1.0,20.0,,828.72998046875,1.0,0,0.020866703242063522,36.519622802734375,4135
,,,,,0.01,,,0.001,,,,,,4136
980.0,0.0,0.2771098017692566,1055.13623046875,0.055052369832992554,,1.0,20.0,,828.927978515625,1.0,0,0.01870284043252468,45.93770217895508,4136
,,,,,0.01,,,0.001,,,,,,4137
980.0,0.0,0.17190495133399963,0.24442028999328613,0.028733424842357635,,1.0,20.0,,829.1259765625,1.0,0,0.016942763701081276,0.6991713643074036,4137
,,,,,0.01,,,0.001,,,,,,4138
980.0,0.0,0.20868882536888123,48.86658477783203,0.03724806383252144,,1.0,20.0,,829.323974609375,1.0,0,0.01732585020363331,9.886009216308594,4138
,,,,,0.01,,,0.001,,,,,,4139
980.0,0.0,0.21989381313323975,481.15875244140625,0.03725752234458923,,1.0,20.0,,829.52197265625,1.0,0,0.015271726064383984,31.021242141723633,4139
,,,,,0.01,,,0.001,,,,,,4140
980.0,0.0,0.2427673488855362,137.25401306152344,0.043892793357372284,,1.0,20.0,,829.719970703125,1.0,0,0.028818663209676743,16.56828498840332,4140
,,,,,0.01,,,0.001,,,,,,4141
980.0,0.0,0.2588871121406555,615.7080688476562,0.044623274356126785,,1.0,20.0,,829.9180297851562,1.0,0,0.01733277551829815,35.0915412902832,4141
,,,,,0.01,,,0.001,,,,,,4142
980.0,0.0,0.15936973690986633,174.45306396484375,0.025984929874539375,,1.0,20.0,,830.1160278320312,1.0,0,0.02223527990281582,18.67902946472168,4142
,,,,,0.01,,,0.001,,,,,,4143
980.0,0.0,0.20442317426204681,277.4293212890625,0.03213304653763771,,1.0,20.0,,830.3140258789062,1.0,0,0.016355587169528008,23.555437088012695,4143
,,,,,0.01,,,0.001,,,,,,4144
980.0,0.0,0.2836039662361145,738.95556640625,0.05971723049879074,,1.0,20.0,,830.5120239257812,1.0,0,0.017267921939492226,38.44361114501953,4144
,,,,,0.01,,,0.001,,,,,,4145
980.0,0.0,0.20632822811603546,1340.99169921875,0.034093908965587616,,1.0,20.0,,830.7100219726562,1.0,0,0.01874123141169548,51.78786849975586,4145
,,,,,0.01,,,0.001,,,,,,4146
980.0,0.0,0.2652497887611389,41.451229095458984,0.05999591201543808,,1.0,20.0,,830.9080200195312,1.0,0,0.02080465294420719,9.10507869720459,4146
,,,,,0.01,,,0.001,,,,,,4147
980.0,0.0,0.21827027201652527,543.6388549804688,0.04425948113203049,,1.0,20.0,,831.1060180664062,1.0,0,0.025592602789402008,32.97389602661133,4147
,,,,,0.01,,,0.001,,,,,,4148
980.0,0.0,0.18015319108963013,13.301759719848633,0.030835893005132675,,1.0,20.0,,831.3040161132812,1.0,0,0.01794598437845707,5.157859802246094,4148
,,,,,0.01,,,0.001,,,,,,4149
980.0,0.0,0.2661582827568054,478.512939453125,0.05712307244539261,,1.0,20.0,,831.5020141601562,1.0,0,0.016805557534098625,30.935834884643555,4149
,,,,,0.01,,,0.001,,,,,,4150
980.0,0.0,0.16207578778266907,0.8691737651824951,0.024539612233638763,,1.0,20.0,,831.7000122070312,1.0,0,0.018351303413510323,1.3184641599655151,4150
,,,,,0.01,,,0.001,,,,,,4151
980.0,0.0,0.15405237674713135,31.098934173583984,0.02468002215027809,,1.0,20.0,,831.8980102539062,1.0,0,0.020662346854805946,7.886562347412109,4151
,,,,,0.01,,,0.001,,,,,,4152
980.0,0.0,0.2595723271369934,18.469877243041992,0.05166647955775261,,1.0,20.0,,832.0960083007812,1.0,0,0.02114551141858101,6.077808380126953,4152
,,,,,0.01,,,0.001,,,,,,4153
980.0,0.0,0.20649102330207825,0.6747204065322876,0.04025363177061081,,1.0,20.0,,832.2940063476562,1.0,0,0.022007904946804047,1.1616542339324951,4153
,,,,,0.01,,,0.001,,,,,,4154
980.0,0.0,0.18188951909542084,12.855585098266602,0.028850611299276352,,1.0,20.0,,832.4920043945312,1.0,0,0.023414883762598038,5.070618152618408,4154
,,,,,0.01,,,0.001,,,,,,4155
980.0,0.0,0.30312782526016235,1305.571533203125,0.06818720698356628,,1.0,20.0,,832.6900024414062,1.0,0,0.015739280730485916,51.09934616088867,4155
,,,,,0.01,,,0.001,,,,,,4156
980.0,0.0,0.272258996963501,500.7855224609375,0.055829811841249466,,1.0,20.0,,832.8880004882812,1.0,0,0.01677543669939041,31.647607803344727,4156
,,,,,0.01,,,0.001,,,,,,4157
980.0,0.0,0.16951578855514526,12.915329933166504,0.0343792550265789,,1.0,20.0,,833.0859985351562,1.0,0,0.021894000470638275,5.082387447357178,4157
,,,,,0.01,,,0.001,,,,,,4158
980.0,0.0,0.15604571998119354,0.9488353133201599,0.0247342549264431,,1.0,20.0,,833.2839965820312,1.0,0,0.017070792615413666,1.3775596618652344,4158
,,,,,0.01,,,0.001,,,,,,4159
980.0,0.0,0.274238646030426,548.945556640625,0.057845376431941986,,1.0,20.0,,833.4819946289062,1.0,0,0.02573876455426216,33.13444137573242,4159
,,,,,0.01,,,0.001,,,,,,4160
980.0,0.0,0.14483597874641418,245.20098876953125,0.020985111594200134,,1.0,20.0,,833.6799926757812,1.0,0,0.01891709491610527,22.145021438598633,4160
,,,,,0.01,,,0.001,,,,,,4161
980.0,0.0,0.3573499917984009,0.07142174243927002,0.07941655069589615,,1.0,20.0,,833.8779907226562,1.0,0,0.027608517557382584,0.3779464066028595,4161
,,,,,0.01,,,0.001,,,,,,4162
980.0,0.0,0.376308798789978,20.273540496826172,0.08858297765254974,,1.0,20.0,,834.0759887695312,1.0,0,0.01924879290163517,6.367659091949463,4162
,,,,,0.01,,,0.001,,,,,,4163
980.0,0.0,0.16543447971343994,610.96923828125,0.022720616310834885,,1.0,20.0,,834.2739868164062,1.0,0,0.02655147761106491,34.95623779296875,4163
,,,,,0.01,,,0.001,,,,,,4164
980.0,0.0,0.2053510844707489,139.98971557617188,0.04181424155831337,,1.0,20.0,,834.4719848632812,1.0,0,0.023633942008018494,16.732585906982422,4164
,,,,,0.01,,,0.001,,,,,,4165
980.0,0.0,0.20077580213546753,218.2811737060547,0.04211248457431793,,1.0,20.0,,834.6699829101562,1.0,0,0.02058643288910389,20.894075393676758,4165
,,,,,0.01,,,0.001,,,,,,4166
980.0,0.0,0.3326337933540344,955.1692504882812,0.08364406228065491,,1.0,20.0,,834.8679809570312,1.0,0,0.02040848135948181,43.707420349121094,4166
,,,,,0.01,,,0.001,,,,,,4167
980.0,0.0,0.23463398218154907,734.5428466796875,0.057625554502010345,,1.0,20.0,,835.0659790039062,1.0,0,0.02980251982808113,38.32865524291992,4167
,,,,,0.01,,,0.001,,,,,,4168
980.0,0.0,0.20879998803138733,277.50732421875,0.05001305416226387,,1.0,20.0,,835.2639770507812,1.0,0,0.022509288042783737,23.55875015258789,4168
,,,,,0.01,,,0.001,,,,,,4169
980.0,0.0,0.2381977140903473,1102.357421875,0.0587608627974987,,1.0,20.0,,835.4619750976562,1.0,0,0.02885625883936882,46.95439147949219,4169
,,,,,0.01,,,0.001,,,,,,4170
980.0,0.0,0.1827077865600586,478.29864501953125,0.034068651497364044,,1.0,20.0,,835.6599731445312,1.0,0,0.02012663148343563,30.92890739440918,4170
,,,,,0.01,,,0.001,,,,,,4171
980.0,0.0,0.20408369600772858,370.30157470703125,0.04097401350736618,,1.0,20.0,,835.8579711914062,1.0,0,0.020781127735972404,27.214025497436523,4171
,,,,,0.01,,,0.001,,,,,,4172
980.0,0.0,0.2395760416984558,25.732254028320312,0.05349917709827423,,1.0,20.0,,836.0560302734375,1.0,0,0.023771438747644424,7.173876762390137,4172
,,,,,0.01,,,0.001,,,,,,4173
980.0,0.0,0.3085312247276306,2140.42138671875,0.0637994259595871,,1.0,20.0,,836.2540283203125,1.0,0,0.030633723363280296,65.42814636230469,4173
,,,,,0.01,,,0.001,,,,,,4174
980.0,0.0,0.2994348406791687,2045.462890625,0.07674505561590195,,1.0,20.0,,836.4520263671875,1.0,0,0.030242998152971268,63.96034240722656,4174
,,,,,0.01,,,0.001,,,,,,4175
980.0,0.0,0.14665356278419495,325.09503173828125,0.022002775222063065,,1.0,20.0,,836.6500244140625,1.0,0,0.022572454065084457,25.498825073242188,4175
,,,,,0.01,,,0.001,,,,,,4176
980.0,0.0,0.20161324739456177,858.1842651367188,0.03806602954864502,,1.0,20.0,,836.8480224609375,1.0,0,0.025982774794101715,41.429080963134766,4176
,,,,,0.01,,,0.001,,,,,,4177
980.0,0.0,0.20308899879455566,3.1808226108551025,0.033528584986925125,,1.0,20.0,,837.0460205078125,1.0,0,0.018246611580252647,2.5222301483154297,4177
,,,,,0.01,,,0.001,,,,,,4178
980.0,0.0,0.212270125746727,408.5373229980469,0.03800677880644798,,1.0,20.0,,837.2440185546875,1.0,0,0.01591368578374386,28.584518432617188,4178
,,,,,0.01,,,0.001,,,,,,4179
980.0,0.0,0.34222859144210815,161.04197692871094,0.07414766401052475,,1.0,20.0,,837.4420166015625,1.0,0,0.016960134729743004,17.946697235107422,4179
,,,,,0.01,,,0.001,,,,,,4180
980.0,0.0,0.22853125631809235,289.4346618652344,0.045156534761190414,,1.0,20.0,,837.6400146484375,1.0,0,0.017184564843773842,24.059703826904297,4180
,,,,,0.01,,,0.001,,,,,,4181
