lr-AdamW,train/max_step,train_params/lambda_sds,train/grad_norm,epoch,train/min_step,train/loss_sds,step,train_params/lambda_normal_consistency,train/loss_normal_consistency
0.001,,,,,,,4214,,
,500.0,1.0,183.16815185546875,0,20.0,16775.28515625,4214,0.0,0.0641852393746376
0.001,,,,,,,4215,,
,500.0,1.0,26.494091033935547,0,20.0,350.9684143066406,4215,0.0,0.0640857145190239
0.001,,,,,,,4216,,
,500.0,1.0,230.51454162597656,0,20.0,26568.478515625,4216,0.0,0.06399504095315933
0.001,,,,,,,4217,,
,500.0,1.0,177.40505981445312,0,20.0,15736.2783203125,4217,0.0,0.06381406635046005
0.001,,,,,,,4218,,
,500.0,1.0,126.07130432128906,0,20.0,7946.9873046875,4218,0.0,0.06366489082574844
0.001,,,,,,,4219,,
,500.0,1.0,186.45794677734375,0,20.0,17383.283203125,4219,0.0,0.06350508332252502
0.001,,,,,,,4220,,
,500.0,1.0,113.62744140625,0,20.0,6455.59765625,4220,0.0,0.06332021206617355
0.001,,,,,,,4221,,
,500.0,1.0,116.78849029541016,0,20.0,6819.775390625,4221,0.0,0.06320437043905258
0.001,,,,,,,4222,,
,500.0,1.0,178.87229919433594,0,20.0,15997.6484375,4222,0.0,0.06302124261856079
0.001,,,,,,,4223,,
,500.0,1.0,267.5322265625,0,20.0,35786.75,4223,0.0,0.0628923699259758
0.001,,,,,,,4224,,
,500.0,1.0,66.6636734008789,0,20.0,2222.0224609375,4224,0.0,0.06290875375270844
0.001,,,,,,,4225,,
,500.0,1.0,53.366634368896484,0,20.0,1423.9989013671875,4225,0.0,0.06297045201063156
0.001,,,,,,,4226,,
,500.0,1.0,10.33292007446289,0,20.0,53.384620666503906,4226,0.0,0.0630224421620369
0.001,,,,,,,4227,,
,500.0,1.0,5.220114707946777,0,20.0,13.624797821044922,4227,0.0,0.0630844458937645
0.001,,,,,,,4228,,
,500.0,1.0,22.630367279052734,0,20.0,256.0667724609375,4228,0.0,0.06330720335245132
0.001,,,,,,,4229,,
,500.0,1.0,166.47132873535156,0,20.0,13856.3505859375,4229,0.0,0.06340661644935608
0.001,,,,,,,4230,,
,500.0,1.0,267.3536071777344,0,20.0,35738.98046875,4230,0.0,0.063456229865551
0.001,,,,,,,4231,,
,500.0,1.0,68.18785095214844,0,20.0,2324.791015625,4231,0.0,0.06342220306396484
0.001,,,,,,,4232,,
,500.0,1.0,113.96540069580078,0,20.0,6494.056640625,4232,0.0,0.0633416697382927
0.001,,,,,,,4233,,
,500.0,1.0,193.14878845214844,0,20.0,18653.2265625,4233,0.0,0.06335441023111343
0.001,,,,,,,4234,,
,500.0,1.0,141.6329803466797,0,20.0,10029.9501953125,4234,0.0,0.06337353587150574
0.001,,,,,,,4235,,
,500.0,1.0,193.41390991210938,0,20.0,18704.470703125,4235,0.0,0.06341611593961716
0.001,,,,,,,4236,,
,500.0,1.0,220.65916442871094,0,20.0,24345.234375,4236,0.0,0.06337995082139969
0.001,,,,,,,4237,,
,500.0,1.0,10.069284439086914,0,20.0,50.69524383544922,4237,0.0,0.06343827396631241
0.001,,,,,,,4238,,
,500.0,1.0,269.0422058105469,0,20.0,36191.8515625,4238,0.0,0.06352339684963226
0.001,,,,,,,4239,,
,500.0,1.0,224.0220489501953,0,20.0,25092.9375,4239,0.0,0.06339575350284576
0.001,,,,,,,4240,,
,500.0,1.0,122.67782592773438,0,20.0,7524.9248046875,4240,0.0,0.06332479417324066
0.001,,,,,,,4241,,
,500.0,1.0,262.5270690917969,0,20.0,34460.234375,4241,0.0,0.06314125657081604
0.001,,,,,,,4242,,
,500.0,1.0,133.8599090576172,0,20.0,8959.23828125,4242,0.0,0.06301544606685638
0.001,,,,,,,4243,,
,500.0,1.0,72.24881744384766,0,20.0,2609.946044921875,4243,0.0,0.06305456906557083
0.001,,,,,,,4244,,
,500.0,1.0,231.8273468017578,0,20.0,26871.958984375,4244,0.0,0.0630933940410614
0.001,,,,,,,4245,,
,500.0,1.0,146.1703338623047,0,20.0,10682.8828125,4245,0.0,0.06316937506198883
0.001,,,,,,,4246,,
,500.0,1.0,261.5921936035156,0,20.0,34215.234375,4246,0.0,0.06325382739305496
0.001,,,,,,,4247,,
,500.0,1.0,221.22373962402344,0,20.0,24469.970703125,4247,0.0,0.06369070708751678
0.001,,,,,,,4248,,
,500.0,1.0,225.55410766601562,0,20.0,25437.328125,4248,0.0,0.06414348632097244
0.001,,,,,,,4249,,
,500.0,1.0,7.714244365692139,0,20.0,29.754783630371094,4249,0.0,0.06457379460334778
0.001,,,,,,,4250,,
,500.0,1.0,80.61459350585938,0,20.0,3249.3564453125,4250,0.0,0.06489114463329315
0.001,,,,,,,4251,,
,500.0,1.0,95.63628387451172,0,20.0,4573.1494140625,4251,0.0,0.0652734562754631
0.001,,,,,,,4252,,
,500.0,1.0,62.45896911621094,0,20.0,1950.5615234375,4252,0.0,0.0655076652765274
0.001,,,,,,,4253,,
,500.0,1.0,7.563754558563232,0,20.0,28.605188369750977,4253,0.0,0.06552237272262573
0.001,,,,,,,4254,,
,500.0,1.0,248.7513885498047,0,20.0,30938.623046875,4254,0.0,0.06603147834539413
0.001,,,,,,,4255,,
,500.0,1.0,165.1200408935547,0,20.0,13632.314453125,4255,0.0,0.06612294167280197
0.001,,,,,,,4256,,
,500.0,1.0,257.2322998046875,0,20.0,33084.2265625,4256,0.0,0.06645072996616364
0.001,,,,,,,4257,,
,500.0,1.0,164.38058471679688,0,20.0,13510.48828125,4257,0.0,0.06665188074111938
0.001,,,,,,,4258,,
,500.0,1.0,172.82748413085938,0,20.0,14934.669921875,4258,0.0,0.06660245358943939
0.001,,,,,,,4259,,
,500.0,1.0,234.77386474609375,0,20.0,27559.384765625,4259,0.0,0.06643436849117279
0.001,,,,,,,4260,,
,500.0,1.0,43.267311096191406,0,20.0,936.0301513671875,4260,0.0,0.06680382043123245
0.001,,,,,,,4261,,
,500.0,1.0,145.1043701171875,0,20.0,10527.6396484375,4261,0.0,0.06719623506069183
0.001,,,,,,,4262,,
,500.0,1.0,159.1295623779297,0,20.0,12661.109375,4262,0.0,0.06729726493358612
0.001,,,,,,,4263,,
,500.0,1.0,53.42280578613281,0,20.0,1426.998046875,4263,0.0,0.06724803894758224
0.001,,,,,,,4264,,
,500.0,1.0,100.84040069580078,0,20.0,5084.39306640625,4264,0.0,0.06726926565170288
0.001,,,,,,,4265,,
,500.0,1.0,37.626583099365234,0,20.0,707.8798828125,4265,0.0,0.06714550405740738
0.001,,,,,,,4266,,
,500.0,1.0,28.391660690307617,0,20.0,403.043212890625,4266,0.0,0.06701589375734329
0.001,,,,,,,4267,,
,500.0,1.0,14.109889030456543,0,20.0,99.54447937011719,4267,0.0,0.06675615906715393
0.001,,,,,,,4268,,
,500.0,1.0,200.097412109375,0,20.0,20019.486328125,4268,0.0,0.0668841153383255
0.001,,,,,,,4269,,
,500.0,1.0,226.60916137695312,0,20.0,25675.857421875,4269,0.0,0.06686129420995712
0.001,,,,,,,4270,,
,500.0,1.0,211.32676696777344,0,20.0,22329.5,4270,0.0,0.06685890257358551
0.001,,,,,,,4271,,
,500.0,1.0,298.65533447265625,0,20.0,44597.5,4271,0.0,0.06685210019350052
0.001,,,,,,,4272,,
,500.0,1.0,36.759281158447266,0,20.0,675.6224365234375,4272,0.0,0.06673353910446167
0.001,,,,,,,4273,,
,500.0,1.0,6.857546329498291,0,20.0,23.512969970703125,4273,0.0,0.06681503355503082
0.001,,,,,,,4274,,
,500.0,1.0,35.57846450805664,0,20.0,632.91357421875,4274,0.0,0.06668099761009216
0.001,,,,,,,4275,,
,500.0,1.0,201.818603515625,0,20.0,20365.375,4275,0.0,0.06665361672639847
0.001,,,,,,,4276,,
,500.0,1.0,261.7688293457031,0,20.0,34261.4609375,4276,0.0,0.06691573560237885
0.001,,,,,,,4277,,
,500.0,1.0,4.631784915924072,0,20.0,10.726716041564941,4277,0.0,0.06707040965557098
0.001,,,,,,,4278,,
,500.0,1.0,202.94337463378906,0,20.0,20593.005859375,4278,0.0,0.06702113151550293
0.001,,,,,,,4279,,
,500.0,1.0,153.13914489746094,0,20.0,11725.798828125,4279,0.0,0.06660084426403046
0.001,,,,,,,4280,,
,500.0,1.0,196.09771728515625,0,20.0,19227.15625,4280,0.0,0.06634122878313065
0.001,,,,,,,4281,,
,500.0,1.0,135.20335388183594,0,20.0,9139.97265625,4281,0.0,0.06605654954910278
0.001,,,,,,,4282,,
,500.0,1.0,173.08187866210938,0,20.0,14978.66796875,4282,0.0,0.06611281633377075
0.001,,,,,,,4283,,
,500.0,1.0,27.40670394897461,0,20.0,375.563720703125,4283,0.0,0.06580366939306259
0.001,,,,,,,4284,,
,500.0,1.0,39.694580078125,0,20.0,787.829833984375,4284,0.0,0.06559738516807556
0.001,,,,,,,4285,,
,500.0,1.0,172.75990295410156,0,20.0,14922.9921875,4285,0.0,0.06546594202518463
0.001,,,,,,,4286,,
,500.0,1.0,127.52014923095703,0,20.0,8130.69384765625,4286,0.0,0.06550832092761993
0.001,,,,,,,4287,,
,500.0,1.0,242.24566650390625,0,20.0,29341.48046875,4287,0.0,0.06515684723854065
0.001,,,,,,,4288,,
,500.0,1.0,229.22935485839844,0,20.0,26273.044921875,4288,0.0,0.06502871960401535
0.001,,,,,,,4289,,
,500.0,1.0,230.83697509765625,0,20.0,26642.853515625,4289,0.0,0.06487155705690384
0.001,,,,,,,4290,,
,500.0,1.0,45.492923736572266,0,20.0,1034.802978515625,4290,0.0,0.0648949071764946
0.001,,,,,,,4291,,
,500.0,1.0,86.17725372314453,0,20.0,3713.259765625,4291,0.0,0.06463053822517395
0.001,,,,,,,4292,,
,500.0,1.0,288.13592529296875,0,20.0,41511.15234375,4292,0.0,0.06453590095043182
0.001,,,,,,,4293,,
,500.0,1.0,56.3116340637207,0,20.0,1585.5001220703125,4293,0.0,0.06453713029623032
0.001,,,,,,,4294,,
,500.0,1.0,320.12847900390625,0,20.0,51241.125,4294,0.0,0.06456966698169708
0.001,,,,,,,4295,,
,500.0,1.0,124.95015716552734,0,20.0,7806.271484375,4295,0.0,0.06463884562253952
0.001,,,,,,,4296,,
,500.0,1.0,11.23457145690918,0,20.0,63.107791900634766,4296,0.0,0.0646987184882164
0.001,,,,,,,4297,,
,500.0,1.0,194.05787658691406,0,20.0,18829.228515625,4297,0.0,0.06475923210382462
0.001,,,,,,,4298,,
,500.0,1.0,211.6134490966797,0,20.0,22390.125,4298,0.0,0.06465804576873779
0.001,,,,,,,4299,,
,500.0,1.0,121.56155395507812,0,20.0,7388.60546875,4299,0.0,0.0643378347158432
0.001,,,,,,,4300,,
,500.0,1.0,188.9922637939453,0,20.0,17859.037109375,4300,0.0,0.0640217587351799
0.001,,,,,,,4301,,
,500.0,1.0,6.782094478607178,0,20.0,22.998401641845703,4301,0.0,0.06382407993078232
0.001,,,,,,,4302,,
,500.0,1.0,199.39163208007812,0,20.0,19878.51171875,4302,0.0,0.06283096969127655
0.001,,,,,,,4303,,
,500.0,1.0,243.06680297851562,0,20.0,29540.736328125,4303,0.0,0.06280387192964554
0.001,,,,,,,4304,,
,500.0,1.0,171.39320373535156,0,20.0,14687.81640625,4304,0.0,0.062357790768146515
0.001,,,,,,,4305,,
,500.0,1.0,169.77999877929688,0,20.0,14412.623046875,4305,0.0,0.06211618334054947
0.001,,,,,,,4306,,
,500.0,1.0,176.5064239501953,0,20.0,15577.2578125,4306,0.0,0.06192026287317276
0.001,,,,,,,4307,,
,500.0,1.0,142.88818359375,0,20.0,10208.517578125,4307,0.0,0.06191881373524666
0.001,,,,,,,4308,,
,500.0,1.0,20.208938598632812,0,20.0,204.20059204101562,4308,0.0,0.06177305057644844
0.001,,,,,,,4309,,
,500.0,1.0,20.59893798828125,0,20.0,212.1581268310547,4309,0.0,0.06176479905843735
0.001,,,,,,,4310,,
,500.0,1.0,197.1285400390625,0,20.0,19429.830078125,4310,0.0,0.061676692217588425
0.001,,,,,,,4311,,
,500.0,1.0,84.46087646484375,0,20.0,3566.820068359375,4311,0.0,0.061456698924303055
0.001,,,,,,,4312,,
,500.0,1.0,217.63133239746094,0,20.0,23681.69921875,4312,0.0,0.061426758766174316
0.001,,,,,,,4313,,
,500.0,1.0,21.547304153442383,0,20.0,232.14317321777344,4313,0.0,0.061395205557346344
0.001,,,,,,,4314,,
,500.0,1.0,25.78790855407715,0,20.0,332.5081481933594,4314,0.0,0.06122215464711189
0.001,,,,,,,4315,,
,500.0,1.0,89.11421966552734,0,20.0,3970.67236328125,4315,0.0,0.061156123876571655
0.001,,,,,,,4316,,
,500.0,1.0,6.673055171966553,0,20.0,22.26483154296875,4316,0.0,0.06122114509344101
0.001,,,,,,,4317,,
,500.0,1.0,173.59071350097656,0,20.0,15066.8671875,4317,0.0,0.06106230989098549
0.001,,,,,,,4318,,
,500.0,1.0,277.203369140625,0,20.0,38420.85546875,4318,0.0,0.06122270226478577
0.001,,,,,,,4319,,
,500.0,1.0,37.44101333618164,0,20.0,700.9146728515625,4319,0.0,0.06149519607424736
0.001,,,,,,,4320,,
,500.0,1.0,228.29039001464844,0,20.0,26058.248046875,4320,0.0,0.06219286471605301
0.001,,,,,,,4321,,
,500.0,1.0,13.831497192382812,0,20.0,95.6551513671875,4321,0.0,0.06305573880672455
0.001,,,,,,,4322,,
,500.0,1.0,34.2098503112793,0,20.0,585.1569213867188,4322,0.0,0.06391040235757828
0.001,,,,,,,4323,,
,500.0,1.0,182.841796875,0,20.0,16715.5625,4323,0.0,0.06458880007266998
0.001,,,,,,,4324,,
,500.0,1.0,219.7201385498047,0,20.0,24138.46875,4324,0.0,0.06587974727153778
0.001,,,,,,,4325,,
,500.0,1.0,5.771664619445801,0,20.0,16.656055450439453,4325,0.0,0.06631004810333252
0.001,,,,,,,4326,,
,500.0,1.0,11.822739601135254,0,20.0,69.88858795166016,4326,0.0,0.06694358587265015
0.001,,,,,,,4327,,
,500.0,1.0,198.73411560058594,0,20.0,19747.625,4327,0.0,0.06795623898506165
0.001,,,,,,,4328,,
,500.0,1.0,98.51793670654297,0,20.0,4852.89208984375,4328,0.0,0.06857802718877792
0.001,,,,,,,4329,,
,500.0,1.0,74.79569244384766,0,20.0,2797.197998046875,4329,0.0,0.06923885643482208
0.001,,,,,,,4330,,
,500.0,1.0,54.965599060058594,0,20.0,1510.6085205078125,4330,0.0,0.06993643939495087
0.001,,,,,,,4331,,
,500.0,1.0,180.1357421875,0,20.0,16224.44140625,4331,0.0,0.07042212784290314
0.001,,,,,,,4332,,
,500.0,1.0,211.77442932128906,0,20.0,22424.203125,4332,0.0,0.07117439806461334
0.001,,,,,,,4333,,
,500.0,1.0,7.109442234039307,0,20.0,25.272083282470703,4333,0.0,0.07189201563596725
0.001,,,,,,,4334,,
,500.0,1.0,179.92205810546875,0,20.0,16185.9716796875,4334,0.0,0.07249801605939865
0.001,,,,,,,4335,,
,500.0,1.0,125.60736083984375,0,20.0,7888.60400390625,4335,0.0,0.07283290475606918
0.001,,,,,,,4336,,
,500.0,1.0,28.97892951965332,0,20.0,419.88916015625,4336,0.0,0.07321713119745255
0.001,,,,,,,4337,,
,500.0,1.0,106.92620849609375,0,20.0,5716.607421875,4337,0.0,0.07328735291957855
0.001,,,,,,,4338,,
,500.0,1.0,96.48629760742188,0,20.0,4654.802734375,4338,0.0,0.0735035091638565
0.001,,,,,,,4339,,
,500.0,1.0,9.400287628173828,0,20.0,44.182701110839844,4339,0.0,0.07381904125213623
0.001,,,,,,,4340,,
,500.0,1.0,233.2343292236328,0,20.0,27199.126953125,4340,0.0,0.0742933601140976
0.001,,,,,,,4341,,
,500.0,1.0,21.74755096435547,0,20.0,236.47799682617188,4341,0.0,0.07442761957645416
0.001,,,,,,,4342,,
,500.0,1.0,146.73880004882812,0,20.0,10766.138671875,4342,0.0,0.07459495961666107
0.001,,,,,,,4343,,
,500.0,1.0,172.3369140625,0,20.0,14850.0048828125,4343,0.0,0.07466420531272888
0.001,,,,,,,4344,,
,500.0,1.0,122.7739028930664,0,20.0,7536.71533203125,4344,0.0,0.07491197437047958
0.001,,,,,,,4345,,
,500.0,1.0,217.8901824951172,0,20.0,23738.06640625,4345,0.0,0.07519268244504929
0.001,,,,,,,4346,,
,500.0,1.0,270.2715148925781,0,20.0,36523.34375,4346,0.0,0.07497353106737137
0.001,,,,,,,4347,,
,500.0,1.0,76.27275085449219,0,20.0,2908.76611328125,4347,0.0,0.07530627399682999
0.001,,,,,,,4348,,
,500.0,1.0,94.22058868408203,0,20.0,4438.75927734375,4348,0.0,0.07523629814386368
0.001,,,,,,,4349,,
,500.0,1.0,14.717636108398438,0,20.0,108.30441284179688,4349,0.0,0.0752800777554512
0.001,,,,,,,4350,,
,500.0,1.0,154.46832275390625,0,20.0,11930.2314453125,4350,0.0,0.0752888023853302
0.001,,,,,,,4351,,
,500.0,1.0,186.4473419189453,0,20.0,17381.3046875,4351,0.0,0.07511952519416809
0.001,,,,,,,4352,,
,500.0,1.0,181.14328002929688,0,20.0,16406.443359375,4352,0.0,0.0749426782131195
0.001,,,,,,,4353,,
,500.0,1.0,34.003684997558594,0,20.0,578.125244140625,4353,0.0,0.0747506394982338
0.001,,,,,,,4354,,
,500.0,1.0,215.57749938964844,0,20.0,23236.828125,4354,0.0,0.07442931085824966
0.001,,,,,,,4355,,
,500.0,1.0,64.36197662353516,0,20.0,2071.23193359375,4355,0.0,0.07417453080415726
0.001,,,,,,,4356,,
,500.0,1.0,101.07139587402344,0,20.0,5107.71337890625,4356,0.0,0.0740659236907959
0.001,,,,,,,4357,,
,500.0,1.0,15.774906158447266,0,20.0,124.42383575439453,4357,0.0,0.07399068027734756
0.001,,,,,,,4358,,
,500.0,1.0,122.05501556396484,0,20.0,7448.7138671875,4358,0.0,0.07399462908506393
0.001,,,,,,,4359,,
,500.0,1.0,192.83291625976562,0,20.0,18592.265625,4359,0.0,0.07402564585208893
0.001,,,,,,,4360,,
,500.0,1.0,267.1517333984375,0,20.0,35685.03125,4360,0.0,0.07400038838386536
0.001,,,,,,,4361,,
,500.0,1.0,17.639156341552734,0,20.0,155.56993103027344,4361,0.0,0.07374423742294312
0.001,,,,,,,4362,,
,500.0,1.0,24.801292419433594,0,20.0,307.55206298828125,4362,0.0,0.07365022599697113
0.001,,,,,,,4363,,
,500.0,1.0,138.77685546875,0,20.0,9629.5087890625,4363,0.0,0.07378891110420227
0.001,,,,,,,4364,,
,500.0,1.0,51.373294830322266,0,20.0,1319.607666015625,4364,0.0,0.0736766830086708
0.001,,,,,,,4365,,
,500.0,1.0,273.8714904785156,0,20.0,37502.796875,4365,0.0,0.07343573868274689
0.001,,,,,,,4366,,
,500.0,1.0,39.911720275878906,0,20.0,796.47265625,4366,0.0,0.07344569265842438
0.001,,,,,,,4367,,
,500.0,1.0,183.333984375,0,20.0,16805.673828125,4367,0.0,0.07351884990930557
0.001,,,,,,,4368,,
,500.0,1.0,175.3861541748047,0,20.0,15380.15234375,4368,0.0,0.07362040132284164
0.001,,,,,,,4369,,
,500.0,1.0,147.86550903320312,0,20.0,10932.1064453125,4369,0.0,0.07376785576343536
0.001,,,,,,,4370,,
,500.0,1.0,43.95208740234375,0,20.0,965.8930053710938,4370,0.0,0.07341761142015457
0.001,,,,,,,4371,,
,500.0,1.0,53.15439987182617,0,20.0,1412.695068359375,4371,0.0,0.07358737289905548
0.001,,,,,,,4372,,
,500.0,1.0,195.91482543945312,0,20.0,19191.30859375,4372,0.0,0.07370583713054657
0.001,,,,,,,4373,,
,500.0,1.0,138.7069549560547,0,20.0,9619.810546875,4373,0.0,0.0737474337220192
0.001,,,,,,,4374,,
,500.0,1.0,9.570052146911621,0,20.0,45.792945861816406,4374,0.0,0.07393820583820343
0.001,,,,,,,4375,,
,500.0,1.0,226.04031372070312,0,20.0,25547.11328125,4375,0.0,0.07383082062005997
0.001,,,,,,,4376,,
,500.0,1.0,209.4840087890625,0,20.0,21941.7734375,4376,0.0,0.07385510206222534
0.001,,,,,,,4377,,
,500.0,1.0,129.71783447265625,0,20.0,8413.357421875,4377,0.0,0.07389966398477554
0.001,,,,,,,4378,,
,500.0,1.0,6.741062164306641,0,20.0,22.72096061706543,4378,0.0,0.07388295978307724
0.001,,,,,,,4379,,
,500.0,1.0,229.057861328125,0,20.0,26233.751953125,4379,0.0,0.07396072894334793
0.001,,,,,,,4380,,
,500.0,1.0,219.10716247558594,0,20.0,24003.974609375,4380,0.0,0.07398815453052521
0.001,,,,,,,4381,,
,500.0,1.0,288.1409606933594,0,20.0,41512.609375,4381,0.0,0.07393129169940948
0.001,,,,,,,4382,,
,500.0,1.0,239.89178466796875,0,20.0,28774.033203125,4382,0.0,0.07380788773298264
0.001,,,,,,,4383,,
,500.0,1.0,54.4354133605957,0,20.0,1481.6070556640625,4383,0.0,0.07389281690120697
0.001,,,,,,,4384,,
,500.0,1.0,228.41517639160156,0,20.0,26086.74609375,4384,0.0,0.07375651597976685
0.001,,,,,,,4385,,
,500.0,1.0,124.57455444335938,0,20.0,7759.40966796875,4385,0.0,0.07384300976991653
0.001,,,,,,,4386,,
,500.0,1.0,58.20244598388672,0,20.0,1693.76220703125,4386,0.0,0.0739469900727272
0.001,,,,,,,4387,,
,500.0,1.0,150.7014923095703,0,20.0,11355.470703125,4387,0.0,0.07415153831243515
0.001,,,,,,,4388,,
,500.0,1.0,8.296360969543457,0,20.0,34.41480255126953,4388,0.0,0.07400820404291153
0.001,,,,,,,4389,,
,500.0,1.0,139.40948486328125,0,20.0,9717.501953125,4389,0.0,0.07434091717004776
0.001,,,,,,,4390,,
,500.0,1.0,109.49508666992188,0,20.0,5994.58740234375,4390,0.0,0.07413670420646667
0.001,,,,,,,4391,,
,500.0,1.0,54.454593658447266,0,20.0,1482.6513671875,4391,0.0,0.07402219623327255
0.001,,,,,,,4392,,
,500.0,1.0,256.5450134277344,0,20.0,32907.671875,4392,0.0,0.07406367361545563
0.001,,,,,,,4393,,
,500.0,1.0,192.4928741455078,0,20.0,18526.75390625,4393,0.0,0.07404948770999908
0.001,,,,,,,4394,,
,500.0,1.0,170.64659118652344,0,20.0,14560.1298828125,4394,0.0,0.07383710891008377
0.001,,,,,,,4395,,
,500.0,1.0,23.984628677368164,0,20.0,287.6312255859375,4395,0.0,0.07404402643442154
0.001,,,,,,,4396,,
,500.0,1.0,160.6826629638672,0,20.0,12909.458984375,4396,0.0,0.07414992898702621
0.001,,,,,,,4397,,
,500.0,1.0,141.10861206054688,0,20.0,9955.8203125,4397,0.0,0.0741424486041069
0.001,,,,,,,4398,,
,500.0,1.0,205.35018920898438,0,20.0,21084.353515625,4398,0.0,0.07394244521856308
0.001,,,,,,,4399,,
,500.0,1.0,33.69466018676758,0,20.0,567.6651000976562,4399,0.0,0.0739135891199112
0.001,,,,,,,4400,,
,500.0,1.0,210.09951782226562,0,20.0,22070.90234375,4400,0.0,0.07385310530662537
0.001,,,,,,,4401,,
,500.0,1.0,20.946123123168945,0,20.0,219.37002563476562,4401,0.0,0.07395979017019272
0.001,,,,,,,4402,,
,500.0,1.0,231.3104248046875,0,20.0,26752.2578125,4402,0.0,0.0740962028503418
0.001,,,,,,,4403,,
,500.0,1.0,20.95206069946289,0,20.0,219.49441528320312,4403,0.0,0.07381170243024826
0.001,,,,,,,4404,,
,500.0,1.0,152.9435272216797,0,20.0,11695.8603515625,4404,0.0,0.07374116033315659
0.001,,,,,,,4405,,
,500.0,1.0,209.4907684326172,0,20.0,21943.19140625,4405,0.0,0.0737433135509491
0.001,,,,,,,4406,,
,500.0,1.0,131.32440185546875,0,20.0,8623.048828125,4406,0.0,0.07356328517198563
0.001,,,,,,,4407,,
,500.0,1.0,51.34939956665039,0,20.0,1318.38037109375,4407,0.0,0.07345571368932724
0.001,,,,,,,4408,,
,500.0,1.0,167.5709686279297,0,20.0,14040.0146484375,4408,0.0,0.07343228161334991
0.001,,,,,,,4409,,
,500.0,1.0,249.9156036376953,0,20.0,31228.904296875,4409,0.0,0.07305418699979782
0.001,,,,,,,4410,,
,500.0,1.0,123.53694915771484,0,20.0,7630.6884765625,4410,0.0,0.07275436818599701
0.001,,,,,,,4411,,
,500.0,1.0,111.98130798339844,0,20.0,6269.90625,4411,0.0,0.07239427417516708
0.001,,,,,,,4412,,
,500.0,1.0,22.285804748535156,0,20.0,248.32855224609375,4412,0.0,0.0721152126789093
0.001,,,,,,,4413,,
,500.0,1.0,271.1268005371094,0,20.0,36754.87109375,4413,0.0,0.0719652771949768
0.001,,,,,,,4414,,
,500.0,1.0,242.22518920898438,0,20.0,29336.517578125,4414,0.0,0.07177738100290298
0.001,,,,,,,4415,,
,500.0,1.0,162.3161163330078,0,20.0,13173.2607421875,4415,0.0,0.07146602123975754
0.001,,,,,,,4416,,
,500.0,1.0,136.75547790527344,0,20.0,9351.03125,4416,0.0,0.07138331979513168
0.001,,,,,,,4417,,
,500.0,1.0,209.7749786376953,0,20.0,22002.76953125,4417,0.0,0.07110593467950821
0.001,,,,,,,4418,,
,500.0,1.0,165.30787658691406,0,20.0,13663.3486328125,4418,0.0,0.07095133513212204
0.001,,,,,,,4419,,
,500.0,1.0,74.05736541748047,0,20.0,2742.246826171875,4419,0.0,0.07064829021692276
0.001,,,,,,,4420,,
,500.0,1.0,219.18710327148438,0,20.0,24021.4921875,4420,0.0,0.07023869454860687
0.001,,,,,,,4421,,
,500.0,1.0,133.76116943359375,0,20.0,8946.0244140625,4421,0.0,0.06994017213582993
0.001,,,,,,,4422,,
,500.0,1.0,147.7440643310547,0,20.0,10914.1552734375,4422,0.0,0.06961378455162048
0.001,,,,,,,4423,,
,500.0,1.0,167.2266387939453,0,20.0,13982.3759765625,4423,0.0,0.06922994554042816
0.001,,,,,,,4424,,
,500.0,1.0,19.760255813598633,0,20.0,195.2338409423828,4424,0.0,0.06889495253562927
0.001,,,,,,,4425,,
,500.0,1.0,127.98735046386719,0,20.0,8190.380859375,4425,0.0,0.06864441931247711
0.001,,,,,,,4426,,
,500.0,1.0,224.21945190429688,0,20.0,25137.1796875,4426,0.0,0.06823789328336716
0.001,,,,,,,4427,,
,500.0,1.0,175.00662231445312,0,20.0,15313.66015625,4427,0.0,0.06820518523454666
0.001,,,,,,,4428,,
,500.0,1.0,59.442039489746094,0,20.0,1766.6781005859375,4428,0.0,0.06772400438785553
0.001,,,,,,,4429,,
,500.0,1.0,197.9137420654297,0,20.0,19584.92578125,4429,0.0,0.06746990978717804
0.001,,,,,,,4430,,
,500.0,1.0,261.9450988769531,0,20.0,34307.6171875,4430,0.0,0.06740166246891022
0.001,,,,,,,4431,,
,500.0,1.0,10.085733413696289,0,20.0,50.86101531982422,4431,0.0,0.0676279067993164
0.001,,,,,,,4432,,
,500.0,1.0,252.0216522216797,0,20.0,31757.45703125,4432,0.0,0.06758785247802734
0.001,,,,,,,4433,,
,500.0,1.0,107.15324401855469,0,20.0,5740.90869140625,4433,0.0,0.06747223436832428
0.001,,,,,,,4434,,
,500.0,1.0,238.8673095703125,0,20.0,28528.796875,4434,0.0,0.06764225661754608
0.001,,,,,,,4435,,
,500.0,1.0,8.588869094848633,0,20.0,36.88433837890625,4435,0.0,0.06773711740970612
0.001,,,,,,,4436,,
,500.0,1.0,219.0603485107422,0,20.0,23993.71875,4436,0.0,0.06761597096920013
0.001,,,,,,,4437,,
,500.0,1.0,8.978035926818848,0,20.0,40.30256652832031,4437,0.0,0.06761264055967331
0.001,,,,,,,4438,,
,500.0,1.0,120.0711669921875,0,20.0,7208.54296875,4438,0.0,0.06733816862106323
0.001,,,,,,,4439,,
,500.0,1.0,26.06900405883789,0,20.0,339.7965087890625,4439,0.0,0.06711956858634949
0.001,,,,,,,4440,,
,500.0,1.0,47.96783447265625,0,20.0,1150.45654296875,4440,0.0,0.06708355247974396
0.001,,,,,,,4441,,
