lr-Adam/geometry,train/min_step,train_params/lambda_sds,train/loss_sparsity,train/loss_sds,train/loss_opaque,step,train_params/lambda_opaque,train_params/lambda_orient,train/grad_norm,lr-Adam/background,epoch,train_params/lambda_sparsity,train/loss_orient,train/max_step
0.01,,,,,,6677,,,,0.001,,,,
,20.0,1.0,0.3340532183647156,1401.45556640625,0.149466872215271,6677,0.0,1000.0,52.942527770996094,,0,1.0,0.0316113643348217,980.0
0.01,,,,,,6678,,,,0.001,,,,
,20.0,1.0,0.2320680022239685,658.60400390625,0.0738692432641983,6678,0.0,1000.0,36.29336166381836,,0,1.0,0.031769607216119766,980.0
0.01,,,,,,6679,,,,0.001,,,,
,20.0,1.0,0.2225426733493805,860.4966430664062,0.07817082852125168,6679,0.0,1000.0,41.48485565185547,,0,1.0,0.031734369695186615,980.0
0.01,,,,,,6680,,,,0.001,,,,
,20.0,1.0,0.2064051777124405,851.7196044921875,0.06312026083469391,6680,0.0,1000.0,41.272743225097656,,0,1.0,0.031297218054533005,980.0
0.01,,,,,,6681,,,,0.001,,,,
,20.0,1.0,0.30278632044792175,23.682830810546875,0.11019088327884674,6681,0.0,1000.0,6.882271766662598,,0,1.0,0.03098226711153984,980.0
0.01,,,,,,6682,,,,0.001,,,,
,20.0,1.0,0.23674914240837097,400.1068115234375,0.07344357669353485,6682,0.0,1000.0,28.288047790527344,,0,1.0,0.029025830328464508,980.0
0.01,,,,,,6683,,,,0.001,,,,
,20.0,1.0,0.295470267534256,434.24774169921875,0.11736419796943665,6683,0.0,1000.0,29.470247268676758,,0,1.0,0.032374605536460876,980.0
0.01,,,,,,6684,,,,0.001,,,,
,20.0,1.0,0.16794919967651367,156.7364044189453,0.044739484786987305,6684,0.0,1000.0,17.705163955688477,,0,1.0,0.03224879503250122,980.0
0.01,,,,,,6685,,,,0.001,,,,
,20.0,1.0,0.2570904791355133,53.30402755737305,0.09623806178569794,6685,0.0,1000.0,10.325117111206055,,0,1.0,0.03517948091030121,980.0
0.01,,,,,,6686,,,,0.001,,,,
,20.0,1.0,0.2220912128686905,2.9605956077575684,0.07390780746936798,6686,0.0,1000.0,2.433349847793579,,0,1.0,0.033298298716545105,980.0
0.01,,,,,,6687,,,,0.001,,,,
,20.0,1.0,0.32006946206092834,427.3979187011719,0.11505608260631561,6687,0.0,1000.0,29.23689079284668,,0,1.0,0.030352653935551643,980.0
0.01,,,,,,6688,,,,0.001,,,,
,20.0,1.0,0.2429143488407135,2.834005832672119,0.07787993550300598,6688,0.0,1000.0,2.38075852394104,,0,1.0,0.032690972089767456,980.0
0.01,,,,,,6689,,,,0.001,,,,
,20.0,1.0,0.4250313937664032,3.292679786682129,0.15178292989730835,6689,0.0,1000.0,2.566195487976074,,0,1.0,0.03619302064180374,980.0
0.01,,,,,,6690,,,,0.001,,,,
,20.0,1.0,0.2636156976222992,83.26066589355469,0.08807414770126343,6690,0.0,1000.0,12.904314041137695,,0,1.0,0.033707357943058014,980.0
0.01,,,,,,6691,,,,0.001,,,,
,20.0,1.0,0.2383035123348236,816.9295654296875,0.09285860508680344,6691,0.0,1000.0,40.421024322509766,,0,1.0,0.034206897020339966,980.0
0.01,,,,,,6692,,,,0.001,,,,
,20.0,1.0,0.20810049772262573,601.75146484375,0.0591096505522728,6692,0.0,1000.0,34.6915397644043,,0,1.0,0.033845145255327225,980.0
0.01,,,,,,6693,,,,0.001,,,,
,20.0,1.0,0.29185283184051514,50.028892517089844,0.09297189861536026,6693,0.0,1000.0,10.002888679504395,,0,1.0,0.034290678799152374,980.0
0.01,,,,,,6694,,,,0.001,,,,
,20.0,1.0,0.19429409503936768,495.70196533203125,0.05032685771584511,6694,0.0,1000.0,31.4865665435791,,0,1.0,0.035910267382860184,980.0
0.01,,,,,,6695,,,,0.001,,,,
,20.0,1.0,0.225391685962677,352.87847900390625,0.07441888749599457,6695,0.0,1000.0,26.566085815429688,,0,1.0,0.03569923713803291,980.0
0.01,,,,,,6696,,,,0.001,,,,
,20.0,1.0,0.46803972125053406,223.16549682617188,0.18174602091312408,6696,0.0,1000.0,21.12654685974121,,0,1.0,0.036978285759687424,980.0
0.01,,,,,,6697,,,,0.001,,,,
,20.0,1.0,0.4126986563205719,1159.458740234375,0.15953415632247925,6697,0.0,1000.0,48.1551399230957,,0,1.0,0.03760034590959549,980.0
0.01,,,,,,6698,,,,0.001,,,,
,20.0,1.0,0.294360876083374,593.0614013671875,0.09079335629940033,6698,0.0,1000.0,34.44013214111328,,0,1.0,0.035833705216646194,980.0
0.01,,,,,,6699,,,,0.001,,,,
,20.0,1.0,0.2207004725933075,85.63371276855469,0.06676280498504639,6699,0.0,1000.0,13.086917877197266,,0,1.0,0.03611055389046669,980.0
0.01,,,,,,6700,,,,0.001,,,,
,20.0,1.0,0.24320724606513977,763.8436279296875,0.08326047658920288,6700,0.0,1000.0,39.08564376831055,,0,1.0,0.03572024032473564,980.0
0.01,,,,,,6701,,,,0.001,,,,
,20.0,1.0,0.2885517477989197,5.371773719787598,0.10539808124303818,6701,0.0,1000.0,3.2777349948883057,,0,1.0,0.037161439657211304,980.0
0.01,,,,,,6702,,,,0.001,,,,
,20.0,1.0,0.38457396626472473,9.548181533813477,0.13696980476379395,6702,0.0,1000.0,4.369938373565674,,0,1.0,0.03198159113526344,980.0
0.01,,,,,,6703,,,,0.001,,,,
,20.0,1.0,0.2394305169582367,85.2735595703125,0.07001812011003494,6703,0.0,1000.0,13.059368133544922,,0,1.0,0.031469784677028656,980.0
0.01,,,,,,6704,,,,0.001,,,,
,20.0,1.0,0.2876623272895813,358.85955810546875,0.10177142918109894,6704,0.0,1000.0,26.790279388427734,,0,1.0,0.03562385216355324,980.0
0.01,,,,,,6705,,,,0.001,,,,
,20.0,1.0,0.39734065532684326,0.2283134162425995,0.19250723719596863,6705,0.0,1000.0,0.6757416725158691,,0,1.0,0.04621059447526932,980.0
0.01,,,,,,6706,,,,0.001,,,,
,20.0,1.0,0.27651724219322205,968.976806640625,0.09379112720489502,6706,0.0,1000.0,44.022193908691406,,0,1.0,0.031811006367206573,980.0
0.01,,,,,,6707,,,,0.001,,,,
,20.0,1.0,0.2063903957605362,429.5762939453125,0.06137295067310333,6707,0.0,1000.0,29.311304092407227,,0,1.0,0.03274953365325928,980.0
0.01,,,,,,6708,,,,0.001,,,,
,20.0,1.0,0.3007108271121979,652.6717529296875,0.07939967513084412,6708,0.0,1000.0,36.129539489746094,,0,1.0,0.03367731347680092,980.0
0.01,,,,,,6709,,,,0.001,,,,
,20.0,1.0,0.2054368555545807,232.2637481689453,0.05745193362236023,6709,0.0,1000.0,21.552900314331055,,0,1.0,0.03024926409125328,980.0
0.01,,,,,,6710,,,,0.001,,,,
,20.0,1.0,0.3562052249908447,37.24728012084961,0.13426443934440613,6710,0.0,1000.0,8.631023406982422,,0,1.0,0.03586795553565025,980.0
0.01,,,,,,6711,,,,0.001,,,,
,20.0,1.0,0.3147174119949341,81.10317993164062,0.10360045731067657,6711,0.0,1000.0,12.7360258102417,,0,1.0,0.03220395743846893,980.0
0.01,,,,,,6712,,,,0.001,,,,
,20.0,1.0,0.23165388405323029,0.8294986486434937,0.07438912987709045,6712,0.0,1000.0,1.2880206108093262,,0,1.0,0.033820439130067825,980.0
0.01,,,,,,6713,,,,0.001,,,,
,20.0,1.0,0.2201538383960724,10.145143508911133,0.05775994062423706,6713,0.0,1000.0,4.50447416305542,,0,1.0,0.03878520056605339,980.0
0.01,,,,,,6714,,,,0.001,,,,
,20.0,1.0,0.25303465127944946,2.730339527130127,0.0743558257818222,6714,0.0,1000.0,2.3368096351623535,,0,1.0,0.03926122561097145,980.0
0.01,,,,,,6715,,,,0.001,,,,
,20.0,1.0,0.4311736226081848,50.550697326660156,0.1557430922985077,6715,0.0,1000.0,10.054919242858887,,0,1.0,0.033275917172431946,980.0
0.01,,,,,,6716,,,,0.001,,,,
,20.0,1.0,0.3137392997741699,494.7402648925781,0.14600707590579987,6716,0.0,1000.0,31.456008911132812,,0,1.0,0.04297531768679619,980.0
0.01,,,,,,6717,,,,0.001,,,,
,20.0,1.0,0.3490849733352661,432.2283630371094,0.13170386850833893,6717,0.0,1000.0,29.401643753051758,,0,1.0,0.03508603200316429,980.0
0.01,,,,,,6718,,,,0.001,,,,
,20.0,1.0,0.36259931325912476,4.134076118469238,0.18052873015403748,6718,0.0,1000.0,2.875439405441284,,0,1.0,0.04338855296373367,980.0
0.01,,,,,,6719,,,,0.001,,,,
,20.0,1.0,0.46207258105278015,35.513832092285156,0.16555844247341156,6719,0.0,1000.0,8.427791595458984,,0,1.0,0.03663487732410431,980.0
0.01,,,,,,6720,,,,0.001,,,,
,20.0,1.0,0.26592764258384705,541.2693481445312,0.08715178072452545,6720,0.0,1000.0,32.901954650878906,,0,1.0,0.036823444068431854,980.0
0.01,,,,,,6721,,,,0.001,,,,
,20.0,1.0,0.22603555023670197,1142.2313232421875,0.06534980237483978,6721,0.0,1000.0,47.796051025390625,,0,1.0,0.034334708005189896,980.0
0.01,,,,,,6722,,,,0.001,,,,
,20.0,1.0,0.4107622504234314,115.06585693359375,0.15350064635276794,6722,0.0,1000.0,15.170092582702637,,0,1.0,0.038292866200208664,980.0
0.01,,,,,,6723,,,,0.001,,,,
,20.0,1.0,0.3113574981689453,23.297950744628906,0.11720432341098785,6723,0.0,1000.0,6.8261189460754395,,0,1.0,0.03653755784034729,980.0
0.01,,,,,,6724,,,,0.001,,,,
,20.0,1.0,0.20284633338451385,11.65871810913086,0.05388588085770607,6724,0.0,1000.0,4.828813076019287,,0,1.0,0.03711257874965668,980.0
0.01,,,,,,6725,,,,0.001,,,,
,20.0,1.0,0.29377490282058716,8.162254333496094,0.0944649800658226,6725,0.0,1000.0,4.040359973907471,,0,1.0,0.03391217067837715,980.0
0.01,,,,,,6726,,,,0.001,,,,
,20.0,1.0,0.31100326776504517,1488.619873046875,0.13170096278190613,6726,0.0,1000.0,54.5640869140625,,0,1.0,0.049008749425411224,980.0
0.01,,,,,,6727,,,,0.001,,,,
,20.0,1.0,0.3006213903427124,21.23412322998047,0.10065603256225586,6727,0.0,1000.0,6.516766548156738,,0,1.0,0.036064572632312775,980.0
0.01,,,,,,6728,,,,0.001,,,,
,20.0,1.0,0.40330058336257935,731.0477294921875,0.14682048559188843,6728,0.0,1000.0,38.23735809326172,,0,1.0,0.037302374839782715,980.0
0.01,,,,,,6729,,,,0.001,,,,
,20.0,1.0,0.30030789971351624,1573.45361328125,0.08971220999956131,6729,0.0,1000.0,56.0973014831543,,0,1.0,0.03685041144490242,980.0
0.01,,,,,,6730,,,,0.001,,,,
,20.0,1.0,0.4202948212623596,539.2650146484375,0.14482039213180542,6730,0.0,1000.0,32.840980529785156,,0,1.0,0.038918387144804,980.0
0.01,,,,,,6731,,,,0.001,,,,
,20.0,1.0,0.3134268522262573,283.9186706542969,0.13332532346248627,6731,0.0,1000.0,23.82933807373047,,0,1.0,0.04034089669585228,980.0
0.01,,,,,,6732,,,,0.001,,,,
,20.0,1.0,0.32152289152145386,228.5636749267578,0.1059727594256401,6732,0.0,1000.0,21.380535125732422,,0,1.0,0.03447571396827698,980.0
0.01,,,,,,6733,,,,0.001,,,,
,20.0,1.0,0.45380133390426636,548.49951171875,0.17774945497512817,6733,0.0,1000.0,33.120975494384766,,0,1.0,0.03904658183455467,980.0
0.01,,,,,,6734,,,,0.001,,,,
,20.0,1.0,0.24870389699935913,3.2140371799468994,0.07342734932899475,6734,0.0,1000.0,2.5353646278381348,,0,1.0,0.03225598856806755,980.0
0.01,,,,,,6735,,,,0.001,,,,
,20.0,1.0,0.40681537985801697,550.4697265625,0.1792314052581787,6735,0.0,1000.0,33.1804084777832,,0,1.0,0.03555760905146599,980.0
0.01,,,,,,6736,,,,0.001,,,,
,20.0,1.0,0.34672239422798157,50.795753479003906,0.09996611624956131,6736,0.0,1000.0,10.07926082611084,,0,1.0,0.028818383812904358,980.0
0.01,,,,,,6737,,,,0.001,,,,
,20.0,1.0,0.3692512512207031,282.96734619140625,0.15314829349517822,6737,0.0,1000.0,23.78938102722168,,0,1.0,0.043452925980091095,980.0
0.01,,,,,,6738,,,,0.001,,,,
,20.0,1.0,0.2520793676376343,1088.42529296875,0.07611269503831863,6738,0.0,1000.0,46.65673065185547,,0,1.0,0.032611098140478134,980.0
0.01,,,,,,6739,,,,0.001,,,,
,20.0,1.0,0.32699960470199585,5.5305280685424805,0.11780964583158493,6739,0.0,1000.0,3.3258166313171387,,0,1.0,0.033644188195466995,980.0
0.01,,,,,,6740,,,,0.001,,,,
,20.0,1.0,0.30610191822052,134.8088836669922,0.10046432167291641,6740,0.0,1000.0,16.420042037963867,,0,1.0,0.03202050179243088,980.0
0.01,,,,,,6741,,,,0.001,,,,
,20.0,1.0,0.29637283086776733,1.281765103340149,0.1016780287027359,6741,0.0,1000.0,1.6011028289794922,,0,1.0,0.033755771815776825,980.0
0.01,,,,,,6742,,,,0.001,,,,
,20.0,1.0,0.27323007583618164,1703.744384765625,0.09036322683095932,6742,0.0,1000.0,58.37369918823242,,0,1.0,0.033758070319890976,980.0
0.01,,,,,,6743,,,,0.001,,,,
,20.0,1.0,0.24870578944683075,127.42613220214844,0.06935779750347137,6743,0.0,1000.0,15.964093208312988,,0,1.0,0.03377566486597061,980.0
0.01,,,,,,6744,,,,0.001,,,,
,20.0,1.0,0.19975829124450684,217.27252197265625,0.0582987517118454,6744,0.0,1000.0,20.84574317932129,,0,1.0,0.0351097397506237,980.0
0.01,,,,,,6745,,,,0.001,,,,
,20.0,1.0,0.36476367712020874,749.3800048828125,0.13465960323810577,6745,0.0,1000.0,38.71382141113281,,0,1.0,0.03593887761235237,980.0
0.01,,,,,,6746,,,,0.001,,,,
,20.0,1.0,0.40891343355178833,968.006103515625,0.14951865375041962,6746,0.0,1000.0,44.00014114379883,,0,1.0,0.03410438820719719,980.0
0.01,,,,,,6747,,,,0.001,,,,
,20.0,1.0,0.31667929887771606,403.2078857421875,0.10236755013465881,6747,0.0,1000.0,28.3974609375,,0,1.0,0.04343937709927559,980.0
0.01,,,,,,6748,,,,0.001,,,,
,20.0,1.0,0.24921424686908722,233.20437622070312,0.07341434061527252,6748,0.0,1000.0,21.596498489379883,,0,1.0,0.0346190519630909,980.0
0.01,,,,,,6749,,,,0.001,,,,
,20.0,1.0,0.2049698531627655,405.2857360839844,0.06031744182109833,6749,0.0,1000.0,28.470537185668945,,0,1.0,0.03477538749575615,980.0
0.01,,,,,,6750,,,,0.001,,,,
,20.0,1.0,0.4620524048805237,1333.6207275390625,0.18447570502758026,6750,0.0,1000.0,51.64534378051758,,0,1.0,0.036636341363191605,980.0
0.01,,,,,,6751,,,,0.001,,,,
,20.0,1.0,0.21887940168380737,882.0508422851562,0.05803923308849335,6751,0.0,1000.0,42.0012092590332,,0,1.0,0.03232835233211517,980.0
0.01,,,,,,6752,,,,0.001,,,,
,20.0,1.0,0.2025907039642334,332.038818359375,0.057564444839954376,6752,0.0,1000.0,25.769702911376953,,0,1.0,0.03146057948470116,980.0
0.01,,,,,,6753,,,,0.001,,,,
,20.0,1.0,0.3832709789276123,1.0001100301742554,0.15770184993743896,6753,0.0,1000.0,1.4142913818359375,,0,1.0,0.03647847846150398,980.0
0.01,,,,,,6754,,,,0.001,,,,
,20.0,1.0,0.4171146750450134,10.30723762512207,0.17455631494522095,6754,0.0,1000.0,4.540316581726074,,0,1.0,0.03467025235295296,980.0
0.01,,,,,,6755,,,,0.001,,,,
,20.0,1.0,0.1662282794713974,75.52107238769531,0.04242783412337303,6755,0.0,1000.0,12.289920806884766,,0,1.0,0.03044890984892845,980.0
0.01,,,,,,6756,,,,0.001,,,,
,20.0,1.0,0.2511141002178192,1245.12255859375,0.10074400901794434,6756,0.0,1000.0,49.9023551940918,,0,1.0,0.03755288943648338,980.0
0.01,,,,,,6757,,,,0.001,,,,
,20.0,1.0,0.3444642424583435,905.4085693359375,0.11765661090612411,6757,0.0,1000.0,42.55369567871094,,0,1.0,0.0331391841173172,980.0
0.01,,,,,,6758,,,,0.001,,,,
,20.0,1.0,0.2063417136669159,0.40007129311561584,0.05416666343808174,6758,0.0,1000.0,0.8945069313049316,,0,1.0,0.029564524069428444,980.0
0.01,,,,,,6759,,,,0.001,,,,
,20.0,1.0,0.2689867317676544,69.53837585449219,0.08286075294017792,6759,0.0,1000.0,11.79308032989502,,0,1.0,0.029458152130246162,980.0
0.01,,,,,,6760,,,,0.001,,,,
,20.0,1.0,0.3475741446018219,1075.3809814453125,0.129789799451828,6760,0.0,1000.0,46.37630844116211,,0,1.0,0.03984605893492699,980.0
0.01,,,,,,6761,,,,0.001,,,,
,20.0,1.0,0.27203577756881714,3.1003589630126953,0.08526935428380966,6761,0.0,1000.0,2.490124225616455,,0,1.0,0.0318400040268898,980.0
0.01,,,,,,6762,,,,0.001,,,,
,20.0,1.0,0.22590236365795135,49.008277893066406,0.05994774028658867,6762,0.0,1000.0,9.900331497192383,,0,1.0,0.0315660685300827,980.0
0.01,,,,,,6763,,,,0.001,,,,
,20.0,1.0,0.30291420221328735,638.5720825195312,0.15777891874313354,6763,0.0,1000.0,35.737152099609375,,0,1.0,0.046302009373903275,980.0
0.01,,,,,,6764,,,,0.001,,,,
,20.0,1.0,0.21203561127185822,98.12964630126953,0.05728870630264282,6764,0.0,1000.0,14.009257316589355,,0,1.0,0.032825030386447906,980.0
0.01,,,,,,6765,,,,0.001,,,,
,20.0,1.0,0.34375959634780884,1653.4501953125,0.12045762687921524,6765,0.0,1000.0,57.50565719604492,,0,1.0,0.04088312014937401,980.0
0.01,,,,,,6766,,,,0.001,,,,
,20.0,1.0,0.24083766341209412,30.13347816467285,0.07510354369878769,6766,0.0,1000.0,7.763179302215576,,0,1.0,0.03643839433789253,980.0
0.01,,,,,,6767,,,,0.001,,,,
,20.0,1.0,0.27918335795402527,109.29518127441406,0.08939706534147263,6767,0.0,1000.0,14.784801483154297,,0,1.0,0.03187878802418709,980.0
0.01,,,,,,6768,,,,0.001,,,,
,20.0,1.0,0.29429131746292114,2265.691650390625,0.09711737185716629,6768,0.0,1000.0,67.3155517578125,,0,1.0,0.03362278640270233,980.0
0.01,,,,,,6769,,,,0.001,,,,
,20.0,1.0,0.2995210886001587,389.37701416015625,0.15096142888069153,6769,0.0,1000.0,27.906164169311523,,0,1.0,0.052726853638887405,980.0
0.01,,,,,,6770,,,,0.001,,,,
,20.0,1.0,0.4027649164199829,348.0802307128906,0.14249452948570251,6770,0.0,1000.0,26.38485336303711,,0,1.0,0.0368545763194561,980.0
0.01,,,,,,6771,,,,0.001,,,,
,20.0,1.0,0.28627637028694153,600.1703491210938,0.0929570347070694,6771,0.0,1000.0,34.645931243896484,,0,1.0,0.03254058584570885,980.0
0.01,,,,,,6772,,,,0.001,,,,
,20.0,1.0,0.36240631341934204,676.4024658203125,0.09278213232755661,6772,0.0,1000.0,36.78049850463867,,0,1.0,0.03322551026940346,980.0
0.01,,,,,,6773,,,,0.001,,,,
,20.0,1.0,0.24090266227722168,163.3909912109375,0.06511179357767105,6773,0.0,1000.0,18.077112197875977,,0,1.0,0.03295546770095825,980.0
0.01,,,,,,6774,,,,0.001,,,,
,20.0,1.0,0.24864733219146729,3944.20263671875,0.07139144837856293,6774,0.0,1000.0,88.81669616699219,,0,1.0,0.03315375745296478,980.0
0.01,,,,,,6775,,,,0.001,,,,
,20.0,1.0,0.2855507731437683,377.73455810546875,0.0958041101694107,6775,0.0,1000.0,27.485797882080078,,0,1.0,0.039445288479328156,980.0
0.01,,,,,,6776,,,,0.001,,,,
,20.0,1.0,0.32745710015296936,1079.1700439453125,0.12505969405174255,6776,0.0,1000.0,46.45793914794922,,0,1.0,0.050102442502975464,980.0
0.01,,,,,,6777,,,,0.001,,,,
,20.0,1.0,0.2201181948184967,2.040468454360962,0.061730578541755676,6777,0.0,1000.0,2.0201327800750732,,0,1.0,0.036561354994773865,980.0
0.01,,,,,,6778,,,,0.001,,,,
,20.0,1.0,0.23677590489387512,230.44381713867188,0.07395727932453156,6778,0.0,1000.0,21.468292236328125,,0,1.0,0.04112464562058449,980.0
0.01,,,,,,6779,,,,0.001,,,,
,20.0,1.0,0.39113977551460266,891.5701904296875,0.13930171728134155,6779,0.0,1000.0,42.22724533081055,,0,1.0,0.042113956063985825,980.0
0.01,,,,,,6780,,,,0.001,,,,
,20.0,1.0,0.21614086627960205,150.90493774414062,0.054933324456214905,6780,0.0,1000.0,17.372676849365234,,0,1.0,0.037153661251068115,980.0
0.01,,,,,,6781,,,,0.001,,,,
,20.0,1.0,0.24510273337364197,41.44679641723633,0.06343957036733627,6781,0.0,1000.0,9.104592323303223,,0,1.0,0.042500194162130356,980.0
0.01,,,,,,6782,,,,0.001,,,,
,20.0,1.0,0.28202831745147705,843.7244262695312,0.08076298236846924,6782,0.0,1000.0,41.07856750488281,,0,1.0,0.03863481432199478,980.0
0.01,,,,,,6783,,,,0.001,,,,
,20.0,1.0,0.25409403443336487,311.0731201171875,0.07356210798025131,6783,0.0,1000.0,24.942859649658203,,0,1.0,0.04078865796327591,980.0
0.01,,,,,,6784,,,,0.001,,,,
,20.0,1.0,0.34670090675354004,74.90165710449219,0.10560840368270874,6784,0.0,1000.0,12.239416122436523,,0,1.0,0.044518791139125824,980.0
0.01,,,,,,6785,,,,0.001,,,,
,20.0,1.0,0.4668019413948059,1042.2314453125,0.15757107734680176,6785,0.0,1000.0,45.65591812133789,,0,1.0,0.04295440763235092,980.0
0.01,,,,,,6786,,,,0.001,,,,
,20.0,1.0,0.19081193208694458,161.7024688720703,0.048181645572185516,6786,0.0,1000.0,17.983463287353516,,0,1.0,0.04207618162035942,980.0
0.01,,,,,,6787,,,,0.001,,,,
,20.0,1.0,0.26560938358306885,469.1273193359375,0.08419144153594971,6787,0.0,1000.0,30.630943298339844,,0,1.0,0.039129842072725296,980.0
0.01,,,,,,6788,,,,0.001,,,,
,20.0,1.0,0.3373454213142395,254.57968139648438,0.13732555508613586,6788,0.0,1000.0,22.564559936523438,,0,1.0,0.0466560497879982,980.0
0.01,,,,,,6789,,,,0.001,,,,
,20.0,1.0,0.37181293964385986,45.062721252441406,0.12349129468202591,6789,0.0,1000.0,9.49344253540039,,0,1.0,0.03775312006473541,980.0
0.01,,,,,,6790,,,,0.001,,,,
,20.0,1.0,0.2173391580581665,771.72900390625,0.05538727715611458,6790,0.0,1000.0,39.286869049072266,,0,1.0,0.03811386600136757,980.0
0.01,,,,,,6791,,,,0.001,,,,
,20.0,1.0,0.19435527920722961,92.09486389160156,0.05028277635574341,6791,0.0,1000.0,13.571651458740234,,0,1.0,0.03735046461224556,980.0
0.01,,,,,,6792,,,,0.001,,,,
,20.0,1.0,0.2548574209213257,132.2641143798828,0.07182222604751587,6792,0.0,1000.0,16.264324188232422,,0,1.0,0.037803445011377335,980.0
0.01,,,,,,6793,,,,0.001,,,,
,20.0,1.0,0.21664869785308838,361.7981262207031,0.05759291350841522,6793,0.0,1000.0,26.89974594116211,,0,1.0,0.03579409793019295,980.0
0.01,,,,,,6794,,,,0.001,,,,
,20.0,1.0,0.26729854941368103,11.933090209960938,0.08423592150211334,6794,0.0,1000.0,4.885302543640137,,0,1.0,0.04061033949255943,980.0
0.01,,,,,,6795,,,,0.001,,,,
,20.0,1.0,0.23701873421669006,618.2415771484375,0.07207392901182175,6795,0.0,1000.0,35.16366195678711,,0,1.0,0.03741759434342384,980.0
0.01,,,,,,6796,,,,0.001,,,,
,20.0,1.0,0.2782933712005615,448.82977294921875,0.10003907233476639,6796,0.0,1000.0,29.960966110229492,,0,1.0,0.03695552796125412,980.0
0.01,,,,,,6797,,,,0.001,,,,
,20.0,1.0,0.21820232272148132,464.46356201171875,0.057624202221632004,6797,0.0,1000.0,30.47830581665039,,0,1.0,0.034585848450660706,980.0
0.01,,,,,,6798,,,,0.001,,,,
,20.0,1.0,0.2818117141723633,267.8428649902344,0.08337175101041794,6798,0.0,1000.0,23.144886016845703,,0,1.0,0.04491668567061424,980.0
0.01,,,,,,6799,,,,0.001,,,,
,20.0,1.0,0.2258758842945099,90.39945220947266,0.05968451499938965,6799,0.0,1000.0,13.446147918701172,,0,1.0,0.03293443098664284,980.0
0.01,,,,,,6800,,,,0.001,,,,
,20.0,1.0,0.3484554886817932,531.6602783203125,0.11670553684234619,6800,0.0,1000.0,32.60859680175781,,0,1.0,0.03522287681698799,980.0
0.01,,,,,,6801,,,,0.001,,,,
,20.0,1.0,0.29572367668151855,3.916255474090576,0.1285175234079361,6801,0.0,1000.0,2.7986621856689453,,0,1.0,0.05070098489522934,980.0
0.01,,,,,,6802,,,,0.001,,,,
,20.0,1.0,0.28594183921813965,116.56746673583984,0.08550409972667694,6802,0.0,1000.0,15.268756866455078,,0,1.0,0.031980935484170914,980.0
0.01,,,,,,6803,,,,0.001,,,,
,20.0,1.0,0.4941098093986511,4668.3134765625,0.1929231882095337,6803,0.0,1000.0,96.626220703125,,0,1.0,0.03520342707633972,980.0
0.01,,,,,,6804,,,,0.001,,,,
,20.0,1.0,0.19812379777431488,1039.0869140625,0.052904579788446426,6804,0.0,1000.0,45.58699035644531,,0,1.0,0.03284762054681778,980.0
0.01,,,,,,6805,,,,0.001,,,,
,20.0,1.0,0.2182658612728119,236.90762329101562,0.05677700787782669,6805,0.0,1000.0,21.767297744750977,,0,1.0,0.03226163983345032,980.0
0.01,,,,,,6806,,,,0.001,,,,
,20.0,1.0,0.28544116020202637,861.61328125,0.088075652718544,6806,0.0,1000.0,41.51176452636719,,0,1.0,0.03263436630368233,980.0
0.01,,,,,,6807,,,,0.001,,,,
,20.0,1.0,0.27270519733428955,24.194194793701172,0.08983040601015091,6807,0.0,1000.0,6.956176280975342,,0,1.0,0.0401812382042408,980.0
0.01,,,,,,6808,,,,0.001,,,,
,20.0,1.0,0.3216363787651062,420.49786376953125,0.10042158514261246,6808,0.0,1000.0,28.99992561340332,,0,1.0,0.03268393501639366,980.0
0.01,,,,,,6809,,,,0.001,,,,
,20.0,1.0,0.3368775248527527,415.1802978515625,0.10733959078788757,6809,0.0,1000.0,28.81597900390625,,0,1.0,0.03387152776122093,980.0
0.01,,,,,,6810,,,,0.001,,,,
,20.0,1.0,0.35967937111854553,150.54150390625,0.12381342053413391,6810,0.0,1000.0,17.351743698120117,,0,1.0,0.036499083042144775,980.0
0.01,,,,,,6811,,,,0.001,,,,
,20.0,1.0,0.29414117336273193,1156.0115966796875,0.0835864245891571,6811,0.0,1000.0,48.083499908447266,,0,1.0,0.03455202281475067,980.0
0.01,,,,,,6812,,,,0.001,,,,
,20.0,1.0,0.32387304306030273,577.668212890625,0.20688484609127045,6812,0.0,1000.0,33.99024200439453,,0,1.0,0.05606766417622566,980.0
0.01,,,,,,6813,,,,0.001,,,,
,20.0,1.0,0.30631059408187866,878.2689208984375,0.09698013961315155,6813,0.0,1000.0,41.91107177734375,,0,1.0,0.034511540085077286,980.0
0.01,,,,,,6814,,,,0.001,,,,
,20.0,1.0,0.2752390205860138,150.34246826171875,0.07802610099315643,6814,0.0,1000.0,17.340269088745117,,0,1.0,0.032818544656038284,980.0
0.01,,,,,,6815,,,,0.001,,,,
,20.0,1.0,0.28188982605934143,0.7467107772827148,0.08466540277004242,6815,0.0,1000.0,1.222056269645691,,0,1.0,0.04112508147954941,980.0
0.01,,,,,,6816,,,,0.001,,,,
,20.0,1.0,0.37841254472732544,187.11241149902344,0.1275518536567688,6816,0.0,1000.0,19.344892501831055,,0,1.0,0.03527474403381348,980.0
0.01,,,,,,6817,,,,0.001,,,,
,20.0,1.0,0.2164965569972992,11.346036911010742,0.05358162522315979,6817,0.0,1000.0,4.763619899749756,,0,1.0,0.03735934942960739,980.0
0.01,,,,,,6818,,,,0.001,,,,
