step,train/grad_norm,train/max_step,lr-Adam,train_params/lambda_sds,train_params/lambda_normal_consistency,train/loss_sds,train/loss_normal_consistency,train/min_step,epoch
7167,,,0.01,,,,,,
7167,82.32327270507812,500.0,,1.0,10000.0,3388.560546875,0.02094903215765953,20.0,0
7168,,,0.01,,,,,,
7168,459.3092041015625,500.0,,1.0,10000.0,105482.4765625,0.02080891653895378,20.0,0
7169,,,0.01,,,,,,
7169,522.4600830078125,500.0,,1.0,10000.0,136482.28125,0.0207606740295887,20.0,0
7170,,,0.01,,,,,,
7170,8.869558334350586,500.0,,1.0,10000.0,39.33453369140625,0.020829491317272186,20.0,0
7171,,,0.01,,,,,,
7171,69.64656066894531,500.0,,1.0,10000.0,2425.32177734375,0.02084478735923767,20.0,0
7172,,,0.01,,,,,,
7172,89.7383804321289,500.0,,1.0,10000.0,4026.48828125,0.02087101899087429,20.0,0
7173,,,0.01,,,,,,
7173,30.490234375,500.0,,1.0,10000.0,464.82720947265625,0.020815512165427208,20.0,0
7174,,,0.01,,,,,,
7174,567.9916381835938,500.0,,1.0,10000.0,161307.234375,0.020735640078783035,20.0,0
7175,,,0.01,,,,,,
7175,118.79605865478516,500.0,,1.0,10000.0,7056.251953125,0.020724881440401077,20.0,0
7176,,,0.01,,,,,,
7176,145.9676971435547,500.0,,1.0,10000.0,10653.2841796875,0.020714087411761284,20.0,0
7177,,,0.01,,,,,,
7177,121.33545684814453,500.0,,1.0,10000.0,7361.146484375,0.02079957164824009,20.0,0
7178,,,0.01,,,,,,
7178,109.89690399169922,500.0,,1.0,10000.0,6038.6650390625,0.020705007016658783,20.0,0
7179,,,0.01,,,,,,
7179,6.816025257110596,500.0,,1.0,10000.0,23.22909927368164,0.020701250061392784,20.0,0
7180,,,0.01,,,,,,
7180,22.938215255737305,500.0,,1.0,10000.0,263.08087158203125,0.02070123702287674,20.0,0
7181,,,0.01,,,,,,
7181,22.990495681762695,500.0,,1.0,10000.0,264.28143310546875,0.02069801464676857,20.0,0
7182,,,0.01,,,,,,
7182,150.2178497314453,500.0,,1.0,10000.0,11282.701171875,0.02069348469376564,20.0,0
7183,,,0.01,,,,,,
7183,287.5179748535156,500.0,,1.0,10000.0,41333.2890625,0.020686747506260872,20.0,0
7184,,,0.01,,,,,,
7184,69.17424011230469,500.0,,1.0,10000.0,2392.53759765625,0.020678943023085594,20.0,0
7185,,,0.01,,,,,,
7185,132.133056640625,500.0,,1.0,10000.0,8729.5712890625,0.02091246470808983,20.0,0
7186,,,0.01,,,,,,
7186,88.45857238769531,500.0,,1.0,10000.0,3912.459228515625,0.020826859399676323,20.0,0
7187,,,0.01,,,,,,
7187,214.48757934570312,500.0,,1.0,10000.0,23002.4609375,0.020816970616579056,20.0,0
7188,,,0.01,,,,,,
7188,76.61981964111328,500.0,,1.0,10000.0,2935.298095703125,0.020805180072784424,20.0,0
7189,,,0.01,,,,,,
7189,92.97965240478516,500.0,,1.0,10000.0,4322.6083984375,0.020791908726096153,20.0,0
7190,,,0.01,,,,,,
7190,277.20501708984375,500.0,,1.0,10000.0,38421.3125,0.02095695771276951,20.0,0
7191,,,0.01,,,,,,
7191,62.20389175415039,500.0,,1.0,10000.0,1934.661865234375,0.020899686962366104,20.0,0
7192,,,0.01,,,,,,
7192,390.5013122558594,500.0,,1.0,10000.0,76245.640625,0.020888937637209892,20.0,0
7193,,,0.01,,,,,,
7193,182.8260498046875,500.0,,1.0,10000.0,16712.68359375,0.02104656770825386,20.0,0
7194,,,0.01,,,,,,
7194,23.93665313720703,500.0,,1.0,10000.0,286.4816589355469,0.020877189934253693,20.0,0
7195,,,0.01,,,,,,
7195,50.58133316040039,500.0,,1.0,10000.0,1279.235595703125,0.020871223881840706,20.0,0
7196,,,0.01,,,,,,
7196,69.01011657714844,500.0,,1.0,10000.0,2381.1982421875,0.02086525410413742,20.0,0
7197,,,0.01,,,,,,
7197,124.8558120727539,500.0,,1.0,10000.0,7794.48779296875,0.02094980888068676,20.0,0
7198,,,0.01,,,,,,
7198,129.38253784179688,500.0,,1.0,10000.0,8369.9208984375,0.02093811146914959,20.0,0
7199,,,0.01,,,,,,
7199,29.415822982788086,500.0,,1.0,10000.0,432.64532470703125,0.020837299525737762,20.0,0
7200,,,0.01,,,,,,
7200,45.9840202331543,500.0,,1.0,10000.0,1057.2650146484375,0.020827412605285645,20.0,0
7201,,,0.01,,,,,,
7201,14.512765884399414,500.0,,1.0,10000.0,105.3101806640625,0.02090887539088726,20.0,0
7202,,,0.01,,,,,,
7202,83.02439880371094,500.0,,1.0,10000.0,3446.525390625,0.020808542147278786,20.0,0
7203,,,0.01,,,,,,
7203,41.792320251464844,500.0,,1.0,10000.0,873.2990112304688,0.020797204226255417,20.0,0
7204,,,0.01,,,,,,
7204,20.201566696166992,500.0,,1.0,10000.0,204.05160522460938,0.02078338898718357,20.0,0
7205,,,0.01,,,,,,
7205,29.633705139160156,500.0,,1.0,10000.0,439.07818603515625,0.020768309012055397,20.0,0
7206,,,0.01,,,,,,
7206,27.572587966918945,500.0,,1.0,10000.0,380.123779296875,0.020752374082803726,20.0,0
7207,,,0.01,,,,,,
7207,83.91000366210938,500.0,,1.0,10000.0,3520.4443359375,0.020943908020853996,20.0,0
7208,,,0.01,,,,,,
7208,92.03242492675781,500.0,,1.0,10000.0,4234.9833984375,0.020803792402148247,20.0,0
7209,,,0.01,,,,,,
7209,70.40206909179688,500.0,,1.0,10000.0,2478.2255859375,0.020779645070433617,20.0,0
7210,,,0.01,,,,,,
7210,4.110194206237793,500.0,,1.0,10000.0,8.44684886932373,0.020759783685207367,20.0,0
7211,,,0.01,,,,,,
7211,86.32056427001953,500.0,,1.0,10000.0,3725.61962890625,0.02074098214507103,20.0,0
7212,,,0.01,,,,,,
7212,39.76026916503906,500.0,,1.0,10000.0,790.4395141601562,0.020724402740597725,20.0,0
7213,,,0.01,,,,,,
7213,36.00210952758789,500.0,,1.0,10000.0,648.0759887695312,0.020764248445630074,20.0,0
7214,,,0.01,,,,,,
7214,278.2541809082031,500.0,,1.0,10000.0,38712.6953125,0.02069518156349659,20.0,0
7215,,,0.01,,,,,,
7215,559.526611328125,500.0,,1.0,10000.0,156535.0,0.020680487155914307,20.0,0
7216,,,0.01,,,,,,
7216,64.82634735107422,500.0,,1.0,10000.0,2101.2275390625,0.02065846510231495,20.0,0
7217,,,0.01,,,,,,
7217,92.36820983886719,500.0,,1.0,10000.0,4265.943359375,0.02070511318743229,20.0,0
7218,,,0.01,,,,,,
7218,100.37454986572266,500.0,,1.0,10000.0,5037.52587890625,0.020628860220313072,20.0,0
7219,,,0.01,,,,,,
7219,280.74169921875,500.0,,1.0,10000.0,39407.94921875,0.02061343751847744,20.0,0
7220,,,0.01,,,,,,
7220,146.64169311523438,500.0,,1.0,10000.0,10751.89453125,0.020610084757208824,20.0,0
7221,,,0.01,,,,,,
7221,135.81553649902344,500.0,,1.0,10000.0,9222.9296875,0.02060181275010109,20.0,0
7222,,,0.01,,,,,,
7222,145.69219970703125,500.0,,1.0,10000.0,10613.107421875,0.020595047622919083,20.0,0
7223,,,0.01,,,,,,
7223,363.794189453125,500.0,,1.0,10000.0,66173.109375,0.020605815574526787,20.0,0
7224,,,0.01,,,,,,
7224,327.8213195800781,500.0,,1.0,10000.0,53733.40625,0.02060856856405735,20.0,0
7225,,,0.01,,,,,,
7225,49.493282318115234,500.0,,1.0,10000.0,1224.79248046875,0.020615320652723312,20.0,0
7226,,,0.01,,,,,,
7226,414.27850341796875,500.0,,1.0,10000.0,85813.34375,0.020625879988074303,20.0,0
7227,,,0.01,,,,,,
7227,18.75448226928711,500.0,,1.0,10000.0,175.86529541015625,0.02064041793346405,20.0,0
7228,,,0.01,,,,,,
7228,272.5548400878906,500.0,,1.0,10000.0,37143.0703125,0.020656418055295944,20.0,0
7229,,,0.01,,,,,,
7229,230.4554901123047,500.0,,1.0,10000.0,26554.86328125,0.02067040652036667,20.0,0
7230,,,0.01,,,,,,
7230,242.47988891601562,500.0,,1.0,10000.0,29398.248046875,0.02074325457215309,20.0,0
7231,,,0.01,,,,,,
7231,8.657340049743652,500.0,,1.0,10000.0,37.474769592285156,0.020701289176940918,20.0,0
7232,,,0.01,,,,,,
7232,23.40156364440918,500.0,,1.0,10000.0,273.81658935546875,0.020725855603814125,20.0,0
7233,,,0.01,,,,,,
7233,116.23519134521484,500.0,,1.0,10000.0,6755.3095703125,0.020754879340529442,20.0,0
7234,,,0.01,,,,,,
7234,10.110428810119629,500.0,,1.0,10000.0,51.11037826538086,0.020857028663158417,20.0,0
7235,,,0.01,,,,,,
7235,681.9926147460938,500.0,,1.0,10000.0,232556.96875,0.02080688439309597,20.0,0
7236,,,0.01,,,,,,
7236,581.9701538085938,500.0,,1.0,10000.0,169344.65625,0.020834047347307205,20.0,0
7237,,,0.01,,,,,,
7237,23.758312225341797,500.0,,1.0,10000.0,282.22869873046875,0.020862748846411705,20.0,0
7238,,,0.01,,,,,,
7238,451.0130920410156,500.0,,1.0,10000.0,101706.40625,0.020891832187771797,20.0,0
7239,,,0.01,,,,,,
7239,7.979597568511963,500.0,,1.0,10000.0,31.836990356445312,0.021026480942964554,20.0,0
7240,,,0.01,,,,,,
7240,82.42581176757812,500.0,,1.0,10000.0,3397.00732421875,0.021057358011603355,20.0,0
7241,,,0.01,,,,,,
7241,14.593486785888672,500.0,,1.0,10000.0,106.48492431640625,0.02108963392674923,20.0,0
7242,,,0.01,,,,,,
7242,199.42526245117188,500.0,,1.0,10000.0,19885.216796875,0.02102223038673401,20.0,0
7243,,,0.01,,,,,,
7243,221.11822509765625,500.0,,1.0,10000.0,24446.6328125,0.021054306998848915,20.0,0
7244,,,0.01,,,,,,
7244,65.43911743164062,500.0,,1.0,10000.0,2141.13916015625,0.02108650654554367,20.0,0
7245,,,0.01,,,,,,
7245,89.47757720947266,500.0,,1.0,10000.0,4003.1181640625,0.02111920714378357,20.0,0
7246,,,0.01,,,,,,
7246,75.76435852050781,500.0,,1.0,10000.0,2870.119140625,0.02118438482284546,20.0,0
7247,,,0.01,,,,,,
7247,202.4156951904297,500.0,,1.0,10000.0,20486.056640625,0.02117672562599182,20.0,0
7248,,,0.01,,,,,,
7248,13.61775016784668,500.0,,1.0,10000.0,92.72156524658203,0.021197699010372162,20.0,0
7249,,,0.01,,,,,,
7249,223.81362915039062,500.0,,1.0,10000.0,25046.271484375,0.02123754285275936,20.0,0
7250,,,0.01,,,,,,
7250,40.81704330444336,500.0,,1.0,10000.0,833.0155029296875,0.021254120394587517,20.0,0
7251,,,0.01,,,,,,
7251,503.47259521484375,500.0,,1.0,10000.0,126742.3203125,0.021269235759973526,20.0,0
7252,,,0.01,,,,,,
7252,177.66014099121094,500.0,,1.0,10000.0,15781.5615234375,0.02127707190811634,20.0,0
7253,,,0.01,,,,,,
7253,148.04701232910156,500.0,,1.0,10000.0,10958.958984375,0.02129840850830078,20.0,0
7254,,,0.01,,,,,,
7254,314.9886779785156,500.0,,1.0,10000.0,49608.9375,0.021498385816812515,20.0,0
7255,,,0.01,,,,,,
7255,502.68798828125,500.0,,1.0,10000.0,126347.6171875,0.021354807540774345,20.0,0
7256,,,0.01,,,,,,
7256,47.13264465332031,500.0,,1.0,10000.0,1110.7431640625,0.02143723890185356,20.0,0
7257,,,0.01,,,,,,
7257,164.49647521972656,500.0,,1.0,10000.0,13529.5458984375,0.02149197831749916,20.0,0
7258,,,0.01,,,,,,
7258,298.7591247558594,500.0,,1.0,10000.0,44628.5078125,0.021403199061751366,20.0,0
7259,,,0.01,,,,,,
7259,17.916990280151367,500.0,,1.0,10000.0,160.50926208496094,0.021415190771222115,20.0,0
7260,,,0.01,,,,,,
7260,89.895263671875,500.0,,1.0,10000.0,4040.5791015625,0.02142827957868576,20.0,0
7261,,,0.01,,,,,,
7261,282.1441650390625,500.0,,1.0,10000.0,39802.671875,0.021520132198929787,20.0,0
7262,,,0.01,,,,,,
7262,162.5691680908203,500.0,,1.0,10000.0,13214.3671875,0.02153044380247593,20.0,0
7263,,,0.01,,,,,,
7263,22.79859161376953,500.0,,1.0,10000.0,259.8879089355469,0.0216478630900383,20.0,0
7264,,,0.01,,,,,,
7264,201.5142364501953,500.0,,1.0,10000.0,20303.994140625,0.021466540172696114,20.0,0
7265,,,0.01,,,,,,
7265,12.378456115722656,500.0,,1.0,10000.0,76.61308288574219,0.021476522088050842,20.0,0
7266,,,0.01,,,,,,
7266,229.0667266845703,500.0,,1.0,10000.0,26235.783203125,0.021487997844815254,20.0,0
7267,,,0.01,,,,,,
7267,131.52371215820312,500.0,,1.0,10000.0,8649.2431640625,0.021496905013918877,20.0,0
7268,,,0.01,,,,,,
7268,387.778076171875,500.0,,1.0,10000.0,75185.921875,0.02151123620569706,20.0,0
7269,,,0.01,,,,,,
7269,115.28607940673828,500.0,,1.0,10000.0,6645.4404296875,0.021516520529985428,20.0,0
7270,,,0.01,,,,,,
7270,314.2308654785156,500.0,,1.0,10000.0,49370.51953125,0.021523766219615936,20.0,0
7271,,,0.01,,,,,,
7271,313.49505615234375,500.0,,1.0,10000.0,49139.578125,0.021526142954826355,20.0,0
7272,,,0.01,,,,,,
7272,80.8568344116211,500.0,,1.0,10000.0,3268.913330078125,0.021520715206861496,20.0,0
7273,,,0.01,,,,,,
7273,139.05960083007812,500.0,,1.0,10000.0,9668.7890625,0.02156638540327549,20.0,0
7274,,,0.01,,,,,,
7274,106.33015441894531,500.0,,1.0,10000.0,5653.05126953125,0.021524349227547646,20.0,0
7275,,,0.01,,,,,,
7275,101.12353515625,500.0,,1.0,10000.0,5112.98486328125,0.021524501964449883,20.0,0
7276,,,0.01,,,,,,
7276,100.42994689941406,500.0,,1.0,10000.0,5043.0869140625,0.02152290567755699,20.0,0
7277,,,0.01,,,,,,
7277,93.7894058227539,500.0,,1.0,10000.0,4398.22607421875,0.021520214155316353,20.0,0
7278,,,0.01,,,,,,
7278,70.828369140625,500.0,,1.0,10000.0,2508.3291015625,0.021515702828764915,20.0,0
7279,,,0.01,,,,,,
7279,260.3248291015625,500.0,,1.0,10000.0,33884.51171875,0.021526195108890533,20.0,0
7280,,,0.01,,,,,,
7280,169.7393035888672,500.0,,1.0,10000.0,14405.716796875,0.021519342437386513,20.0,0
7281,,,0.01,,,,,,
7281,23.32994270324707,500.0,,1.0,10000.0,272.1430969238281,0.02150861546397209,20.0,0
7282,,,0.01,,,,,,
7282,87.53751373291016,500.0,,1.0,10000.0,3831.408203125,0.0214997585862875,20.0,0
7283,,,0.01,,,,,,
7283,12.45444107055664,500.0,,1.0,10000.0,77.55654907226562,0.021578606218099594,20.0,0
7284,,,0.01,,,,,,
7284,17.020668029785156,500.0,,1.0,10000.0,144.8515625,0.02147437259554863,20.0,0
7285,,,0.01,,,,,,
7285,362.282470703125,500.0,,1.0,10000.0,65624.296875,0.021460218355059624,20.0,0
7286,,,0.01,,,,,,
7286,34.737586975097656,500.0,,1.0,10000.0,603.3499755859375,0.02144728973507881,20.0,0
7287,,,0.01,,,,,,
7287,157.0540313720703,500.0,,1.0,10000.0,12332.9853515625,0.02163158915936947,20.0,0
7288,,,0.01,,,,,,
7288,131.57757568359375,500.0,,1.0,10000.0,8656.330078125,0.021599840372800827,20.0,0
7289,,,0.01,,,,,,
7289,24.603107452392578,500.0,,1.0,10000.0,302.65643310546875,0.02157132513821125,20.0,0
7290,,,0.01,,,,,,
7290,94.22095489501953,500.0,,1.0,10000.0,4438.7939453125,0.021546538919210434,20.0,0
7291,,,0.01,,,,,,
7291,66.97557830810547,500.0,,1.0,10000.0,2242.864013671875,0.021523956209421158,20.0,0
7292,,,0.01,,,,,,
7292,97.82987976074219,500.0,,1.0,10000.0,4785.3427734375,0.02150413580238819,20.0,0
7293,,,0.01,,,,,,
7293,268.934326171875,500.0,,1.0,10000.0,36162.83203125,0.021483778953552246,20.0,0
7294,,,0.01,,,,,,
7294,202.04177856445312,500.0,,1.0,10000.0,20410.44140625,0.021461281925439835,20.0,0
7295,,,0.01,,,,,,
7295,12.140399932861328,500.0,,1.0,10000.0,73.69465637207031,0.021440263837575912,20.0,0
7296,,,0.01,,,,,,
7296,103.9256591796875,500.0,,1.0,10000.0,5400.271484375,0.021419662982225418,20.0,0
7297,,,0.01,,,,,,
7297,45.62710189819336,500.0,,1.0,10000.0,1040.9161376953125,0.021399104967713356,20.0,0
7298,,,0.01,,,,,,
7298,29.266189575195312,500.0,,1.0,10000.0,428.2549133300781,0.021427113562822342,20.0,0
7299,,,0.01,,,,,,
7299,4.736514091491699,500.0,,1.0,10000.0,11.217283248901367,0.021372873336076736,20.0,0
7300,,,0.01,,,,,,
7300,125.12995910644531,500.0,,1.0,10000.0,7828.7529296875,0.021356908604502678,20.0,0
7301,,,0.01,,,,,,
7301,170.39141845703125,500.0,,1.0,10000.0,14516.6171875,0.02144366316497326,20.0,0
7302,,,0.01,,,,,,
7302,281.9384765625,500.0,,1.0,10000.0,39744.6484375,0.02129562571644783,20.0,0
7303,,,0.01,,,,,,
7303,22.40587043762207,500.0,,1.0,10000.0,251.0115203857422,0.021263785660266876,20.0,0
7304,,,0.01,,,,,,
7304,69.19768524169922,500.0,,1.0,10000.0,2394.15966796875,0.0211090836673975,20.0,0
7305,,,0.01,,,,,,
7305,50.103450775146484,500.0,,1.0,10000.0,1255.1778564453125,0.02107495628297329,20.0,0
7306,,,0.01,,,,,,
7306,63.690391540527344,500.0,,1.0,10000.0,2028.23291015625,0.021041052415966988,20.0,0
7307,,,0.01,,,,,,
7307,26.195053100585938,500.0,,1.0,10000.0,343.09039306640625,0.02100657857954502,20.0,0
7308,,,0.01,,,,,,
7308,80.76982879638672,500.0,,1.0,10000.0,3261.882568359375,0.020946897566318512,20.0,0
7309,,,0.01,,,,,,
7309,131.5723419189453,500.0,,1.0,10000.0,8655.640625,0.020924000069499016,20.0,0
7310,,,0.01,,,,,,
7310,181.44895935058594,500.0,,1.0,10000.0,16461.861328125,0.02089742012321949,20.0,0
7311,,,0.01,,,,,,
7311,8.287822723388672,500.0,,1.0,10000.0,34.34400177001953,0.0208725668489933,20.0,0
7312,,,0.01,,,,,,
7312,36.98711013793945,500.0,,1.0,10000.0,684.023193359375,0.02086043916642666,20.0,0
7313,,,0.01,,,,,,
7313,9.79742431640625,500.0,,1.0,10000.0,47.99475860595703,0.020910952240228653,20.0,0
7314,,,0.01,,,,,,
7314,44.533294677734375,500.0,,1.0,10000.0,991.6071166992188,0.020935693755745888,20.0,0
7315,,,0.01,,,,,,
7315,451.48785400390625,500.0,,1.0,10000.0,101920.640625,0.02089974842965603,20.0,0
7316,,,0.01,,,,,,
7316,74.27455139160156,500.0,,1.0,10000.0,2758.354736328125,0.02086234651505947,20.0,0
7317,,,0.01,,,,,,
7317,67.73753356933594,500.0,,1.0,10000.0,2294.186279296875,0.020866913720965385,20.0,0
7318,,,0.01,,,,,,
7318,10.11756420135498,500.0,,1.0,10000.0,51.18254852294922,0.020791882649064064,20.0,0
7319,,,0.01,,,,,,
7319,314.6451721191406,500.0,,1.0,10000.0,49500.7890625,0.020678183063864708,20.0,0
7320,,,0.01,,,,,,
7320,136.62167358398438,500.0,,1.0,10000.0,9332.740234375,0.020729435607790947,20.0,0
7321,,,0.01,,,,,,
7321,9.649169921875,500.0,,1.0,10000.0,46.55324172973633,0.020600901916623116,20.0,0
7322,,,0.01,,,,,,
7322,178.96969604492188,500.0,,1.0,10000.0,16015.0751953125,0.020566169172525406,20.0,0
7323,,,0.01,,,,,,
7323,150.89132690429688,500.0,,1.0,10000.0,11384.095703125,0.02054109238088131,20.0,0
7324,,,0.01,,,,,,
7324,89.43026733398438,500.0,,1.0,10000.0,3998.886474609375,0.020564237609505653,20.0,0
7325,,,0.01,,,,,,
7325,58.14434051513672,500.0,,1.0,10000.0,1690.382080078125,0.020471248775720596,20.0,0
7326,,,0.01,,,,,,
7326,201.57818603515625,500.0,,1.0,10000.0,20316.8828125,0.020444195717573166,20.0,0
7327,,,0.01,,,,,,
7327,469.4976501464844,500.0,,1.0,10000.0,110214.015625,0.02041373960673809,20.0,0
7328,,,0.01,,,,,,
7328,99.92173767089844,500.0,,1.0,10000.0,4992.1767578125,0.02037629671394825,20.0,0
7329,,,0.01,,,,,,
7329,97.76649475097656,500.0,,1.0,10000.0,4779.1435546875,0.020346125587821007,20.0,0
7330,,,0.01,,,,,,
7330,64.5711898803711,500.0,,1.0,10000.0,2084.719482421875,0.020249174907803535,20.0,0
7331,,,0.01,,,,,,
7331,438.96630859375,500.0,,1.0,10000.0,96345.703125,0.020235979929566383,20.0,0
7332,,,0.01,,,,,,
7332,68.0891342163086,500.0,,1.0,10000.0,2318.06494140625,0.02021401934325695,20.0,0
7333,,,0.01,,,,,,
7333,467.11083984375,500.0,,1.0,10000.0,109096.2734375,0.020192140713334084,20.0,0
7334,,,0.01,,,,,,
7334,226.29710388183594,500.0,,1.0,10000.0,25605.19140625,0.020205756649374962,20.0,0
7335,,,0.01,,,,,,
7335,289.2345275878906,500.0,,1.0,10000.0,41828.3046875,0.020277954638004303,20.0,0
7336,,,0.01,,,,,,
7336,116.67636108398438,500.0,,1.0,10000.0,6806.6865234375,0.02023317664861679,20.0,0
7337,,,0.01,,,,,,
7337,8.907354354858398,500.0,,1.0,10000.0,39.67047882080078,0.020146841183304787,20.0,0
7338,,,0.01,,,,,,
7338,75.7273178100586,500.0,,1.0,10000.0,2867.313232421875,0.020138965919613838,20.0,0
7339,,,0.01,,,,,,
7339,25.46558952331543,500.0,,1.0,10000.0,324.2481689453125,0.020134782418608665,20.0,0
7340,,,0.01,,,,,,
7340,106.44883728027344,500.0,,1.0,10000.0,5665.677734375,0.02013045735657215,20.0,0
7341,,,0.01,,,,,,
7341,125.94322204589844,500.0,,1.0,10000.0,7930.84716796875,0.020123008638620377,20.0,0
7342,,,0.01,,,,,,
7342,65.08902740478516,500.0,,1.0,10000.0,2118.29052734375,0.02019071765244007,20.0,0
7343,,,0.01,,,,,,
7343,281.1585388183594,500.0,,1.0,10000.0,39525.0625,0.020245490595698357,20.0,0
7344,,,0.01,,,,,,
7344,280.9731750488281,500.0,,1.0,10000.0,39472.9609375,0.020104482769966125,20.0,0
7345,,,0.01,,,,,,
7345,221.26893615722656,500.0,,1.0,10000.0,24479.97265625,0.020094403997063637,20.0,0
7346,,,0.01,,,,,,
7346,4.9970927238464355,500.0,,1.0,10000.0,12.485467910766602,0.020092632621526718,20.0,0
7347,,,0.01,,,,,,
7347,88.27752685546875,500.0,,1.0,10000.0,3896.460693359375,0.020094186067581177,20.0,0
7348,,,0.01,,,,,,
7348,62.57887649536133,500.0,,1.0,10000.0,1958.057861328125,0.020090371370315552,20.0,0
7349,,,0.01,,,,,,
7349,102.79379272460938,500.0,,1.0,10000.0,5283.28125,0.020087968558073044,20.0,0
7350,,,0.01,,,,,,
7350,140.69761657714844,500.0,,1.0,10000.0,9897.9091796875,0.020082635805010796,20.0,0
7351,,,0.01,,,,,,
7351,229.26914978027344,500.0,,1.0,10000.0,26282.169921875,0.020151767879724503,20.0,0
7352,,,0.01,,,,,,
7352,233.01559448242188,500.0,,1.0,10000.0,27148.134765625,0.020065436139702797,20.0,0
7353,,,0.01,,,,,,
7353,248.88035583496094,500.0,,1.0,10000.0,30970.716796875,0.020076127722859383,20.0,0
7354,,,0.01,,,,,,
7354,215.7490692138672,500.0,,1.0,10000.0,23273.83203125,0.020046040415763855,20.0,0
7355,,,0.01,,,,,,
7355,73.5841293334961,500.0,,1.0,10000.0,2707.3115234375,0.02003995142877102,20.0,0
7356,,,0.01,,,,,,
7356,114.34809875488281,500.0,,1.0,10000.0,6537.744140625,0.02003595232963562,20.0,0
7357,,,0.01,,,,,,
7357,102.83434295654297,500.0,,1.0,10000.0,5287.451171875,0.02003576047718525,20.0,0
7358,,,0.01,,,,,,
7358,131.98260498046875,500.0,,1.0,10000.0,8709.703125,0.020037565380334854,20.0,0
7359,,,0.01,,,,,,
7359,29.41644859313965,500.0,,1.0,10000.0,432.6636962890625,0.020039815455675125,20.0,0
7360,,,0.01,,,,,,
7360,30.902023315429688,500.0,,1.0,10000.0,477.467529296875,0.020044075325131416,20.0,0
7361,,,0.01,,,,,,
7361,176.64501953125,500.0,,1.0,10000.0,15601.73046875,0.020048798993229866,20.0,0
7362,,,0.01,,,,,,
7362,112.66252136230469,500.0,,1.0,10000.0,6346.42236328125,0.02005688101053238,20.0,0
7363,,,0.01,,,,,,
7363,14.899236679077148,500.0,,1.0,10000.0,110.99362182617188,0.020068448036909103,20.0,0
7364,,,0.01,,,,,,
7364,203.53585815429688,500.0,,1.0,10000.0,20713.421875,0.02008040063083172,20.0,0
7365,,,0.01,,,,,,
7365,113.68699645996094,500.0,,1.0,10000.0,6462.36669921875,0.02009730599820614,20.0,0
7366,,,0.01,,,,,,
7366,233.48321533203125,500.0,,1.0,10000.0,27257.20703125,0.020112447440624237,20.0,0
7367,,,0.01,,,,,,
7367,28.6462345123291,500.0,,1.0,10000.0,410.3033752441406,0.020144015550613403,20.0,0
7368,,,0.01,,,,,,
7368,8.010204315185547,500.0,,1.0,10000.0,32.08169174194336,0.020158974453806877,20.0,0
7369,,,0.01,,,,,,
7369,55.67255401611328,500.0,,1.0,10000.0,1549.7164306640625,0.02017281763255596,20.0,0
7370,,,0.01,,,,,,
7370,72.32766723632812,500.0,,1.0,10000.0,2615.6455078125,0.020314136520028114,20.0,0
7371,,,0.01,,,,,,
7371,166.9746551513672,500.0,,1.0,10000.0,13940.2685546875,0.020200597122311592,20.0,0
7372,,,0.01,,,,,,
7372,6.234442234039307,500.0,,1.0,10000.0,19.43413543701172,0.0203105341643095,20.0,0
7373,,,0.01,,,,,,
7373,9.45284366607666,500.0,,1.0,10000.0,44.678123474121094,0.020330503582954407,20.0,0
7374,,,0.01,,,,,,
7374,37.803062438964844,500.0,,1.0,10000.0,714.5357055664062,0.02023386023938656,20.0,0
7375,,,0.01,,,,,,
7375,103.00209045410156,500.0,,1.0,10000.0,5304.71533203125,0.02032778225839138,20.0,0
7376,,,0.01,,,,,,
7376,134.7263641357422,500.0,,1.0,10000.0,9075.595703125,0.020236385986208916,20.0,0
7377,,,0.01,,,,,,
7377,135.37586975097656,500.0,,1.0,10000.0,9163.3125,0.020233923569321632,20.0,0
7378,,,0.01,,,,,,
7378,107.61622619628906,500.0,,1.0,10000.0,5790.6259765625,0.020270004868507385,20.0,0
7379,,,0.01,,,,,,
7379,308.494873046875,500.0,,1.0,10000.0,47584.546875,0.020226983353495598,20.0,0
7380,,,0.01,,,,,,
7380,4.818014621734619,500.0,,1.0,10000.0,11.606632232666016,0.020415689796209335,20.0,0
7381,,,0.01,,,,,,
7381,239.3044891357422,500.0,,1.0,10000.0,28633.318359375,0.02020462043583393,20.0,0
7382,,,0.01,,,,,,
7382,31.375410079956055,500.0,,1.0,10000.0,492.20819091796875,0.020199008285999298,20.0,0
7383,,,0.01,,,,,,
7383,231.7888641357422,500.0,,1.0,10000.0,26863.0390625,0.020194558426737785,20.0,0
7384,,,0.01,,,,,,
7384,287.6106872558594,500.0,,1.0,10000.0,41359.95703125,0.020191000774502754,20.0,0
7385,,,0.01,,,,,,
7385,21.731380462646484,500.0,,1.0,10000.0,236.12643432617188,0.020191971212625504,20.0,0
7386,,,0.01,,,,,,
7386,13.542925834655762,500.0,,1.0,10000.0,91.70540618896484,0.02019628696143627,20.0,0
7387,,,0.01,,,,,,
7387,40.3543586730957,500.0,,1.0,10000.0,814.2371215820312,0.020205987617373466,20.0,0
7388,,,0.01,,,,,,
7388,23.157442092895508,500.0,,1.0,10000.0,268.1335754394531,0.020215177908539772,20.0,0
7389,,,0.01,,,,,,
7389,83.39712524414062,500.0,,1.0,10000.0,3477.5400390625,0.020224126055836678,20.0,0
