train_params/lambda_mask,train/loss_normal_consistency,train/loss_rgb,step,train_params/lambda_normal_consistency,epoch,train/loss_sd_3d,train/grad_norm,train_params/lambda_laplacian_smoothness,lr-Adam,train/max_step,train_params/lambda_rgb,train/grad_norm_3d,train/min_step,train/min_step_3d,train/max_step_3d,train/loss_sd,train_params/lambda_3d_sd,train/loss_mask,train_params/lambda_sd
,,,4433,,,,,,0.001,,,,,,,,,,
100.0,0.009516434744000435,0.005662804469466209,4433,1000.0,0,24.582592010498047,198.79879760742188,0.0,,600.0,1000.0,7.011788845062256,200.0,200.0,600.0,19760.48046875,1.0,0.2138887345790863,0.02500000037252903
,,,4434,,,,,,0.001,,,,,,,,,,
100.0,0.009514961391687393,0.005658063106238842,4434,1000.0,0,138.59237670898438,188.00411987304688,0.0,,600.0,1000.0,16.648866653442383,200.0,200.0,600.0,17672.77734375,1.0,0.21376211941242218,0.02500000037252903
,,,4435,,,,,,0.001,,,,,,,,,,
100.0,0.009513409808278084,0.005659937858581543,4435,1000.0,0,109.71368408203125,194.2435302734375,0.0,,600.0,1000.0,14.813080787658691,200.0,200.0,600.0,18865.2734375,1.0,0.21375295519828796,0.02500000037252903
,,,4436,,,,,,0.001,,,,,,,,,,
100.0,0.009511828422546387,0.005662920884788036,4436,1000.0,0,43.50395965576172,129.3837432861328,0.0,,600.0,1000.0,9.327803611755371,200.0,200.0,600.0,8370.076171875,1.0,0.21370771527290344,0.02500000037252903
,,,4437,,,,,,0.001,,,,,,,,,,
100.0,0.009510233998298645,0.005667643155902624,4437,1000.0,0,26.402278900146484,52.98582458496094,0.0,,600.0,1000.0,7.266674518585205,200.0,200.0,600.0,1403.7489013671875,1.0,0.21382351219654083,0.02500000037252903
,,,4438,,,,,,0.001,,,,,,,,,,
100.0,0.009508570656180382,0.005668549798429012,4438,1000.0,0,26.531646728515625,142.38284301757812,0.0,,600.0,1000.0,7.2844557762146,200.0,200.0,600.0,10136.4375,1.0,0.21386311948299408,0.02500000037252903
,,,4439,,,,,,0.001,,,,,,,,,,
100.0,0.00950697623193264,0.0056645250879228115,4439,1000.0,0,77.71114349365234,275.7813720703125,0.0,,600.0,1000.0,12.46684741973877,200.0,200.0,600.0,38027.67578125,1.0,0.2138642519712448,0.02500000037252903
,,,4440,,,,,,0.001,,,,,,,,,,
100.0,0.009505451656877995,0.0056714522652328014,4440,1000.0,0,19.432037353515625,186.6686248779297,0.0,,600.0,1000.0,6.234105587005615,200.0,200.0,600.0,17422.587890625,1.0,0.2138388454914093,0.02500000037252903
,,,4441,,,,,,0.001,,,,,,,,,,
100.0,0.009503950364887714,0.0056762173771858215,4441,1000.0,0,58.88096618652344,37.783226013183594,0.0,,600.0,1000.0,10.85181713104248,200.0,200.0,600.0,713.7861328125,1.0,0.21387489140033722,0.02500000037252903
,,,4442,,,,,,0.001,,,,,,,,,,
100.0,0.009502527303993702,0.005680295638740063,4442,1000.0,0,53.24237823486328,294.7584228515625,0.0,,600.0,1000.0,10.319145202636719,200.0,200.0,600.0,43441.26171875,1.0,0.21382713317871094,0.02500000037252903
,,,4443,,,,,,0.001,,,,,,,,,,
100.0,0.009501080960035324,0.005687055643647909,4443,1000.0,0,57.705223083496094,250.697265625,0.0,,600.0,1000.0,10.742924690246582,200.0,200.0,600.0,31424.5546875,1.0,0.2137916088104248,0.02500000037252903
,,,4444,,,,,,0.001,,,,,,,,,,
100.0,0.009499741718173027,0.005695652216672897,4444,1000.0,0,164.74801635742188,260.1707763671875,0.0,,600.0,1000.0,18.15202522277832,200.0,200.0,600.0,33844.4140625,1.0,0.213768869638443,0.02500000037252903
,,,4445,,,,,,0.001,,,,,,,,,,
100.0,0.009498483501374722,0.005709602497518063,4445,1000.0,0,14.048482894897461,126.66114044189453,0.0,,600.0,1000.0,5.300657272338867,200.0,200.0,600.0,8021.5224609375,1.0,0.2137630581855774,0.02500000037252903
,,,4446,,,,,,0.001,,,,,,,,,,
100.0,0.009497210383415222,0.005721914581954479,4446,1000.0,0,22.106674194335938,222.64247131347656,0.0,,600.0,1000.0,6.6493120193481445,200.0,200.0,600.0,24784.8359375,1.0,0.2138006091117859,0.02500000037252903
,,,4447,,,,,,0.001,,,,,,,,,,
100.0,0.009495959617197514,0.00573106249794364,4447,1000.0,0,18.37502098083496,142.2666473388672,0.0,,600.0,1000.0,6.062180995941162,200.0,200.0,600.0,10119.8994140625,1.0,0.2137945145368576,0.02500000037252903
,,,4448,,,,,,0.001,,,,,,,,,,
100.0,0.009494846686720848,0.005734519567340612,4448,1000.0,0,130.36962890625,173.5797119140625,0.0,,600.0,1000.0,16.147422790527344,200.0,200.0,600.0,15064.9580078125,1.0,0.2137756645679474,0.02500000037252903
,,,4449,,,,,,0.001,,,,,,,,,,
100.0,0.009493748657405376,0.005737966857850552,4449,1000.0,0,34.41401672363281,138.53831481933594,0.0,,600.0,1000.0,8.296266555786133,200.0,200.0,600.0,9596.431640625,1.0,0.2137904316186905,0.02500000037252903
,,,4450,,,,,,0.001,,,,,,,,,,
100.0,0.009492486715316772,0.005738222971558571,4450,1000.0,0,69.19355773925781,187.89193725585938,0.0,,600.0,1000.0,11.763805389404297,200.0,200.0,600.0,17651.69140625,1.0,0.2137860357761383,0.02500000037252903
,,,4451,,,,,,0.001,,,,,,,,,,
100.0,0.009491168893873692,0.005739648826420307,4451,1000.0,0,16.455039978027344,297.3595275878906,0.0,,600.0,1000.0,5.736730575561523,200.0,200.0,600.0,44211.34375,1.0,0.21372708678245544,0.02500000037252903
,,,4452,,,,,,0.001,,,,,,,,,,
100.0,0.009489711374044418,0.0057398006319999695,4452,1000.0,0,120.35401153564453,248.46998596191406,0.0,,600.0,1000.0,15.51476764678955,200.0,200.0,600.0,30868.66796875,1.0,0.21368007361888885,0.02500000037252903
,,,4453,,,,,,0.001,,,,,,,,,,
100.0,0.009488326497375965,0.005746545270085335,4453,1000.0,0,52.190616607666016,250.7814483642578,0.0,,600.0,1000.0,10.216713905334473,200.0,200.0,600.0,31445.666015625,1.0,0.21359622478485107,0.02500000037252903
,,,4454,,,,,,0.001,,,,,,,,,,
100.0,0.00948705617338419,0.005753084551542997,4454,1000.0,0,43.20945358276367,225.00140380859375,0.0,,600.0,1000.0,9.29617691040039,200.0,200.0,600.0,25312.81640625,1.0,0.21359628438949585,0.02500000037252903
,,,4455,,,,,,0.001,,,,,,,,,,
100.0,0.00948573648929596,0.0057584065943956375,4455,1000.0,0,28.043649673461914,158.90708923339844,0.0,,600.0,1000.0,7.489145278930664,200.0,200.0,600.0,12625.73046875,1.0,0.21363753080368042,0.02500000037252903
,,,4456,,,,,,0.001,,,,,,,,,,
100.0,0.009484471753239632,0.005760507192462683,4456,1000.0,0,96.48665618896484,65.57594299316406,0.0,,600.0,1000.0,13.891484260559082,200.0,200.0,600.0,2150.102294921875,1.0,0.21363390982151031,0.02500000037252903
,,,4457,,,,,,0.001,,,,,,,,,,
100.0,0.009483102709054947,0.005761077627539635,4457,1000.0,0,129.50732421875,159.6393585205078,0.0,,600.0,1000.0,16.093931198120117,200.0,200.0,600.0,12742.36328125,1.0,0.2136312574148178,0.02500000037252903
,,,4458,,,,,,0.001,,,,,,,,,,
100.0,0.00948160607367754,0.005760818719863892,4458,1000.0,0,40.50527572631836,141.96339416503906,0.0,,600.0,1000.0,9.000585556030273,200.0,200.0,600.0,10076.802734375,1.0,0.21358688175678253,0.02500000037252903
,,,4459,,,,,,0.001,,,,,,,,,,
100.0,0.009480169974267483,0.00575855141505599,4459,1000.0,0,110.48612976074219,233.75062561035156,0.0,,600.0,1000.0,14.86513614654541,200.0,200.0,600.0,27319.6796875,1.0,0.2135533094406128,0.02500000037252903
,,,4460,,,,,,0.001,,,,,,,,,,
100.0,0.009478839114308357,0.00575483962893486,4460,1000.0,0,66.53501892089844,248.49839782714844,0.0,,600.0,1000.0,11.535598754882812,200.0,200.0,600.0,30875.7265625,1.0,0.2135515660047531,0.02500000037252903
,,,4461,,,,,,0.001,,,,,,,,,,
100.0,0.009477458894252777,0.0057569630444049835,4461,1000.0,0,75.471435546875,202.62075805664062,0.0,,600.0,1000.0,12.285881996154785,200.0,200.0,600.0,20527.5859375,1.0,0.21354565024375916,0.02500000037252903
,,,4462,,,,,,0.001,,,,,,,,,,
100.0,0.00947593990713358,0.005757487379014492,4462,1000.0,0,119.10353088378906,79.71601867675781,0.0,,600.0,1000.0,15.433958053588867,200.0,200.0,600.0,3177.322021484375,1.0,0.21354135870933533,0.02500000037252903
,,,4463,,,,,,0.001,,,,,,,,,,
100.0,0.009474503807723522,0.005754766520112753,4463,1000.0,0,81.4906234741211,183.51173400878906,0.0,,600.0,1000.0,12.766410827636719,200.0,200.0,600.0,16838.27734375,1.0,0.21348805725574493,0.02500000037252903
,,,4464,,,,,,0.001,,,,,,,,,,
100.0,0.009473239071667194,0.005750518292188644,4464,1000.0,0,49.63006591796875,151.1728973388672,0.0,,600.0,1000.0,9.96293830871582,200.0,200.0,600.0,11426.623046875,1.0,0.2134404182434082,0.02500000037252903
,,,4465,,,,,,0.001,,,,,,,,,,
100.0,0.00947191845625639,0.005745391361415386,4465,1000.0,0,16.761993408203125,151.31585693359375,0.0,,600.0,1000.0,5.789990425109863,200.0,200.0,600.0,11448.244140625,1.0,0.21343007683753967,0.02500000037252903
,,,4466,,,,,,0.001,,,,,,,,,,
100.0,0.009470474906265736,0.005738762207329273,4466,1000.0,0,60.38740158081055,110.28209686279297,0.0,,600.0,1000.0,10.98975944519043,200.0,200.0,600.0,6081.0703125,1.0,0.2135499119758606,0.02500000037252903
,,,4467,,,,,,0.001,,,,,,,,,,
100.0,0.009468947537243366,0.005728220101445913,4467,1000.0,0,48.466712951660156,126.67180633544922,0.0,,600.0,1000.0,9.845477104187012,200.0,200.0,600.0,8022.873046875,1.0,0.21346929669380188,0.02500000037252903
,,,4468,,,,,,0.001,,,,,,,,,,
100.0,0.009467408992350101,0.005714829079806805,4468,1000.0,0,66.20121765136719,108.14543151855469,0.0,,600.0,1000.0,11.50662612915039,200.0,200.0,600.0,5847.71728515625,1.0,0.21341750025749207,0.02500000037252903
,,,4469,,,,,,0.001,,,,,,,,,,
100.0,0.009465813636779785,0.0057022362016141415,4469,1000.0,0,75.73564147949219,62.81322479248047,0.0,,600.0,1000.0,12.307367324829102,200.0,200.0,600.0,1972.75048828125,1.0,0.2133687436580658,0.02500000037252903
,,,4470,,,,,,0.001,,,,,,,,,,
100.0,0.009464294649660587,0.005689411889761686,4470,1000.0,0,102.63088989257812,267.2973327636719,0.0,,600.0,1000.0,14.326960563659668,200.0,200.0,600.0,35723.93359375,1.0,0.21332259476184845,0.02500000037252903
,,,4471,,,,,,0.001,,,,,,,,,,
100.0,0.009462681598961353,0.005685610231012106,4471,1000.0,0,98.46286010742188,134.0486297607422,0.0,,600.0,1000.0,14.0330228805542,200.0,200.0,600.0,8984.5166015625,1.0,0.2133374959230423,0.02500000037252903
,,,4472,,,,,,0.001,,,,,,,,,,
100.0,0.009461251087486744,0.0056873951107263565,4472,1000.0,0,42.627105712890625,182.68043518066406,0.0,,600.0,1000.0,9.233321189880371,200.0,200.0,600.0,16686.0703125,1.0,0.21338674426078796,0.02500000037252903
,,,4473,,,,,,0.001,,,,,,,,,,
100.0,0.009459717199206352,0.0056885345838963985,4473,1000.0,0,46.55526351928711,119.16048431396484,0.0,,600.0,1000.0,9.64937973022461,200.0,200.0,600.0,7099.61083984375,1.0,0.21338362991809845,0.02500000037252903
,,,4474,,,,,,0.001,,,,,,,,,,
100.0,0.009458120912313461,0.005689443554729223,4474,1000.0,0,32.387596130371094,66.84600067138672,0.0,,600.0,1000.0,8.048303604125977,200.0,200.0,600.0,2234.19384765625,1.0,0.2134227603673935,0.02500000037252903
,,,4475,,,,,,0.001,,,,,,,,,,
100.0,0.00945646595209837,0.0056869639083743095,4475,1000.0,0,113.24481964111328,211.9535675048828,0.0,,600.0,1000.0,15.049572944641113,200.0,200.0,600.0,22462.15625,1.0,0.21337518095970154,0.02500000037252903
,,,4476,,,,,,0.001,,,,,,,,,,
100.0,0.009454802609980106,0.005692236125469208,4476,1000.0,0,117.09041595458984,265.56390380859375,0.0,,600.0,1000.0,15.30296802520752,200.0,200.0,600.0,35262.08984375,1.0,0.21337389945983887,0.02500000037252903
,,,4477,,,,,,0.001,,,,,,,,,,
100.0,0.009453321807086468,0.00570133700966835,4477,1000.0,0,124.33793640136719,88.3961181640625,0.0,,600.0,1000.0,15.76945972442627,200.0,200.0,600.0,3906.93701171875,1.0,0.2132878601551056,0.02500000037252903
,,,4478,,,,,,0.001,,,,,,,,,,
100.0,0.009452014230191708,0.005715218838304281,4478,1000.0,0,73.11682891845703,184.4060821533203,0.0,,600.0,1000.0,12.092710494995117,200.0,200.0,600.0,17002.802734375,1.0,0.2132892906665802,0.02500000037252903
,,,4479,,,,,,0.001,,,,,,,,,,
100.0,0.00945071317255497,0.005731290206313133,4479,1000.0,0,18.63327407836914,60.86540222167969,0.0,,600.0,1000.0,6.104633331298828,200.0,200.0,600.0,1852.298583984375,1.0,0.21340909600257874,0.02500000037252903
,,,4480,,,,,,0.001,,,,,,,,,,
100.0,0.009449453093111515,0.00573738431558013,4480,1000.0,0,88.67304229736328,166.1914825439453,0.0,,600.0,1000.0,13.317134857177734,200.0,200.0,600.0,13809.8046875,1.0,0.2133656144142151,0.02500000037252903
,,,4481,,,,,,0.001,,,,,,,,,,
100.0,0.009448165073990822,0.005745690315961838,4481,1000.0,0,158.14132690429688,97.59190368652344,0.0,,600.0,1000.0,17.784337997436523,200.0,200.0,600.0,4762.08984375,1.0,0.2134036123752594,0.02500000037252903
,,,4482,,,,,,0.001,,,,,,,,,,
100.0,0.009446961805224419,0.005763680674135685,4482,1000.0,0,100.29742431640625,131.5846405029297,0.0,,600.0,1000.0,14.163150787353516,200.0,200.0,600.0,8657.259765625,1.0,0.2134038358926773,0.02500000037252903
,,,4483,,,,,,0.001,,,,,,,,,,
100.0,0.009445865638554096,0.005778088700026274,4483,1000.0,0,92.30665588378906,215.56381225585938,0.0,,600.0,1000.0,13.587247848510742,200.0,200.0,600.0,23233.87890625,1.0,0.2134014070034027,0.02500000037252903
,,,4484,,,,,,0.001,,,,,,,,,,
100.0,0.009444821625947952,0.00579548766836524,4484,1000.0,0,18.438152313232422,38.91099548339844,0.0,,600.0,1000.0,6.072586536407471,200.0,200.0,600.0,757.03271484375,1.0,0.2133708894252777,0.02500000037252903
,,,4485,,,,,,0.001,,,,,,,,,,
100.0,0.009443741291761398,0.005807969253510237,4485,1000.0,0,85.37890625,193.88619995117188,0.0,,600.0,1000.0,13.067432403564453,200.0,200.0,600.0,18795.9296875,1.0,0.21333128213882446,0.02500000037252903
,,,4486,,,,,,0.001,,,,,,,,,,
100.0,0.009442692622542381,0.00581576582044363,4486,1000.0,0,104.83651733398438,125.15108489990234,0.0,,600.0,1000.0,14.480091094970703,200.0,200.0,600.0,7831.3974609375,1.0,0.2133719027042389,0.02500000037252903
,,,4487,,,,,,0.001,,,,,,,,,,
100.0,0.009441523812711239,0.005822108592838049,4487,1000.0,0,79.99427795410156,236.9711151123047,0.0,,600.0,1000.0,12.64865779876709,200.0,200.0,600.0,28077.65625,1.0,0.21341219544410706,0.02500000037252903
,,,4488,,,,,,0.001,,,,,,,,,,
100.0,0.009440395049750805,0.005825638305395842,4488,1000.0,0,95.0296630859375,107.38452911376953,0.0,,600.0,1000.0,13.786199569702148,200.0,200.0,600.0,5765.71875,1.0,0.21333038806915283,0.02500000037252903
,,,4489,,,,,,0.001,,,,,,,,,,
100.0,0.00943923369050026,0.005827999673783779,4489,1000.0,0,31.43089485168457,196.283203125,0.0,,600.0,1000.0,7.928542613983154,200.0,200.0,600.0,19263.548828125,1.0,0.21333391964435577,0.02500000037252903
,,,4490,,,,,,0.001,,,,,,,,,,
100.0,0.009438153356313705,0.005826957523822784,4490,1000.0,0,182.11007690429688,129.4695281982422,0.0,,600.0,1000.0,19.084552764892578,200.0,200.0,600.0,8381.1796875,1.0,0.21333344280719757,0.02500000037252903
,,,4491,,,,,,0.001,,,,,,,,,,
100.0,0.009436962194740772,0.005819845478981733,4491,1000.0,0,170.40350341796875,220.4061737060547,0.0,,600.0,1000.0,18.46095848083496,200.0,200.0,600.0,24289.44140625,1.0,0.2133207619190216,0.02500000037252903
,,,4492,,,,,,0.001,,,,,,,,,,
100.0,0.009435887448489666,0.005819770507514477,4492,1000.0,0,18.973411560058594,250.6769256591797,0.0,,600.0,1000.0,6.160099506378174,200.0,200.0,600.0,31419.4609375,1.0,0.21336260437965393,0.02500000037252903
,,,4493,,,,,,0.001,,,,,,,,,,
100.0,0.009434618055820465,0.005820702761411667,4493,1000.0,0,60.09061050415039,220.2362060546875,0.0,,600.0,1000.0,10.962719917297363,200.0,200.0,600.0,24251.9921875,1.0,0.2132817506790161,0.02500000037252903
,,,4494,,,,,,0.001,,,,,,,,,,
100.0,0.009433459490537643,0.005824508145451546,4494,1000.0,0,48.14045715332031,97.94088745117188,0.0,,600.0,1000.0,9.812283515930176,200.0,200.0,600.0,4796.208984375,1.0,0.21321627497673035,0.02500000037252903
,,,4495,,,,,,0.001,,,,,,,,,,
100.0,0.009432226419448853,0.005828044842928648,4495,1000.0,0,33.32976531982422,45.07938766479492,0.0,,600.0,1000.0,8.164528846740723,200.0,200.0,600.0,1016.0755615234375,1.0,0.2132531702518463,0.02500000037252903
,,,4496,,,,,,0.001,,,,,,,,,,
100.0,0.009430857375264168,0.005825772415846586,4496,1000.0,0,29.347904205322266,87.98594665527344,0.0,,600.0,1000.0,7.661318778991699,200.0,200.0,600.0,3870.763671875,1.0,0.2131877839565277,0.02500000037252903
,,,4497,,,,,,0.001,,,,,,,,,,
100.0,0.009429397992789745,0.005822427105158567,4497,1000.0,0,12.997286796569824,173.1753387451172,0.0,,600.0,1000.0,5.098487377166748,200.0,200.0,600.0,14994.84765625,1.0,0.21312105655670166,0.02500000037252903
,,,4498,,,,,,0.001,,,,,,,,,,
100.0,0.009428031742572784,0.005822070874273777,4498,1000.0,0,139.7873992919922,214.27928161621094,0.0,,600.0,1000.0,16.720489501953125,200.0,200.0,600.0,22957.8046875,1.0,0.21318559348583221,0.02500000037252903
,,,4499,,,,,,0.001,,,,,,,,,,
100.0,0.009426714852452278,0.005818219389766455,4499,1000.0,0,102.72588348388672,244.02914428710938,0.0,,600.0,1000.0,14.333588600158691,200.0,200.0,600.0,29775.11328125,1.0,0.21317708492279053,0.02500000037252903
,,,4500,,,,,,0.001,,,,,,,,,,
100.0,0.009425431489944458,0.005818250589072704,4500,1000.0,0,54.53278350830078,220.98013305664062,0.0,,600.0,1000.0,10.443446159362793,200.0,200.0,600.0,24416.109375,1.0,0.21329525113105774,0.02500000037252903
,,,4501,,,,,,0.001,,,,,,,,,,
100.0,0.009424293413758278,0.005815503187477589,4501,1000.0,0,110.74817657470703,237.3165740966797,0.0,,600.0,1000.0,14.8827543258667,200.0,200.0,600.0,28159.578125,1.0,0.213288813829422,0.02500000037252903
,,,4502,,,,,,0.001,,,,,,,,,,
100.0,0.009423204697668552,0.005811944603919983,4502,1000.0,0,36.73375701904297,193.68785095214844,0.0,,600.0,1000.0,8.571319580078125,200.0,200.0,600.0,18757.4921875,1.0,0.21320298314094543,0.02500000037252903
,,,4503,,,,,,0.001,,,,,,,,,,
100.0,0.009469158947467804,0.0058052074164152145,4503,1000.0,0,17.712772369384766,41.978511810302734,0.0,,600.0,1000.0,5.9519362449646,200.0,200.0,600.0,881.09765625,1.0,0.21320676803588867,0.02500000037252903
,,,4504,,,,,,0.001,,,,,,,,,,
100.0,0.009420841000974178,0.005797754041850567,4504,1000.0,0,88.56776428222656,78.64118957519531,0.0,,600.0,1000.0,13.309226989746094,200.0,200.0,600.0,3092.218505859375,1.0,0.213205024600029,0.02500000037252903
,,,4505,,,,,,0.001,,,,,,,,,,
100.0,0.009419579990208149,0.005787914153188467,4505,1000.0,0,42.550819396972656,56.17705154418945,0.0,,600.0,1000.0,9.225054740905762,200.0,200.0,600.0,1577.9306640625,1.0,0.2132769227027893,0.02500000037252903
,,,4506,,,,,,0.001,,,,,,,,,,
100.0,0.009418182075023651,0.005778866820037365,4506,1000.0,0,76.19178009033203,57.046653747558594,0.0,,600.0,1000.0,12.34437370300293,200.0,200.0,600.0,1627.160400390625,1.0,0.21327461302280426,0.02500000037252903
,,,4507,,,,,,0.001,,,,,,,,,,
100.0,0.009472427889704704,0.005768514238297939,4507,1000.0,0,44.817901611328125,202.40963745117188,0.0,,600.0,1000.0,9.467618942260742,200.0,200.0,600.0,20484.83203125,1.0,0.21327024698257446,0.02500000037252903
,,,4508,,,,,,0.001,,,,,,,,,,
100.0,0.009415483102202415,0.005759326741099358,4508,1000.0,0,10.301079750061035,92.43755340576172,0.0,,600.0,1000.0,4.538959980010986,200.0,200.0,600.0,4272.3505859375,1.0,0.2133076786994934,0.02500000037252903
,,,4509,,,,,,0.001,,,,,,,,,,
100.0,0.009414204396307468,0.005746639333665371,4509,1000.0,0,40.50471496582031,143.6162567138672,0.0,,600.0,1000.0,9.000523567199707,200.0,200.0,600.0,10312.814453125,1.0,0.21329659223556519,0.02500000037252903
,,,4510,,,,,,0.001,,,,,,,,,,
100.0,0.009412921965122223,0.005737374536693096,4510,1000.0,0,50.436466217041016,181.93325805664062,0.0,,600.0,1000.0,10.043551445007324,200.0,200.0,600.0,16549.85546875,1.0,0.21329936385154724,0.02500000037252903
,,,4511,,,,,,0.001,,,,,,,,,,
100.0,0.009411782026290894,0.00573028763756156,4511,1000.0,0,60.45615768432617,130.23667907714844,0.0,,600.0,1000.0,10.996013641357422,200.0,200.0,600.0,8480.7978515625,1.0,0.21330077946186066,0.02500000037252903
,,,4512,,,,,,0.001,,,,,,,,,,
100.0,0.009410693310201168,0.0057204230688512325,4512,1000.0,0,38.703311920166016,106.69595336914062,0.0,,600.0,1000.0,8.798103332519531,200.0,200.0,600.0,5692.013671875,1.0,0.2133401781320572,0.02500000037252903
,,,4513,,,,,,0.001,,,,,,,,,,
100.0,0.009409639984369278,0.005707487463951111,4513,1000.0,0,55.84759521484375,88.37926483154297,0.0,,600.0,1000.0,10.568594932556152,200.0,200.0,600.0,3905.447021484375,1.0,0.21327000856399536,0.02500000037252903
,,,4514,,,,,,0.001,,,,,,,,,,
100.0,0.009408579207956791,0.005693031009286642,4514,1000.0,0,91.2305908203125,135.89462280273438,0.0,,600.0,1000.0,13.507819175720215,200.0,200.0,600.0,9233.673828125,1.0,0.2132272720336914,0.02500000037252903
,,,4515,,,,,,0.001,,,,,,,,,,
100.0,0.009407415054738522,0.005681432783603668,4515,1000.0,0,51.47800064086914,261.2412109375,0.0,,600.0,1000.0,10.146723747253418,200.0,200.0,600.0,34123.484375,1.0,0.2131718099117279,0.02500000037252903
,,,4516,,,,,,0.001,,,,,,,,,,
100.0,0.009406224824488163,0.005670993588864803,4516,1000.0,0,107.65521240234375,82.89373779296875,0.0,,600.0,1000.0,14.673460960388184,200.0,200.0,600.0,3435.68603515625,1.0,0.21315830945968628,0.02500000037252903
,,,4517,,,,,,0.001,,,,,,,,,,
100.0,0.009405063465237617,0.0056589944288134575,4517,1000.0,0,96.67300415039062,39.382774353027344,0.0,,600.0,1000.0,13.904891967773438,200.0,200.0,600.0,775.50146484375,1.0,0.21315065026283264,0.02500000037252903
,,,4518,,,,,,0.001,,,,,,,,,,
100.0,0.009403984062373638,0.00564570864662528,4518,1000.0,0,42.14325714111328,301.509521484375,0.0,,600.0,1000.0,9.180768966674805,200.0,200.0,600.0,45453.9921875,1.0,0.2131471335887909,0.02500000037252903
,,,4519,,,,,,0.001,,,,,,,,,,
100.0,0.009593185968697071,0.005635770969092846,4519,1000.0,0,22.487518310546875,225.37864685058594,0.0,,600.0,1000.0,6.706343173980713,200.0,200.0,600.0,25397.765625,1.0,0.21310895681381226,0.02500000037252903
,,,4520,,,,,,0.001,,,,,,,,,,
100.0,0.009401688352227211,0.005630197003483772,4520,1000.0,0,110.04837036132812,71.98542785644531,0.0,,600.0,1000.0,14.835658073425293,200.0,200.0,600.0,2590.95068359375,1.0,0.21310731768608093,0.02500000037252903
,,,4521,,,,,,0.001,,,,,,,,,,
100.0,0.00940075796097517,0.0056246863678097725,4521,1000.0,0,28.499740600585938,53.88196563720703,0.0,,600.0,1000.0,7.549799919128418,200.0,200.0,600.0,1451.6331787109375,1.0,0.21306556463241577,0.02500000037252903
,,,4522,,,,,,0.001,,,,,,,,,,
100.0,0.009399720467627048,0.005617719143629074,4522,1000.0,0,212.69137573242188,58.38515853881836,0.0,,600.0,1000.0,20.62480926513672,200.0,200.0,600.0,1704.41357421875,1.0,0.2130599319934845,0.02500000037252903
,,,4523,,,,,,0.001,,,,,,,,,,
100.0,0.009398884139955044,0.005614232271909714,4523,1000.0,0,69.12263488769531,42.486488342285156,0.0,,600.0,1000.0,11.757774353027344,200.0,200.0,600.0,902.5509033203125,1.0,0.21315769851207733,0.02500000037252903
,,,4524,,,,,,0.001,,,,,,,,,,
100.0,0.009397963993251324,0.005609229207038879,4524,1000.0,0,16.08895492553711,177.8427734375,0.0,,600.0,1000.0,5.672557830810547,200.0,200.0,600.0,15814.0263671875,1.0,0.21323040127754211,0.02500000037252903
,,,4525,,,,,,0.001,,,,,,,,,,
100.0,0.009396920911967754,0.005603562109172344,4525,1000.0,0,71.84005737304688,87.43878936767578,0.0,,600.0,1000.0,11.986663818359375,200.0,200.0,600.0,3822.771240234375,1.0,0.2131858915090561,0.02500000037252903
,,,4526,,,,,,0.001,,,,,,,,,,
100.0,0.009395740926265717,0.0056013306602835655,4526,1000.0,0,81.72572326660156,225.73326110839844,0.0,,600.0,1000.0,12.784812927246094,200.0,200.0,600.0,25477.75,1.0,0.21318310499191284,0.02500000037252903
,,,4527,,,,,,0.001,,,,,,,,,,
100.0,0.00939508993178606,0.005598878022283316,4527,1000.0,0,98.70281982421875,201.3143310546875,0.0,,600.0,1000.0,14.050110816955566,200.0,200.0,600.0,20263.73046875,1.0,0.21312472224235535,0.02500000037252903
,,,4528,,,,,,0.001,,,,,,,,,,
100.0,0.009393790736794472,0.005596817471086979,4528,1000.0,0,55.597740173339844,112.16682434082031,0.0,,600.0,1000.0,10.544926643371582,200.0,200.0,600.0,6290.69873046875,1.0,0.21311107277870178,0.02500000037252903
,,,4529,,,,,,0.001,,,,,,,,,,
100.0,0.00939233135432005,0.005590188317000866,4529,1000.0,0,70.50552368164062,63.235816955566406,0.0,,600.0,1000.0,11.874807357788086,200.0,200.0,600.0,1999.3843994140625,1.0,0.2130240499973297,0.02500000037252903
,,,4530,,,,,,0.001,,,,,,,,,,
100.0,0.009584262035787106,0.005582629702985287,4530,1000.0,0,70.5954818725586,198.85939025878906,0.0,,600.0,1000.0,11.882379531860352,200.0,200.0,600.0,19772.52734375,1.0,0.21300096809864044,0.02500000037252903
,,,4531,,,,,,0.001,,,,,,,,,,
100.0,0.00939007569104433,0.005575799848884344,4531,1000.0,0,47.317420959472656,143.5458526611328,0.0,,600.0,1000.0,9.728044509887695,200.0,200.0,600.0,10302.705078125,1.0,0.2130318433046341,0.02500000037252903
,,,4532,,,,,,0.001,,,,,,,,,,
100.0,0.009388872422277927,0.005566800944507122,4532,1000.0,0,31.19674301147461,164.95040893554688,0.0,,600.0,1000.0,7.89895486831665,200.0,200.0,600.0,13604.318359375,1.0,0.21298867464065552,0.02500000037252903
,,,4533,,,,,,0.001,,,,,,,,,,
100.0,0.009387637488543987,0.00555476313456893,4533,1000.0,0,87.48635864257812,136.2947540283203,0.0,,600.0,1000.0,13.2277250289917,200.0,200.0,600.0,9288.130859375,1.0,0.21278022229671478,0.02500000037252903
,,,4534,,,,,,0.001,,,,,,,,,,
