lr-Adam/geometry.feature_network,train_params/lambda_3d_sd,train_params/lambda_rgb,train/loss_rgb,train/min_step,trian/loss_normal_smoothness_2d,train_params/lambda_sd,train_params/lambda_mask,lr-Adam/geometry.density_network,train_params/lambda_orient,lr-Adam/geometry.encoding,train/max_step,train_params/lambda_sparsity,train_params/lambda_opaque,train/loss_mask,step,train/loss_sd,train/loss_sd_3d,train/max_step_3d,train_params/lambda_normal_smoothness_2d,train/grad_norm_3d,epoch,train/loss_sparsity,train/loss_opaque,train/grad_norm,train/min_step_3d
,1.0,1000.0,0.002555007580667734,200.0,0.004011108539998531,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.009820839390158653,7951,14149.8515625,55.824459075927734,600.0,1000.0,10.566404342651367,0,0.4170992970466614,0.033373646438121796,168.22515869140625,200.0
0.001,,,,,,,,0.001,,0.01,,,,,7952,,,,,,,,,,
,1.0,1000.0,0.0025209737941622734,200.0,0.00424090214073658,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.009800495579838753,7952,33005.109375,53.041099548339844,600.0,1000.0,10.29962158203125,0,0.4097122550010681,0.029892463237047195,256.9245300292969,200.0
0.001,,,,,,,,0.001,,0.01,,,,,7953,,,,,,,,,,
,1.0,1000.0,0.002503157127648592,200.0,0.004066898487508297,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.009802008047699928,7953,2571.546630859375,62.082420349121094,600.0,1000.0,11.142927169799805,0,0.41692328453063965,0.03073657490313053,71.71536254882812,200.0
0.001,,,,,,,,0.001,,0.01,,,,,7954,,,,,,,,,,
,1.0,1000.0,0.0024703689850866795,200.0,0.004889906384050846,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.009821548126637936,7954,1215.629638671875,94.16117858886719,600.0,1000.0,13.72305965423584,0,0.4175271987915039,0.04762647673487663,49.30780029296875,200.0
0.001,,,,,,,,0.001,,0.01,,,,,7955,,,,,,,,,,
,1.0,1000.0,0.0024341787211596966,200.0,0.004067550878971815,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.009818188846111298,7955,18873.3515625,43.80665969848633,600.0,1000.0,9.360198974609375,0,0.4304787218570709,0.028465639799833298,194.2851104736328,200.0
0.001,,,,,,,,0.001,,0.01,,,,,7956,,,,,,,,,,
,1.0,1000.0,0.0024038609117269516,200.0,0.0036728682462126017,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.009869594126939774,7956,35456.265625,22.858640670776367,600.0,1000.0,6.761455535888672,0,0.4181992709636688,0.027582824230194092,266.2940673828125,200.0
0.001,,,,,,,,0.001,,0.01,,,,,7957,,,,,,,,,,
,1.0,1000.0,0.002374926581978798,200.0,0.003837518859654665,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.00991831161081791,7957,26156.982421875,60.04325866699219,600.0,1000.0,10.958399772644043,0,0.4190828502178192,0.035506416112184525,228.7224578857422,200.0
0.001,,,,,,,,0.001,,0.01,,,,,7958,,,,,,,,,,
,1.0,1000.0,0.0023588838521391153,200.0,0.00468986202031374,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.009927276521921158,7958,21334.40234375,100.71221160888672,600.0,1000.0,14.192407608032227,0,0.4204944670200348,0.02500344067811966,206.5642852783203,200.0
0.001,,,,,,,,0.001,,0.01,,,,,7959,,,,,,,,,,
,1.0,1000.0,0.00232875463552773,200.0,0.00458214757964015,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.009928972460329533,7959,37786.25,75.19619750976562,600.0,1000.0,12.263457298278809,0,0.4126097559928894,0.025232136249542236,274.904541015625,200.0
0.001,,,,,,,,0.001,,0.01,,,,,7960,,,,,,,,,,
,1.0,1000.0,0.0022938144393265247,200.0,0.0047242967411875725,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.009947137907147408,7960,16792.30859375,72.145751953125,600.0,1000.0,12.012140274047852,0,0.41564422845840454,0.03465104475617409,183.2610626220703,200.0
0.001,,,,,,,,0.001,,0.01,,,,,7961,,,,,,,,,,
,1.0,1000.0,0.002292295917868614,200.0,0.005397955421358347,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.009967022575438023,7961,13997.79296875,110.78941345214844,600.0,1000.0,14.885523796081543,0,0.43341508507728577,0.036487266421318054,167.31881713867188,200.0
0.001,,,,,,,,0.001,,0.01,,,,,7962,,,,,,,,,,
,1.0,1000.0,0.0022661196999251842,200.0,0.004357196390628815,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.009987978264689445,7962,12670.099609375,60.666290283203125,600.0,1000.0,11.015107154846191,0,0.41733449697494507,0.026682648807764053,159.18605041503906,200.0
0.001,,,,,,,,0.001,,0.01,,,,,7963,,,,,,,,,,
,1.0,1000.0,0.0022520706988871098,200.0,0.004042425192892551,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.009997074492275715,7963,35910.55078125,104.34828186035156,600.0,1000.0,14.446332931518555,0,0.3959369659423828,0.04460141807794571,267.99456787109375,200.0
0.001,,,,,,,,0.001,,0.01,,,,,7964,,,,,,,,,,
,1.0,1000.0,0.002227239776402712,200.0,0.007485207170248032,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.0100381039083004,7964,7456.453125,204.9393310546875,600.0,1000.0,20.245460510253906,0,0.49817413091659546,0.025437913835048676,122.118408203125,200.0
0.001,,,,,,,,0.001,,0.01,,,,,7965,,,,,,,,,,
,1.0,1000.0,0.002234517829492688,200.0,0.006527100224047899,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010080212727189064,7965,27616.23046875,148.6577911376953,600.0,1000.0,17.242841720581055,0,0.489879846572876,0.02611655741930008,235.015869140625,200.0
0.001,,,,,,,,0.001,,0.01,,,,,7966,,,,,,,,,,
,1.0,1000.0,0.002226840704679489,200.0,0.004860260523855686,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010126675479114056,7966,38467.203125,15.431007385253906,600.0,1000.0,5.55535888671875,0,0.48349225521087646,0.03805474564433098,277.3705139160156,200.0
0.001,,,,,,,,0.001,,0.01,,,,,7967,,,,,,,,,,
,1.0,1000.0,0.0022331231739372015,200.0,0.004336858168244362,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.01021541841328144,7967,7337.4560546875,17.631399154663086,600.0,1000.0,5.938248634338379,0,0.4120832681655884,0.03715892136096954,121.14005279541016,200.0
0.001,,,,,,,,0.001,,0.01,,,,,7968,,,,,,,,,,
,1.0,1000.0,0.002237120643258095,200.0,0.003685459028929472,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010271895676851273,7968,3355.12548828125,89.26907348632812,600.0,1000.0,13.36181640625,0,0.3867339491844177,0.04528219252824783,81.91612243652344,200.0
0.001,,,,,,,,0.001,,0.01,,,,,7969,,,,,,,,,,
,1.0,1000.0,0.002231338992714882,200.0,0.006439455784857273,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010304471477866173,7969,18174.13671875,128.76478576660156,600.0,1000.0,16.047727584838867,0,0.47921130061149597,0.025768231600522995,190.65223693847656,200.0
0.001,,,,,,,,0.001,,0.01,,,,,7970,,,,,,,,,,
,1.0,1000.0,0.002230412792414427,200.0,0.00409841351211071,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010333869606256485,7970,10721.96875,24.9428653717041,600.0,1000.0,7.062983512878418,0,0.38642531633377075,0.04220361262559891,146.43748474121094,200.0
0.001,,,,,,,,0.001,,0.01,,,,,7971,,,,,,,,,,
,1.0,1000.0,0.002267270116135478,200.0,0.004550800193101168,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010439377278089523,7971,1626.7547607421875,90.08341217041016,600.0,1000.0,13.422623634338379,0,0.4432198405265808,0.028073158115148544,57.03954315185547,200.0
0.001,,,,,,,,0.001,,0.01,,,,,7972,,,,,,,,,,
,1.0,1000.0,0.0022701271809637547,200.0,0.004031491000205278,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010547222569584846,7972,21038.1171875,12.933637619018555,600.0,1000.0,5.0859880447387695,0,0.38916242122650146,0.04494801163673401,205.1249237060547,200.0
0.001,,,,,,,,0.001,,0.01,,,,,7973,,,,,,,,,,
,1.0,1000.0,0.0022895438596606255,200.0,0.0038437636103481054,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010664154775440693,7973,30224.1953125,116.90510559082031,600.0,1000.0,15.290852546691895,0,0.4156133532524109,0.03449716418981552,245.862548828125,200.0
0.001,,,,,,,,0.001,,0.01,,,,,7974,,,,,,,,,,
,1.0,1000.0,0.0022939546033740044,200.0,0.005494288168847561,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010682309046387672,7974,63011.6171875,97.22564697265625,600.0,1000.0,13.944580078125,0,0.4876546561717987,0.03398209065198898,354.9975280761719,200.0
0.001,,,,,,,,0.001,,0.01,,,,,7975,,,,,,,,,,
,1.0,1000.0,0.002301124855875969,200.0,0.0039087384939193726,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010754462331533432,7975,44236.6953125,14.572099685668945,600.0,1000.0,5.398536682128906,0,0.42071041464805603,0.026642536744475365,297.4447937011719,200.0
0.001,,,,,,,,0.001,,0.01,,,,,7976,,,,,,,,,,
,1.0,1000.0,0.002342979423701763,200.0,0.005177124869078398,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010823134332895279,7976,7561.916015625,52.52846908569336,600.0,1000.0,10.24972915649414,0,0.417493611574173,0.042064014822244644,122.97898864746094,200.0
0.001,,,,,,,,0.001,,0.01,,,,,7977,,,,,,,,,,
,1.0,1000.0,0.0023422068916261196,200.0,0.005782654508948326,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010885249823331833,7977,3267.80615234375,56.6538200378418,600.0,1000.0,10.64460563659668,0,0.4518005847930908,0.028971035033464432,80.84313201904297,200.0
0.001,,,,,,,,0.001,,0.01,,,,,7978,,,,,,,,,,
,1.0,1000.0,0.002336131175979972,200.0,0.004528625402599573,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010924151167273521,7978,2616.40625,58.61846160888672,600.0,1000.0,10.827600479125977,0,0.4118272662162781,0.025118153542280197,72.33818054199219,200.0
0.001,,,,,,,,0.001,,0.01,,,,,7979,,,,,,,,,,
,1.0,1000.0,0.002318571088835597,200.0,0.0048047201707959175,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.01094084233045578,7979,21739.23828125,137.34942626953125,600.0,1000.0,16.57404136657715,0,0.4279303550720215,0.027331707999110222,208.5149383544922,200.0
0.001,,,,,,,,0.001,,0.01,,,,,7980,,,,,,,,,,
,1.0,1000.0,0.0023178476840257645,200.0,0.004504101350903511,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010963656939566135,7980,48443.8828125,98.49674987792969,600.0,1000.0,14.03543758392334,0,0.45027589797973633,0.03842458128929138,311.26800537109375,200.0
0.001,,,,,,,,0.001,,0.01,,,,,7981,,,,,,,,,,
,1.0,1000.0,0.002305427100509405,200.0,0.006412699818611145,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.011026308871805668,7981,32551.5859375,32.449893951416016,600.0,1000.0,8.05604076385498,0,0.49646326899528503,0.03532199561595917,255.15322875976562,200.0
0.001,,,,,,,,0.001,,0.01,,,,,7982,,,,,,,,,,
,1.0,1000.0,0.002318093553185463,200.0,0.004322814289480448,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.01105685904622078,7982,17207.5703125,37.27463912963867,600.0,1000.0,8.63419246673584,0,0.4055643677711487,0.03961682319641113,185.51318359375,200.0
0.001,,,,,,,,0.001,,0.01,,,,,7983,,,,,,,,,,
,1.0,1000.0,0.0023003516253083944,200.0,0.0046333568170666695,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.011053459718823433,7983,7767.74072265625,25.6937198638916,600.0,1000.0,7.168503284454346,0,0.41164782643318176,0.038872040808200836,124.64141082763672,200.0
0.001,,,,,,,,0.001,,0.01,,,,,7984,,,,,,,,,,
,1.0,1000.0,0.00229394412599504,200.0,0.00651558069512248,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.011120774783194065,7984,15318.390625,33.30888366699219,600.0,1000.0,8.161971092224121,0,0.49085137248039246,0.030397100374102592,175.03366088867188,200.0
0.001,,,,,,,,0.001,,0.01,,,,,7985,,,,,,,,,,
,1.0,1000.0,0.0022795756813138723,200.0,0.0043717194348573685,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.0111907459795475,7985,1080.83251953125,142.6861114501953,600.0,1000.0,16.892963409423828,0,0.436628133058548,0.027125030755996704,46.493709564208984,200.0
0.001,,,,,,,,0.001,,0.01,,,,,7986,,,,,,,,,,
,1.0,1000.0,0.002280439483001828,200.0,0.003763862419873476,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.011243167333304882,7986,15050.4052734375,42.259117126464844,600.0,1000.0,9.193380355834961,0,0.3909190893173218,0.04541293531656265,173.49586486816406,200.0
0.001,,,,,,,,0.001,,0.01,,,,,7987,,,,,,,,,,
,1.0,1000.0,0.0022747404873371124,200.0,0.004102479666471481,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.011229396797716618,7987,10781.2763671875,86.0207290649414,600.0,1000.0,13.11645793914795,0,0.36324718594551086,0.04310072958469391,146.84193420410156,200.0
0.001,,,,,,,,0.001,,0.01,,,,,7988,,,,,,,,,,
,1.0,1000.0,0.002264708513393998,200.0,0.004569762386381626,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.011266388930380344,7988,2261.637451171875,138.5641326904297,600.0,1000.0,16.647171020507812,0,0.41708165407180786,0.03849836811423302,67.25529479980469,200.0
0.001,,,,,,,,0.001,,0.01,,,,,7989,,,,,,,,,,
,1.0,1000.0,0.002262116875499487,200.0,0.0033024209551513195,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.011237682774662971,7989,5899.2646484375,79.79458618164062,600.0,1000.0,12.63286018371582,0,0.3887631893157959,0.040256183594465256,108.62103271484375,200.0
0.001,,,,,,,,0.001,,0.01,,,,,7990,,,,,,,,,,
,1.0,1000.0,0.0022584605030715466,200.0,0.003541877493262291,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.01120130717754364,7990,21166.0546875,35.75930404663086,600.0,1000.0,8.456867218017578,0,0.37758803367614746,0.041169438511133194,205.7476806640625,200.0
0.001,,,,,,,,0.001,,0.01,,,,,7991,,,,,,,,,,
,1.0,1000.0,0.0022479018662124872,200.0,0.004310218617320061,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.01113931555300951,7991,5499.29541015625,54.928375244140625,600.0,1000.0,10.481257438659668,0,0.40483126044273376,0.03174763545393944,104.8741683959961,200.0
0.001,,,,,,,,0.001,,0.01,,,,,7992,,,,,,,,,,
,1.0,1000.0,0.0022553782910108566,200.0,0.005601296201348305,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.011120433919131756,7992,2062.534423828125,18.703147888183594,600.0,1000.0,6.1160688400268555,0,0.4541656970977783,0.03321480005979538,64.22669982910156,200.0
0.001,,,,,,,,0.001,,0.01,,,,,7993,,,,,,,,,,
,1.0,1000.0,0.0022418457083404064,200.0,0.0040452429093420506,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.011068529449403286,7993,26075.5,65.66091918945312,600.0,1000.0,11.459573745727539,0,0.3716466724872589,0.04074329137802124,228.36593627929688,200.0
0.001,,,,,,,,0.001,,0.01,,,,,7994,,,,,,,,,,
,1.0,1000.0,0.0022337648551911116,200.0,0.006468174047768116,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.011026885360479355,7994,6314.3232421875,147.37252807617188,600.0,1000.0,17.168140411376953,0,0.502018392086029,0.031234338879585266,112.37724304199219,200.0
0.001,,,,,,,,0.001,,0.01,,,,,7995,,,,,,,,,,
,1.0,1000.0,0.0022357176057994366,200.0,0.003975939936935902,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.011040957644581795,7995,2059.56298828125,27.063644409179688,600.0,1000.0,7.3571248054504395,0,0.43396466970443726,0.03904411196708679,64.180419921875,200.0
0.001,,,,,,,,0.001,,0.01,,,,,7996,,,,,,,,,,
,1.0,1000.0,0.0022178594954311848,200.0,0.007480394095182419,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.011010898277163506,7996,3425.415771484375,269.4832763671875,600.0,1000.0,23.215652465820312,0,0.5138009786605835,0.027346890419721603,82.7697525024414,200.0
0.001,,,,,,,,0.001,,0.01,,,,,7997,,,,,,,,,,
,1.0,1000.0,0.002227965509518981,200.0,0.0032644362654536963,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.011033796705305576,7997,1026.40234375,54.81449890136719,600.0,1000.0,10.470386505126953,0,0.39356178045272827,0.03945980966091156,45.30788803100586,200.0
0.001,,,,,,,,0.001,,0.01,,,,,7998,,,,,,,,,,
,1.0,1000.0,0.0022225966677069664,200.0,0.004811632446944714,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.011014716699719429,7998,19167.279296875,106.5693359375,600.0,1000.0,14.59926986694336,0,0.43537285923957825,0.027932170778512955,195.79214477539062,200.0
0.001,,,,,,,,0.001,,0.01,,,,,7999,,,,,,,,,,
,1.0,1000.0,0.002237962558865547,200.0,0.004716142080724239,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010954214259982109,7999,759.857666015625,53.296756744384766,600.0,1000.0,10.324413299560547,0,0.39423274993896484,0.034469109028577805,38.98352813720703,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8000,,,,,,,,,,
,1.0,1000.0,0.0022367360070347786,200.0,0.005702420137822628,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010902158915996552,8000,28426.76953125,68.09545135498047,600.0,1000.0,11.670085906982422,0,0.4440949559211731,0.032298676669597626,238.43980407714844,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8001,,,,,,,,,,
,1.0,1000.0,0.0022185579873621464,200.0,0.0041995057836174965,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010771668516099453,8001,2890.267333984375,156.20144653320312,600.0,1000.0,17.674922943115234,0,0.42274636030197144,0.026571959257125854,76.02983093261719,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8002,,,,,,,,,,
,1.0,1000.0,0.0022209160961210728,200.0,0.005121056921780109,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010708414018154144,8002,14333.576171875,71.43130493164062,600.0,1000.0,11.9525146484375,0,0.47008392214775085,0.03598081320524216,169.3137664794922,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8003,,,,,,,,,,
,1.0,1000.0,0.0022186958231031895,200.0,0.0044049229472875595,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010597733780741692,8003,5720.21484375,114.18658447265625,600.0,1000.0,15.112020492553711,0,0.3918033242225647,0.045581597834825516,106.95994567871094,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8004,,,,,,,,,,
,1.0,1000.0,0.002198724076151848,200.0,0.004449592903256416,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.01049166452139616,8004,18829.591796875,77.54908752441406,600.0,1000.0,12.453842163085938,0,0.4407355785369873,0.04047499597072601,194.0597381591797,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8005,,,,,,,,,,
,1.0,1000.0,0.0022099704947322607,200.0,0.004417930729687214,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010431287810206413,8005,4941.1865234375,73.8271484375,600.0,1000.0,12.151308059692383,0,0.4065839350223541,0.028366489335894585,99.41012573242188,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8006,,,,,,,,,,
,1.0,1000.0,0.002207794925197959,200.0,0.004323779139667749,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010401369072496891,8006,29826.078125,90.39035034179688,600.0,1000.0,13.44547176361084,0,0.4277912378311157,0.04065361246466637,244.2379150390625,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8007,,,,,,,,,,
,1.0,1000.0,0.0021932681556791067,200.0,0.00397866778075695,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010376767255365849,8007,6546.37353515625,23.442962646484375,600.0,1000.0,6.847329616546631,0,0.45064759254455566,0.03788907080888748,114.42354583740234,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8008,,,,,,,,,,
,1.0,1000.0,0.0021759052760899067,200.0,0.004995361901819706,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010332208126783371,8008,22214.8046875,150.95452880859375,600.0,1000.0,17.375530242919922,0,0.4360807240009308,0.028041476383805275,210.78334045410156,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8009,,,,,,,,,,
,1.0,1000.0,0.00218962668441236,200.0,0.004103419370949268,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010308228433132172,8009,8909.828125,21.64937973022461,600.0,1000.0,6.580179214477539,0,0.38636595010757446,0.04214691370725632,133.4902801513672,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8010,,,,,,,,,,
,1.0,1000.0,0.0021816380321979523,200.0,0.0069207120686769485,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010265232063829899,8010,3928.109130859375,156.7144317626953,600.0,1000.0,17.703922271728516,0,0.4875279366970062,0.026642192155122757,88.63531494140625,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8011,,,,,,,,,,
,1.0,1000.0,0.0021787299774587154,200.0,0.004086722619831562,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010287582874298096,8011,35111.80859375,59.08072280883789,600.0,1000.0,10.870208740234375,0,0.43595004081726074,0.027964336797595024,264.9974060058594,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8012,,,,,,,,,,
,1.0,1000.0,0.0021608243696391582,200.0,0.0042806146666407585,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.01024940237402916,8012,3388.055908203125,88.3104248046875,600.0,1000.0,13.289877891540527,0,0.4405582547187805,0.027416041120886803,82.317138671875,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8013,,,,,,,,,,
,1.0,1000.0,0.002164828358218074,200.0,0.0057609910145401955,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010222519747912884,8013,1995.832763671875,142.45635986328125,600.0,1000.0,16.879358291625977,0,0.4748515486717224,0.030113041400909424,63.179630279541016,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8014,,,,,,,,,,
,1.0,1000.0,0.002176904119551182,200.0,0.004673066549003124,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010177507996559143,8014,11143.90234375,53.83304977416992,600.0,1000.0,10.376227378845215,0,0.4088189899921417,0.047510452568531036,149.29100036621094,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8015,,,,,,,,,,
,1.0,1000.0,0.0021863949950784445,200.0,0.005686954595148563,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010120951570570469,8015,29700.900390625,80.36104583740234,600.0,1000.0,12.677621841430664,0,0.47611844539642334,0.03281494230031967,243.724853515625,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8016,,,,,,,,,,
,1.0,1000.0,0.0022162271197885275,200.0,0.006065688095986843,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010044293478131294,8016,8518.5498046875,105.07754516601562,600.0,1000.0,14.496726989746094,0,0.47558051347732544,0.026643995195627213,130.52622985839844,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8017,,,,,,,,,,
,1.0,1000.0,0.002212831284850836,200.0,0.004839316941797733,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.00999019481241703,8017,20413.4453125,105.65637969970703,600.0,1000.0,14.536601066589355,0,0.3898502290248871,0.02883663773536682,202.05665588378906,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8018,,,,,,,,,,
,1.0,1000.0,0.00224214605987072,200.0,0.004419424571096897,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.009965603239834309,8018,12485.71875,138.33677673339844,600.0,1000.0,16.633506774902344,0,0.39112430810928345,0.040431294590234756,158.02352905273438,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8019,,,,,,,,,,
,1.0,1000.0,0.002255380153656006,200.0,0.004724393133074045,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.009921734221279621,8019,37106.58984375,124.99529266357422,600.0,1000.0,15.811090469360352,0,0.44568586349487305,0.027075333520770073,272.42095947265625,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8020,,,,,,,,,,
,1.0,1000.0,0.0022476480808109045,200.0,0.004659142345190048,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.009824809618294239,8020,3834.162109375,78.16795349121094,600.0,1000.0,12.503436088562012,0,0.44128942489624023,0.027647998183965683,87.5689697265625,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8021,,,,,,,,,,
,1.0,1000.0,0.002266442868858576,200.0,0.004792816936969757,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.00980269256979227,8021,3232.48046875,122.72734832763672,600.0,1000.0,15.666994094848633,0,0.4423072934150696,0.027160409837961197,80.40498352050781,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8022,,,,,,,,,,
,1.0,1000.0,0.002270546741783619,200.0,0.0036308683920651674,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.009729254990816116,8022,2991.712158203125,75.81847381591797,600.0,1000.0,12.314095497131348,0,0.39822328090667725,0.042627692222595215,77.35260009765625,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8023,,,,,,,,,,
,1.0,1000.0,0.002267586998641491,200.0,0.0038593567442148924,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.009788869880139828,8023,10068.8818359375,71.21463012695312,600.0,1000.0,11.934371948242188,0,0.3966622054576874,0.02735254168510437,141.90757751464844,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8024,,,,,,,,,,
,1.0,1000.0,0.002278377069160342,200.0,0.004119892604649067,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.00981313455849886,8024,43295.14453125,19.202285766601562,600.0,1000.0,6.197142124176025,0,0.421819269657135,0.04019814357161522,294.26226806640625,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8025,,,,,,,,,,
,1.0,1000.0,0.0022993027232587337,200.0,0.006551014259457588,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.009872345253825188,8025,24380.015625,52.278480529785156,600.0,1000.0,10.225310325622559,0,0.4996016323566437,0.027391983196139336,220.8167266845703,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8026,,,,,,,,,,
,1.0,1000.0,0.0022997434716671705,200.0,0.00735199311748147,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.009953904896974564,8026,1635.544921875,78.49137878417969,600.0,1000.0,12.529275894165039,0,0.5124928951263428,0.027622461318969727,57.193443298339844,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8027,,,,,,,,,,
,1.0,1000.0,0.002288391347974539,200.0,0.005360212177038193,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.00996306911110878,8027,4242.771484375,116.20948028564453,600.0,1000.0,15.245292663574219,0,0.459442675113678,0.029867764562368393,92.11700439453125,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8028,,,,,,,,,,
